example_id,category,n_choices,question_char_len,source_index,dataset_revision,correct_label
mmlu_pro:test:10418,computer science,10,518,10213,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10419,computer science,10,298,10214,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10420,computer science,10,157,10215,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10421,computer science,5,111,10216,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10422,computer science,10,130,10217,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10423,computer science,9,526,10218,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10425,computer science,10,75,10220,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10426,computer science,10,309,10221,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10427,computer science,4,42,10222,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10428,computer science,10,51,10223,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10429,computer science,10,69,10224,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10430,computer science,10,137,10225,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10431,computer science,10,448,10226,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10432,computer science,10,47,10227,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10433,computer science,10,83,10228,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10434,computer science,10,59,10229,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10435,computer science,10,232,10230,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10436,computer science,10,301,10231,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10437,computer science,10,204,10232,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10438,computer science,10,40,10233,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10439,computer science,10,333,10234,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10440,computer science,10,100,10235,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10441,computer science,10,59,10236,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10442,computer science,8,1068,10237,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10443,computer science,10,45,10238,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10444,computer science,10,199,10239,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10445,computer science,4,267,10240,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10446,computer science,4,69,10241,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10447,computer science,9,86,10242,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10448,computer science,10,511,10243,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10449,computer science,8,112,10244,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10450,computer science,10,307,10245,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10451,computer science,10,204,10246,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10452,computer science,10,149,10247,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10453,computer science,10,160,10248,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10454,computer science,10,495,10249,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10455,computer science,10,26,10250,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10457,computer science,4,600,10252,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10458,computer science,4,31,10253,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10460,computer science,10,98,10255,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10462,computer science,10,72,10257,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10464,computer science,10,195,10259,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10465,computer science,10,282,10260,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10467,computer science,10,152,10262,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10468,computer science,10,228,10263,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10469,computer science,10,75,10264,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10470,computer science,10,677,10265,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10471,computer science,10,117,10266,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10472,computer science,10,92,10267,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10473,computer science,10,79,10268,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10474,computer science,10,291,10269,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10475,computer science,10,194,10270,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10476,computer science,9,299,10271,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10477,computer science,4,158,10272,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10478,computer science,10,551,10273,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10479,computer science,5,78,10274,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10480,computer science,10,382,10275,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10481,computer science,9,124,10276,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10482,computer science,10,43,10277,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10484,computer science,10,402,10279,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10487,computer science,10,217,10282,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10488,computer science,10,198,10283,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10489,computer science,4,176,10284,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10490,computer science,10,354,10285,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10491,computer science,4,112,10286,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10492,computer science,10,233,10287,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10493,computer science,10,173,10288,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10494,computer science,4,32,10289,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10495,computer science,10,91,10290,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10496,computer science,10,50,10291,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10498,computer science,10,90,10293,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10499,computer science,10,132,10294,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10500,computer science,10,357,10295,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10501,computer science,10,227,10296,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10502,computer science,10,77,10297,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10503,computer science,10,74,10298,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10504,computer science,10,76,10299,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10505,computer science,10,173,10300,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10506,computer science,10,449,10301,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10507,computer science,10,63,10302,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10508,computer science,10,38,10303,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10509,computer science,10,41,10304,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10510,computer science,10,89,10305,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10511,computer science,10,244,10306,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10512,computer science,10,45,10307,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10513,computer science,10,111,10308,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10515,computer science,8,178,10310,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10516,computer science,10,612,10311,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10517,computer science,8,148,10312,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10520,computer science,6,131,10314,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10521,computer science,4,72,10315,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10522,computer science,10,332,10316,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10523,computer science,10,215,10317,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10524,computer science,10,129,10318,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10525,computer science,10,326,10319,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10526,computer science,10,172,10320,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10527,computer science,10,166,10321,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10528,computer science,10,297,10322,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10530,computer science,4,237,10324,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10531,computer science,4,60,10325,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10532,computer science,10,93,10326,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10533,computer science,4,73,10327,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10534,computer science,10,234,10328,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10535,computer science,10,302,10329,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10537,computer science,10,250,10331,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10538,computer science,10,991,10332,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10540,computer science,10,223,10334,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10541,computer science,10,155,10335,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10542,computer science,10,42,10336,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10544,computer science,10,180,10338,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10545,computer science,4,436,10339,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10546,computer science,10,559,10340,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10547,computer science,10,42,10341,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10548,computer science,10,37,10342,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10549,computer science,10,44,10343,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10551,computer science,10,50,10345,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10552,computer science,4,256,10346,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10553,computer science,10,163,10347,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10554,computer science,10,454,10348,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10555,computer science,4,250,10349,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10557,computer science,10,50,10351,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10558,computer science,10,381,10352,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10559,computer science,4,157,10353,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10560,computer science,10,163,10354,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10561,computer science,8,98,10355,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10562,computer science,10,216,10356,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10563,computer science,10,74,10357,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10564,computer science,8,49,10358,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10566,computer science,9,54,10360,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10567,computer science,10,220,10361,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10568,computer science,10,41,10362,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10569,computer science,4,387,10363,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10570,computer science,10,537,10364,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10571,computer science,10,422,10365,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10572,computer science,10,47,10366,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10573,computer science,10,320,10367,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10574,computer science,10,319,10368,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10576,computer science,10,204,10370,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10577,computer science,10,149,10371,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10578,computer science,9,171,10372,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10580,computer science,10,266,10374,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10581,computer science,10,77,10375,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10582,computer science,10,65,10376,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10583,computer science,8,69,10377,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10584,computer science,10,478,10378,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10585,computer science,10,373,10379,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10586,computer science,4,395,10380,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10588,computer science,9,209,10382,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10589,computer science,9,36,10383,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10590,computer science,10,152,10384,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10591,computer science,10,794,10385,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10592,computer science,10,575,10386,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10593,computer science,10,252,10387,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10594,computer science,10,135,10388,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10595,computer science,8,161,10389,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10598,computer science,10,488,10390,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10599,computer science,9,34,10391,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10600,computer science,8,77,10392,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10602,computer science,10,279,10394,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10603,computer science,9,50,10395,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10604,computer science,10,148,10396,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10605,computer science,10,33,10397,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10606,computer science,10,52,10398,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10607,computer science,10,436,10399,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10608,computer science,10,390,10400,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10609,computer science,10,187,10401,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10610,computer science,10,628,10402,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10611,computer science,10,177,10403,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10612,computer science,10,437,10404,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10613,computer science,10,89,10405,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10614,computer science,10,310,10406,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10615,computer science,10,333,10407,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10616,computer science,10,225,10408,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10617,computer science,10,108,10409,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10618,computer science,7,215,10410,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10619,computer science,10,47,10411,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10620,computer science,10,64,10412,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10621,computer science,10,451,10413,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10622,computer science,10,299,10414,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10623,computer science,10,304,10415,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10624,computer science,4,727,10416,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10625,computer science,10,379,10417,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10626,computer science,10,374,10418,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10627,computer science,10,78,10419,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10628,computer science,10,287,10420,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10629,computer science,10,52,10421,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10630,computer science,10,180,10422,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10631,computer science,10,248,10423,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10633,computer science,10,183,10425,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10634,computer science,4,32,10426,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10635,computer science,10,549,10427,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10636,computer science,10,82,10428,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10637,computer science,4,183,10429,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10638,computer science,4,166,10430,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10639,computer science,10,127,10431,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10640,computer science,10,160,10432,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10641,computer science,10,204,10433,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10642,computer science,10,85,10434,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10643,computer science,10,211,10435,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10644,computer science,10,164,10436,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10645,computer science,10,251,10437,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10646,computer science,10,216,10438,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10647,computer science,10,67,10439,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10648,computer science,10,58,10440,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10649,computer science,6,97,10441,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10650,computer science,10,55,10442,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10651,computer science,10,620,10443,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10652,computer science,4,222,10444,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10653,computer science,10,378,10445,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10654,computer science,10,316,10446,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10655,computer science,10,102,10447,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10656,computer science,10,347,10448,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10657,computer science,10,334,10449,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10660,computer science,10,830,10451,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10661,computer science,10,193,10452,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10662,computer science,10,280,10453,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10663,computer science,10,179,10454,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10664,computer science,10,231,10455,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10665,computer science,10,369,10456,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10666,computer science,10,155,10457,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10668,computer science,4,333,10459,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10669,computer science,10,223,10460,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10670,computer science,10,55,10461,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10671,computer science,7,163,10462,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10672,computer science,10,554,10463,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10673,computer science,10,221,10464,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10674,computer science,10,145,10465,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10675,computer science,10,91,10466,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10676,computer science,10,216,10467,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10677,computer science,7,71,10468,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10678,computer science,10,111,10469,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10679,computer science,10,62,10470,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10680,computer science,10,28,10471,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10681,computer science,10,990,10472,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10682,computer science,4,653,10473,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10683,computer science,8,223,10474,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10684,computer science,10,636,10475,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10685,computer science,9,286,10476,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10686,computer science,4,132,10477,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10687,computer science,10,172,10478,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10688,computer science,10,284,10479,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10689,computer science,7,33,10480,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10690,computer science,10,163,10481,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10691,computer science,10,256,10482,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10693,computer science,8,237,10483,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10694,computer science,10,59,10484,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10695,computer science,10,77,10485,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10696,computer science,10,44,10486,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10697,computer science,10,399,10487,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10698,computer science,10,189,10488,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10699,computer science,10,207,10489,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10700,computer science,10,245,10490,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10702,computer science,10,316,10492,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10703,computer science,10,473,10493,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10704,computer science,8,38,10494,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10705,computer science,10,228,10495,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10706,computer science,10,79,10496,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10707,computer science,10,117,10497,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10708,computer science,10,85,10498,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10710,computer science,10,112,10500,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10711,computer science,5,368,10501,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10712,computer science,10,163,10502,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10713,computer science,10,445,10503,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
