source,question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",700,19,0.00159,3095cc962622f188b21702d99f966d39e064bf989c8eb6c5314ddc07501f1e0f,verification:a6fa7710f0bb9106ab143d9c4289c1a3eb28bea40631d1b3c9ba939aaea072cf
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",728,19,0.001646,fce19c07cfc44a46e603bd983c8243ca5b130ea789e7f8ac72438786a014ec05,verification:1280e0f0062b0c4e04e7fdc186ad2fc38f817ce1af07c0510ca78bcb1f144f56
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",728,19,0.001646,0a97d3c1b8fd4feccf90dfb61fbe0f1089fbbb456456efeb10113b3ca846bb0d,verification:f4f35e6217fcb102d867c9d68818daff281cff2405a5b612e4d1b92da549c380
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",728,19,0.001646,3799df64b5e903a0bcb7cf307d7d4c197aafa4a8539eb90862d71e17a0e48862,verification:72e14f125c148a1a15686f800a6766f6fbd0244a83a2bc82475327e1e35ed791
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",705,19,0.0016,0bf91b7b2c5aebd1e61c061fc66b2cd949d861d818e294e4d619e81eccf95ba1,verification:06ac0c2341df81c7e8cf8bff774847b9a3f2ae4294be31a5ec46050e45443729
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",733,19,0.001656,49c35e217097b77ae7e6a270d9018aa713e2f7b7f3004db4804ff0243b0cca2b,verification:6c21c6b4bde2cb510819a24a5e102122ce5a78c60edf365184f14dd39892822e
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",733,19,0.001656,f10bd3dd06d7826af1339048432b80e89e02e31038c87501aa46b44c2de44ae7,verification:58eefdbe1102914f9220f60a5ec5f9bcd52a061899f1be76c9fca19aa334528e
task007a,mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,G,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",733,19,0.001656,b75b963d79df49ba551e4d0e1dce8afb782a265f3c0002a52e43a432aa7a72f9,verification:5249a00851b1067229dc1486c6bbd711b9b06601cdaa7bb4fa5747c947580173
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",231,16,0.001244,81b0037811072a5f6e9818580217c8fc35ef6ab110c18b0604f6b99807e9d5da,verification:ef827f97f4e42dcba3c9a7b7b6465ab38fd91076482ebab67a01c7ef6acbaa6b
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",248,16,0.001312,2461b2eb3b7d074bb9e9ebee2914e1b112d40d4cb10ef17537ef3ffd0ca2c977,verification:866d5fb26507dce2aeeca33beebe0123ba18f87fbf87d7afa9d8a50a910c0650
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",248,16,0.001312,f0f9acd29431751676cb3e4cb3b93a23841d2a9bdb83776dfb0ca29173ec2699,verification:517352fd2aaf58f84cb92e785357de1cfef73a9362ad3bf6322cb4cd27ac2465
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",248,16,0.001312,9edbfbe2963f6878057d26149506b5fe023ac2cae6eb9ace911aa3252dc68c50,verification:85ee310283418ce97d0dfd36c194f8f382114387d4d0e6026a695fb375d50051
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",232,16,0.001248,6bb41477bda3a33b72e23cb50e242903d3acd108cc31c9dd6961cc64a56bf7ca,verification:d74dcb2249897df897e08f88a3df759a6f39c94e31751a65d6d56118340a0e1c
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",249,14,0.001276,8e096b1ccfaa1b1db1d3b6857eefbe792a3aeff1870c12a234dd7e65d177fc8c,verification:f55abde1497de8ca3cdb2a125578bf4e738f7b1b7b69adbc37a3dd4c45580e82
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",249,16,0.001316,11223a9bf8d8dc934808a9750eb82ba4dc8e40cfb8cd02d1e693817b56cab038,verification:d78c8457db61082fc1b55c9b043a1af2a381680e205021427f465c3adfddeccc
task007a,mmlu_pro:test:5390,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",249,16,0.001316,ba1ca5b27e4579cd02df9957c867db40428720400786bae6e6d8947714cbb52f,verification:a287d11f88321f8919bcf5c265253038d4faeda89f6d3ea6757cec9da3ceb06d
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",568,19,0.001326,81b0037811072a5f6e9818580217c8fc35ef6ab110c18b0604f6b99807e9d5da,verification:b3dca6939dc79a471973f084471bb2995f6baf1bedfcc306989b6bf21412a4e3
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",596,19,0.001382,2461b2eb3b7d074bb9e9ebee2914e1b112d40d4cb10ef17537ef3ffd0ca2c977,verification:284bd67d30d199aa97b48c58d52445f2e489d62196e67c81ec690dc6d7e6bc2a
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",596,19,0.001382,f0f9acd29431751676cb3e4cb3b93a23841d2a9bdb83776dfb0ca29173ec2699,verification:4eda9c2351a2b7707230275529209f5053b515135690c9cd36a29d116e69c4d6
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",596,19,0.001382,9edbfbe2963f6878057d26149506b5fe023ac2cae6eb9ace911aa3252dc68c50,verification:871d39a2a81dd2934ae1b782a920927aeb5136625c7db15d109df5908a3eaf0f
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",573,19,0.001336,6bb41477bda3a33b72e23cb50e242903d3acd108cc31c9dd6961cc64a56bf7ca,verification:b2bdd38a6ce382ae3b716c3e62e29599b8ec589c670f345d005d757043da81d1
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",601,19,0.001392,8e096b1ccfaa1b1db1d3b6857eefbe792a3aeff1870c12a234dd7e65d177fc8c,verification:aded68de0a8e4f33325ca803cbb11af0eeb46f28b2f0bc4087aad258aa558951
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",601,19,0.001392,11223a9bf8d8dc934808a9750eb82ba4dc8e40cfb8cd02d1e693817b56cab038,verification:41072c579868d5492d5ac2880b293443662d2ec9ff39d777b428b59a7186d0b4
task007a,mmlu_pro:test:5390,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",601,19,0.001392,ba1ca5b27e4579cd02df9957c867db40428720400786bae6e6d8947714cbb52f,verification:d47876b733693610deba4312ffef82cef699535f7c1f3e1dde091a3ae500e04e
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",364,16,0.001776,a8e1a08a9d39a4e60a97739b28e6adda9962e86b9f090cc7cbe6a6b6a7859482,verification:c0a0dacb5189fd23aad01f950e74206938569650698abe01641eb92b410004d5
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",381,16,0.001844,50c9f317592f781fcb8900a24be009c8a70c10e2c93cc9ea0816dd2f93aeb400,verification:8b275298924825656233d3f3b3b1daa74bb7247ca50d2ddf56867bf770ac84b0
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",381,16,0.001844,98beb75bb07395d5656dee31f3ed587e9a9de95ccdfd8e5e9a977c0ff1797d3d,verification:73059f91c1fc9850305189cd29f69e43e0ab5ff79900a1478d929c6d350cc8c6
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",381,16,0.001844,e93bdc1032d4e9b65bc8aad02fe9ffcca414f1e7bd30ebdad888f78653bdec7a,verification:9a52ed0771c67bd287643c3212b59000ff4a103651c1736df86b1049ac2d9603
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",365,16,0.00178,e2171a02ae4e81f49df919095a50cfd8d208c8f4ff45f70dc9d235ce6b2977ea,verification:52da5400912435c4558fde9d4897ba76bedb50569bb0de0eacb76e0fe6fe26c2
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",382,14,0.001808,d5ab2d08790511839ad8e6aedcb54992c6a1253744de73c3cd562346f0ce8a01,verification:f0f6624e22ad45f645dc913653c8903d9e723a2b0ca1904ae1871a4f6c9bbf94
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",382,16,0.001848,1cb196eb34ce980fa10f9dc89285bd49b3bd81b2c6d99dfcd633e99548581d5a,verification:78c60fe38223961b86839df0d9435803f77cae69d0fa7e0f509568e245f4fb85
task007a,mmlu_pro:test:5807,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",382,16,0.001848,a4db5eb84a3ec89fb3355c2015dbf9539dc1f2c8b1a26b9a8d60ba852c5748f9,verification:aabef7fa386703a14d08fb25f675ebc112314ac4979f945777ec81a4bfadf706
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",775,18,0.00173,a8e1a08a9d39a4e60a97739b28e6adda9962e86b9f090cc7cbe6a6b6a7859482,verification:4c031b8bb7e1079ce82b917859dc07b734808d502051a6db8671fb169cb52223
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",803,18,0.001786,50c9f317592f781fcb8900a24be009c8a70c10e2c93cc9ea0816dd2f93aeb400,verification:af0f4926da5198cf9a62c54956824349d289a03aa62965d4255d7318bf04ba6d
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",803,18,0.001786,98beb75bb07395d5656dee31f3ed587e9a9de95ccdfd8e5e9a977c0ff1797d3d,verification:853be81a3738952a3fc12b062de001699c5c6b52d4d899f80a7e23eb874036c5
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",803,18,0.001786,e93bdc1032d4e9b65bc8aad02fe9ffcca414f1e7bd30ebdad888f78653bdec7a,verification:4f33c58259da0e86755f51cc77158729a57b7a467d6ea88cf7378872ba7e719a
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",780,18,0.00174,e2171a02ae4e81f49df919095a50cfd8d208c8f4ff45f70dc9d235ce6b2977ea,verification:6fc88d9f729cf8953adc6b527f14e2b911e948f4b89f4a1a76bac4d0b731c0fd
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",808,18,0.001796,d5ab2d08790511839ad8e6aedcb54992c6a1253744de73c3cd562346f0ce8a01,verification:4584992a4e7ed4281d827bfb90f1e1f62ad59a04b0b724ac1c2107a5ee88d6e6
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",808,18,0.001796,1cb196eb34ce980fa10f9dc89285bd49b3bd81b2c6d99dfcd633e99548581d5a,verification:915d62947631eb808cc837d619924118deb390da20e959b4b713a1f6aaa5a28a
task007a,mmlu_pro:test:5807,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",808,18,0.001796,a4db5eb84a3ec89fb3355c2015dbf9539dc1f2c8b1a26b9a8d60ba852c5748f9,verification:5b2d71a18aba6609f55e3ffc43217a913270407ce092183a04cc6f50970780e2
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",463,14,0.002132,d890df8b22a4b42877590aa9dfdb59030c6fa5683e015fa61d6439faa1c00a59,verification:53b495f805548369dda53317d84fe5acccb049c9f43c4ba74f4277c8199d86e5
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",480,14,0.0022,36ee1cb2b5d43c2e69db245a92636b9090b5d3776ff262dd178bc50805c88472,verification:011a407d52450895198931374aa819168148fe6d0cea8dafbc1721546bd85f94
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",480,14,0.0022,8ca21d40574bca54e0847e4516718a3ec02220217bb028c0dbdedaad8c2125cd,verification:b742d00fa65359c92d5fcbe4e335484ca35c1468d1c9bf358a925819f1084cc4
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",480,14,0.0022,b85a3d60911f409e4f9420dc5591387f0dba9dbb53e150a08ea50dd683ef2953,verification:5c5c11e9a67fd2b65814d39de83d93aad63e6426528352e945c041c39aa0f7da
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",464,14,0.002136,0a99293cb6e1860c6419799aaabb8199c9fcac35cc3bde1adf9860af44298215,verification:a18c35b5c7f0313e18104160dee37707a0887ee59c24d386d80c5bb045f669b4
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",481,14,0.002204,ba88080c97f08a953aa0dc1b8e9ce5338e93e1c58bcd6369941bfe9a9a516629,verification:fa7a96865b2f6641abe5680ba0fd53773e209f08d7ec825863f7f937521100fa
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",481,14,0.002204,a9a5e73558cff38a38a34b390e656624645706c24dfcbb5cb33e6742854f3373,verification:a1d7a6cec1bd0989a9f59641ee1ced51559edf3702094fc738f35a8950475d4c
task007a,mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",481,14,0.002204,2bf8d39b0fae757e20cce9f3a851b7dde69b36858feaefe19579ac9792547f4a,verification:7c97443f3d2e3068cd3a3ba362002a430f897fb9167d22e75fc71704280567e8
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,F,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",972,19,0.002134,4b0894b438694c1d26f4f99da40b3c44007d2898e3bff27e3b0d1e0a35e693b8,verification:f229d1f98462e8d5390ffdd7a288166460a4a699726a7d11a77b4b76c7d52c98
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,F,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1000,18,0.00218,fed2d9d57c1accbc21e9536ada6d1fa0097bff046f1ab45d101c4475746e7c7c,verification:f17a06d6e1f8e057737d4b69c4fff6b8b924e0ba93804f4ed3d94f26c4b7294b
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,F,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1000,18,0.00218,1bfd232a4126f48743afa595b54ba28288388c72029a48345b6fde87984e2c5e,verification:a0f9d66c2b85ed92fd3b65452fd56615a81e58e21305bcae520762e9433878fa
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,F,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",1000,19,0.00219,d2b80fb55fba64673c57cb71748482cd239d622b558f65dfddc0f3cca3ecb3ce,verification:8f85ea4776c657571262dee04c08f66a9869310d0982afa1ab54b8d547426457
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,F,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",977,18,0.002134,b8437045b0b5b452f602244ed5ce496bdda41414e3f20c5649a5e36f15eb2a3a,verification:74b54d3f205e9997946010d4196e146bd34d91ee52b79bc5bdbe1573b107a05e
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,F,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1005,18,0.00219,143dbbedf5513a642e8d417f767a4b0359d3973476a4be8cdda584edeaac948c,verification:b29d9cd4d4b74bf297d82433c1306683aaa4f5fdf7a6539cc5bf1b9c3df0ae7e
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,F,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1005,18,0.00219,b655ec3472bffe6cb0bc70a7c397ce2281e54b7f56bff6f59f9a013a9096a5b6,verification:5d9ebcaca64b9fb08f371c7fa107b022e6797a2de8f8c0d24e59574a6a080b17
task007a,mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,F,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",1005,19,0.0022,14bfcd5a45b3eece1f590cfabe5f4ddb529ab9d6c09eff9a17d84377e29be993,verification:c9a4ec31ce01c8c838d663f6b41ad0c49b23929f891aa4704a5ebbada681e006
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",280,16,0.00144,7346b1ee6e8d603a2d0c9dad7c8a8d7e4c2465859525cf634c18f3c97d20a9a6,verification:da563ac4d1b80b266b3d5f789f473da42674932cccf118d3c64e8b1efd67f0dd
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",297,14,0.001468,f8ec942e8e7f9288a46b86523e8c4f3a4c6c91859555d0be4b9419cd6c6b04bd,verification:ae968adf2a4fc5f0a7ccc18b9f7afadf5fbf73c952d2a45ccb6931cb68a1a0d7
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",297,16,0.001508,526d60fddd78b4a51601360242dab41036afa45f5f271b509fa9a520b4fb3005,verification:4dc1f49dbe3e81cb288f03b7ab0cff4a9f7c2836155e5d4b01afd781d734174c
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",297,16,0.001508,639faa2e1f571da93d4030c4390449d5dda60f5298d7efadd972769cf8633ce1,verification:f1da888ed74edc229763f4a727bcd2a042dfe32472abfa720387f4cecc41eb05
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",281,14,0.001404,733649b9ab04d07b6ca24f35bb3320a0191103f7c4d5d0843e71f5380af6d8f8,verification:848d9c2f6562c2e076a51f71657acdb86d87b157c8e2921435b9f73aa86da8f4
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",298,14,0.001472,340c4b4c09a642e2d999d4e95e9c21951dc6e844f8dc49cf91b48ead6aad99ad,verification:abd15ed3b50cfdc1a1d634df8c5aac3e6bf54adf239188aa832eb4d61a432e17
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",298,16,0.001512,7a75f3f6161cc0b0ec5e67e68f0d1207ef5d515d397c0fb0274bb69721adae21,verification:0149eefa3ab3b2a0a025d8b7f3ffc50c4df838e8e06ac9326a66be3f9df3a833
task007a,mmlu_pro:test:9018,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",298,14,0.001472,d0cc66870a972dd75be38f3c9101e2419c2e9953c3abe6172927a6067dc2a4ca,verification:5ea3c65d2c0f6aacd97599219005cf2c867a9bd13bfec5d06aa095db66656043
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,E,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",612,20,0.001424,2fb6fbd9c16c4cc11bf0f5cab19969e386f5e9564a00f792497b55fcd1ea55fb,verification:0d080d070c27d0b771c296d1e6a138cc4daec90f332ca79b51e6494a5427b7d0
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,E,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",640,24,0.00152,cb9bf955c810b7e5967d3b6d028b0b7dd6bc3f16f9bae5ea4055160821b71703,verification:964c68a2636216d6f5c95840afc6ae1367f9e5bdb8abcccac0b1757d9eb254c5
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,E,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",640,22,0.0015,9d3b5afc1a8c451803d13602957c5ef9790edb39e0eafbb713740e3d83c691c1,verification:81c0f04b072d901f28d174aa023894d29e4281082fb87c5e47c70cbab669bcee
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,E,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",640,20,0.00148,79b064207b4279157526e3e44c47bdbc4c5765583188f7ef8c77be4053653c66,verification:53814a6a104ae61746191f6fb0a525ca5a2a9b1ae6167302d6fde6608f69bb4f
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,E,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",617,20,0.001434,c14e4526b8a899cd1eada49d702f82eb166fec3ebf48ab9b7330d97bb64047cf,verification:a33003d1f8c4c874ab5eebe75d12eb39266e5185d6b1f0da58bbda934d8681f8
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,E,False,VERIFY_FIRST,1,"{""action"": ""VERIFY_FIRST""}",645,26,0.00155,3fa953fe1ec4d27b9d0bc726e7947a095d0832ee2acb360e84dc83efc9525317,verification:4898b4a3431918ce0f54e2093a1cbc7cab0d8303cb8712b9ca9549fb0b577a78
task007a,mmlu_pro:test:9018,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,E,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",645,20,0.00149,108c95c543577c4083c914e56e04fa0c2ba9c95e4904c85837e0e7e55eafacb1,verification:954b8aac86a8f30cb6ce13db9fa7e5ccc51876d747c07387211b0e9dd74421ba
