question_id,model_alias,model_endpoint,extraction_status,malformed,input_tokens,output_tokens,estimated_cost_usd,latency_ms,passed,request_key
abc392_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,528,287,0.007852,5412.819667020813,0,code:4acfe40ed9c26429c84a217ac0183ce5b80feacc99ea2b501e114eac5b9e0f5b
abc392_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,700,1843,0.01983,20812.18050001189,0,code:1d434259713c720a5c09d2ae495767ff9c7f4c99eeafbc7fb223c54bb9b95be5
abc392_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,447,593,0.013648,9883.46299994737,0,code:438b71fd380a102283b5d09809a1cd5a61e7aff8af4d4c2b5e1920bd16466d8c
abc392_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,588,2457,0.025746,21122.49395798426,1,code:76bc74d8ffcb83bac23a5e17f0097d7069c5583787e05e90269ea63a6d633ed4
abc393_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,537,111,0.004368,2850.622625090182,1,code:d786db7a3d73f9fa021dfeaa494d73e8e2c42bb5f8ffa46d86476620e2989432
abc393_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,728,1631,0.017766,13542.319250060245,1,code:e95148d85ec761b080cd1ab3eebd8476870dd684156085efd6b26c46ed850036
abc393_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,616,213,0.006724,5126.899875001982,1,code:a7ef569fdbd221117c0ab1ee65fe3c44a06dc28c895296a27fa98c99a85ec73a
abc393_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,823,2140,0.023046,17146.277375053614,1,code:7b9c3ef60db2bf09799e1c331ced24d330d26431a5210d2b25920fc54c28a11f
abc393_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,703,200,0.006812,5255.743082961999,0,code:dd4cc02e101ae1615858e6f8890029383ac8f32c3f6a225d68a5ae509ac55332
abc393_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,940,2591,0.02779,20941.39275001362,1,code:f76da554bd8f73cb94f679cccb08ed4c1cc15631f04233e04b56cec806925111
abc394_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,830,439,0.0121,6297.5078750168905,1,code:8f67ff5f55d8ab4c2e4db324906c31230ccb4635620d8033f7dd1b948747f11c
abc394_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1111,2735,0.029572,21634.730999940075,1,code:5cd6ee06f04a0a987f8e79379758a8c8aa2e58988a579a9ddbd4e4a9605f5bfd
abc394_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,616,450,0.011464,12961.176333017647,0,code:e3b5fbca2656456149936022e2450cb1c3189f1d03e40859e00e85b6cbd66957
abc394_f,anthropic_sonnet5,claude-sonnet-5,unparseable,1,815,4096,0.04259,39567.571167019196,0,code:eeb9011217948f3a50e1f9ea70c1a1f5f17c5ff6a1497327ce35d8435c20867d
abc394_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1401,1039,0.026384,10093.193499953486,1,code:8f9a58035e39ceb2fc55574417014d732d2beff2a0164a67a54137edfde0ea24
abc394_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1800,4096,0.04456,43434.59033302497,0,code:040d38069df142cf66999e5b598635ba4d3eb0d588b56e01eef49a76359713c3
abc395_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,946,373,0.011244,5225.2903749467805,0,code:a6b89d1f039c542a7da3edddd8c6131c8c95b7473a0b820538802aaa9888de84
abc395_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1281,1955,0.022112,16437.409541918896,1,code:8e1076c90abd259f5742dcb03b06409f95352b7796e41cd4507413814b5ff852
abc395_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,793,537,0.013912,10126.78070901893,1,code:0f55bb80138b3c7f48e077e43199d9c175ae004f778d17371ccfab690ca18eb9
abc395_f,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1042,4096,0.043044,38621.06612499338,0,code:ad06623da2198adb92708058f58c1a5f2d4ed7baf3c7271e9591b3389e3079c0
abc396_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,849,368,0.010756,10023.205416975543,0,code:04e3e0c2724de3a27408ca1945806b3e55620f83817dc9dd8f17a81ae9b32503
abc396_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1143,2444,0.026726,18475.949667044915,0,code:6ca17efc6ed109a33eb41f899792c2dc824ecfcd5599609001bf160232a0549d
abc396_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,556,499,0.012204,7020.380667061545,1,code:5d36aa20b79c3ad3cd8af05c0e9c1c966c41bcf7c1fcbf15009272ff655972e5
abc396_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,723,2815,0.029596,26176.455790991895,0,code:58c2c5d9a0d27d49f0c94f2f9a4ea30df959084c848f10230c2186da99d7dc84
abc396_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,673,457,0.011832,7061.393459094688,0,code:ff5acd5cbfc6cafe882dcadfa8d52fdbb89f24acfae1abe33be3ed6a0b160a95
abc396_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,901,1885,0.020652,14492.706500110216,1,code:b18107b8b2870eb6b35f864607a3537bf1b9e76e63fe172c09675d827e0abdef
abc397_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,388,216,0.005872,4123.679458047263,0,code:dcd66a986f04170669bf78d79d10268639b4d3cc5f5d5a9eaeebcdbff64c2dd5
abc397_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,538,1837,0.019446,15851.17345803883,0,code:6377ffb3303eb8301482ce935cc268df9c5d159e0843760d2ec8db3b70f56732
abc397_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,540,397,0.0101,5129.576875013299,0,code:494471f9321917966075690ad39005f7e40b809a4d1697a498efa04897b1fa87
abc397_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,743,3506,0.036546,30055.664082989097,0,code:341e146be5022135f3ce0a51ae0a5cadfd9a0abb5e7a5753975a9998bd9d03e9
abc397_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,572,917,0.020628,13825.320375035517,0,code:ede25d83e8b2e8dcc29144219b7ea2775a6e913c4da0fb9e40c08ab09d58cef9
abc397_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,763,2589,0.027416,21537.148375064135,0,code:f4b1832f83f7d35771e10aaf1b23f1e98575018ed6b6ed6223bed7a06530088a
abc397_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,547,822,0.018628,14264.004415948875,0,code:cf8af8cc0010564d3a5344edf7ddd86b70fec3c8bb319fcef255caf6c6f3e508
abc397_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,769,3716,0.038698,31520.65591700375,0,code:ed4456e451ced9e424e3db121847267b1bbc2eecc8c919fb5e1471abfb58b772
abc398_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,813,209,0.007432,4297.967916005291,1,code:1511f18b1448489480a1cb4899afb265b73021b10ca3e919eea9ffcf823acea9
abc398_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,1105,1874,0.02095,18657.660833909176,1,code:d8fdbb4858ecef8fd1c6cab5d13ad86708f2119d4d38a5833c2c80cfd055829d
abc398_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,283,182,0.004772,6598.716292064637,1,code:1061c29b14d85cd64d3fd5070e24bd486699c731c22e12b9f7dae4bbf64a0f44
abc398_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,450,1998,0.02088,16529.61458300706,1,code:72053d09aabf82168db0eedda76566990bc095a23868bc7edc14cc68678d0c86
abc398_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,686,353,0.009804,5243.254999979399,0,code:b865a882c55f28ef92db4e718b703219b87bc12e3b9cc714b419d406195e5332
abc398_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,960,2016,0.02208,21242.847041925415,0,code:9bea407406c9fa22e3325611100a29f41597f5c848fc1e677d50b93d91b54690
abc399_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,527,338,0.008868,5365.551457973197,0,code:5fd6741832434c2cd8e49ecde8b3797791a0e74c1fb882365d294db7d4985bc7
abc399_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,737,1817,0.019644,16293.56204206124,0,code:08c0c7e0ab35a6a61eaba62eca455fc1e6dd88e2649d56017037500fbf0d6b6b
abc399_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,464,333,0.008516,6971.00745793432,1,code:1854d99a5425dcbbfd7ed6468772dc337b13280dbd79f4c9ffe73922b15cf4d0
abc399_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,611,1862,0.019842,14062.410125043243,1,code:0447250ee388880754f7295dd2dc47a817d1405c80ac61eae0d3d57297b09778
abc400_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,485,440,0.01074,6220.102041959763,1,code:eb04888fb3abe3748bf97acb9a908e4a837c58460988bd415a7dcace99038cea
abc400_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,661,2340,0.024722,17758.94537498243,1,code:c8c01ba5fa8e4794b658dc8cfdd230636dcb6e29636a3ddaa1365182cb046059
abc400_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1020,889,0.02186,12864.487792016007,0,code:40460ddfa1e3a38eb8f6ccffb4c384b6c59e09561979e097d328787ed47dc748
abc400_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1422,2279,0.025634,20632.563165971078,0,code:044f1f31d4fed744db2c49c9c79af4ef0a842579999612ffdfa62d0e0877592b
arc181_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,690,533,0.01342,6586.517166928388,0,code:a5eef0b4532a8563937659121420b29267c8c9f17e06cbf7e90c4d29b4010b4a
arc181_b,anthropic_sonnet5,claude-sonnet-5,unparseable,1,936,4096,0.042832,46564.83387493063,0,code:adb13f049b36fa5db55e18b83c7d6e2197267336bfa8687a89b730f5dabd4758
arc181_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,983,189,0.007712,2958.789833006449,0,code:560e970c77af08461a6386ea7d02073ec779417c214e79f0bfa44f4448d098f1
arc181_c,anthropic_sonnet5,claude-sonnet-5,fenced,0,1291,2124,0.023822,18423.656667000614,0,code:1748e1a99e13d2fa4f3dd33944e0d2e7342f28a613bd74a274866d3bb7c178a4
arc181_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,783,485,0.012832,7368.790292064659,0,code:c3c921ef4aee5801149674e0f1777d1df8ed6117edd2ed9d1405fe3d2ea48d97
arc181_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,1023,2762,0.029666,23911.67862492148,0,code:35214a4c22fa440d74a8fe3b8effa024bbb9aa0e042b6056fd3f87e752c7c2b9
arc182_a,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1225,426,0.01342,7652.793125016615,0,code:315ffcf46b825051909cca3f5efda01194ffd72e6f35c5d4574a5358d29a5671
arc182_a,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1503,4096,0.043966,47453.444875078276,0,code:add5ea01b2915527f33587ca6d03f13efb7fd8166cc432fc0b8760095c0e5fc1
arc182_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,563,699,0.016232,13246.299540973268,0,code:79d137dcc4da0552b67279b447227b2a17250ef5a79ec2e19adef602c9737523
arc182_c,anthropic_sonnet5,claude-sonnet-5,fenced,0,747,3169,0.033184,27410.525167011656,0,code:fb22c7c1820a96c2bf1ec143b3a072eaf643830eea5cc786410da649ee7763e1
arc182_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,869,178,0.007036,4651.208958006464,0,code:255503e46a86e000cda3207d3ab25d31966035fd859553c2502bd9c9ae3d18ba
arc182_d,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1138,4096,0.043236,46890.97820897587,0,code:3e6db647d77bb98ad1e88e40a26a13ceeb237e71616f5ababca5dd8a9e6e7ca7
arc182_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,666,944,0.021544,19042.03866608441,0,code:41e721b9bacc4636c4711d905fc8575b57068001c3dc2e74f31abe4a2355b5ea
arc182_e,anthropic_sonnet5,claude-sonnet-5,unparseable,1,969,4096,0.042898,41766.04195905384,0,code:75a96f7131de8b17706d10b079e412efad720da565d538bd98d636e7ed1fbe57
arc183_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,653,191,0.006432,3766.9197500217706,0,code:09eb35891668ee214c77ba38257ad1358b234454602af4845cad734845e31661
arc183_b,anthropic_sonnet5,claude-sonnet-5,fenced,0,822,1856,0.020204,19693.316792021506,0,code:d4ff5d1ba65638f86c93794fdfec28f7c04e92949f76474c4f0fd1110fd81f2e
arc183_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,573,714,0.016572,10597.687541972846,0,code:d5d8bc3756045ea2cca02593bf1f342ea53a3fa34c64c39532d11b1ddf045fa1
arc183_c,anthropic_sonnet5,claude-sonnet-5,unparseable,1,740,4096,0.04244,40870.35654205829,0,code:24572f80d5029e411eddfcd136f1374e820500fca62eeda7726d4f6b06949eb5
arc183_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,972,555,0.014988,16901.595167000778,0,code:8ea61af659fca95fee24c609c0b08d6c8507d93222a325e7fcb189d5983307ec
arc183_d,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1269,4096,0.043498,42529.943124973215,0,code:83b5956b6325e61ec522e33c1d0ef5972e50d78b1697f3850e6de8aa4aa40abf
arc184_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,625,394,0.01038,9494.583792053163,0,code:06e17d080880e1e4ef3a16916637a4ea20fc0fdc4c2d9b54f7d7775bc4660388
arc184_c,anthropic_sonnet5,claude-sonnet-5,unparseable,1,855,4096,0.04267,43897.972790990025,0,code:4d8cc37629a3309eb0792adc7a7297ea929991a5fc2c8e50bf5f8c8d2ece02e9
arc184_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,466,426,0.010384,7395.485374960117,0,code:1a457ab272d8662d1d712c8cefc7afe5fe3c77de7f61714c282769582609824d
arc184_d,anthropic_sonnet5,claude-sonnet-5,unparseable,1,643,4096,0.042246,43315.5460000271,0,code:6e0ae7de99792d0e9d4c85ab4a3c73f9272d709f661e80e7ebf25e8fea0cb3a6
arc184_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,727,601,0.014928,8545.197166036814,0,code:7995221010f5fdc44b383c94d1e4641fdc93fbd70395b6c7c5bb7278d6ed4899
arc184_e,anthropic_sonnet5,claude-sonnet-5,unparseable,1,912,4096,0.042784,38967.33870799653,0,code:565eb36ca02b784d2cebe2634405fc1fd10a1c6fb3128936344a851d7046b6b8
arc185_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,612,179,0.006028,4346.429249970242,0,code:6adaf74a62161e56bd167e6f200fea63453ab0e3fb4992e362f067da7fa64873
arc185_b,anthropic_sonnet5,claude-sonnet-5,fenced,0,823,2535,0.026996,24900.93270910438,0,code:fd1eb13e3ea8379618f159e416b8b4edd497c6dffd7274918d33c11a63ad5f28
arc185_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,734,254,0.008016,7994.140665978193,0,code:235004c6498fdc85ca0824d6e0ea836e63715fbc6f2933652b456df82c2c70c0
arc185_d,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1043,4096,0.043046,45616.55483394861,0,code:122b0a6a4bd7deefcea3855b024ae69b39f68bcdf4a1fd42e0c240b3c093fa22
arc185_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,715,346,0.00978,7160.52995796781,0,code:532869a2face47042a855fc876c9cdb6555609710c11ee338c941977ece3c55f
arc185_e,anthropic_sonnet5,claude-sonnet-5,raw_program,0,926,4096,0.042812,33282.42529206909,0,code:204a39542d08da6f7dd475285eb596694fd35d3750903967f61c0f0d7718e503
arc186_a,openai_gpt56_sol,gpt-5.6-sol,fenced,0,739,257,0.008096,3599.463334074244,0,code:b35ee53a9fc4ffbca20a6102634589a500da6bb3dc5939a2ff6c1d8cf95881ec
arc186_a,anthropic_sonnet5,claude-sonnet-5,fenced,0,1014,4096,0.042988,39042.07487497479,0,code:6c297189611b80b8eda445391b6d1b8820a66b5687aea5a8e22e9ebfd28a9767
arc186_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,521,383,0.009744,11360.073124989867,0,code:6aaa96412e4496df72bd84126f5e1b2259f4b5685ef630259375f15852efeb08
arc186_b,anthropic_sonnet5,claude-sonnet-5,fenced,0,714,1979,0.021218,19628.407250042073,0,code:1731836e8b77795e42b148de5d3f613c192931fdab642c3c8fa6f438d8857587
arc186_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1077,806,0.020428,15632.507874979638,0,code:4efe3aa845e074f85fa5606595e17e9b8e1ad342164d7d10d20882be3178976e
arc186_c,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1568,4096,0.044096,48319.22379194293,0,code:63aadb221ab6db3caa8841dc871b4fd2143c5f6cf32abf2a75c1b0396b8733f6
arc186_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1033,1226,0.028652,22256.807834026404,0,code:c3682f73d956e82709a4083e5a8c8895f7220803c480ed9f6699c4228d6881e5
arc186_d,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1344,4096,0.043648,37907.35941694584,0,code:d393b7c3211e9a10485f4859183cd6289e1a4ee2b20e4e440e47f7056643037f
arc186_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,491,651,0.014984,12930.533499922603,0,code:624621e1b1dbc9cf8d019b3d5ec1d58c3a57295c4a0ad4eecefe194a71d4cf5b
arc186_e,anthropic_sonnet5,claude-sonnet-5,unparseable,1,679,4096,0.042318,42177.80858289916,0,code:3e2bb40bfea274424caae665181a686bda66023d6f70e190aa41cea2d17446c2
arc187_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,650,512,0.01284,11122.324500000104,1,code:97243f5261ddc9887b3625e90279153d93cf565fedaeb15b282b0ac80eb4d936
arc187_b,anthropic_sonnet5,claude-sonnet-5,unparseable,1,886,4096,0.042732,40719.35120807029,0,code:12a4bd90dc584aaa26c6d9dbba98f2ff030c6e7c190d11b22cee7880141772b6
arc188_a,openai_gpt56_sol,gpt-5.6-sol,fenced,0,692,1173,0.026228,19755.30570896808,1,code:96ce7791146eeb985bc0de47d332adb6af48f83ec0ad1241c2f25c93cada8825
arc188_a,anthropic_sonnet5,claude-sonnet-5,unparseable,1,941,4096,0.042842,38758.5670419503,0,code:f9ca1bd0a96ad085656ef0e78c9b0457b97c0f5716a781eeaab5e84329d76986
arc188_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,635,140,0.00534,3423.5091250156984,0,code:569d508dd948f3790b739da4017f990300720e3f69ad298e1eeb9487ceeded3a
arc188_b,anthropic_sonnet5,claude-sonnet-5,unparseable,1,901,4096,0.042762,43874.88120794296,0,code:5ad2f0c5b00ee3ac3949bcfcd72ffc41efd244b2165a4273f6623fd7f5371198
arc188_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1104,427,0.012956,6281.425040913746,0,code:cbce68ee794672b78fffb502eaf4c029978fe93a1039b4ac8e71d4e957ef7f77
arc188_c,anthropic_sonnet5,claude-sonnet-5,fenced,0,1525,4096,0.04401,36521.593916928396,0,code:b622cc4f126e276158d3417737612dffc1e3468846eb6cb54c4db7a59d5aaf5c
arc189_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,639,288,0.008316,5047.451333026402,0,code:e5f96a418432c5b12b45f55f94f3c2d3fedde2eb80dba6c7b7e9414a5dc32c0b
arc189_b,anthropic_sonnet5,claude-sonnet-5,fenced,0,927,2328,0.025134,20762.093125027604,1,code:6d4949bd526788a89866d4e46d668995d4e82082769294fd63a627c04d3ab3ff
arc189_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,783,533,0.013792,8469.524750020355,0,code:f6fa9cf42ea268a7d8eb257eb1b20c848f95383302a3f7721dd210424698561b
arc189_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,1065,1734,0.01947,15008.593250066042,0,code:2ff1a1b567111f4cfec69e2c266487932201db69cddd699281948023952f3ba4
arc190_a,openai_gpt56_sol,gpt-5.6-sol,fenced,0,902,719,0.017988,15463.498582947068,0,code:aea5820558361d47fa45c575914f24041f3d92a9a50020b02f55becaaa1f0074
arc190_a,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1182,4096,0.043324,45727.96341706999,0,code:52fa53fc6a0962898538c11cfd5da4287920fc0299a7b19b64ed9432327e19d4
arc190_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1478,1119,0.028292,18367.385625024326,0,code:0594162ee002f5e9569673ff391d8b43067a2c2a576137a4d5446f49841cca61
arc190_c,anthropic_sonnet5,claude-sonnet-5,fenced,0,1863,2137,0.025096,21448.948749923147,0,code:442d72c16f5cf6c9809d65cbf804d53db07eed9c4126607056e61a96ff72e1be
arc191_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,565,157,0.0054,5484.77862495929,0,code:db16475d923f1e630291a09846f68f306e930f067905139afa5921aceb8e4c5d
arc191_c,anthropic_sonnet5,claude-sonnet-5,fenced,0,763,2024,0.021766,19969.25070893485,0,code:9ff2ec3113aeccfe44b5b3ce8745b527a2a11e8cdab7a209e50ef932a19e8d16
arc191_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,709,496,0.012756,6666.318124975078,0,code:ef870fe6441c779b645ee62c694ca24885d27842f62d95ace5e615b63d9a5b40
arc191_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,981,1989,0.021852,18845.252334023826,0,code:b90a138cfbe868ed1fbdde26552e74f69261ba11ca55cb763498753c7cb1158d
arc192_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,758,93,0.004892,3156.4976659137756,0,code:b7a93eda1fdbc02ad8ded34cd8c89930fee81fd8b3d1d9d875ff330beaa10bdc
arc192_b,anthropic_sonnet5,claude-sonnet-5,fenced,0,1038,822,0.010296,9149.175041005947,0,code:a2b21c961c490a01a99087555eb68b2105bfa9745899d2012c1e3296fac8ff50
arc192_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,654,760,0.017816,15662.4552909052,0,code:f1ca02e3d58cabc6e49b6d29eaab8e7770d1134ac715bf5916553f59abfab5d2
arc192_d,anthropic_sonnet5,claude-sonnet-5,unparseable,1,870,4096,0.0427,36771.725041093305,0,code:3e8a1adff4c688be55e4e371b845161d67d1b7aa024c80c2dbdb04202c6a865d
arc192_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,586,1400,0.030344,15741.586958989501,0,code:cdca537f386cd927c48667afcfa12a8ebd48137488528314ae5012a6ac574314
arc192_e,anthropic_sonnet5,claude-sonnet-5,unparseable,1,816,4096,0.042592,41289.20754196588,0,code:6b562ea95864d6b7fa4d7e5dbf04124974f33a09196e5a03729c2c13f15bb28d
arc193_a,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1068,1294,0.030152,16622.250249958597,0,code:39b67f606d8e42e34b1c3bc3edbf0bc4386419a640dbdc7a496f909665751356
arc193_a,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1378,4096,0.043716,44111.58000002615,0,code:0d44e64a3fc97de1955f575bfa6361bcf0225a2dc85c82e3ce6163994b92a678
arc193_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,850,692,0.01724,15415.666000102647,0,code:4df4ebd12fc89e6d59b2a272c7d10aa777ead9b7463fc7ba6e36bbe6b8d098a4
arc193_b,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1062,4096,0.043084,39501.00037502125,0,code:37f55590b81d16654a3acc8d15f37aa9ea40c2aff176d65fd6cd157c7cf26f6a
arc193_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,953,731,0.018432,13103.89349993784,0,code:fe935771da657124398bc6b525671ee527de1a1d5710a0343a650b40972ec929
arc193_d,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1236,4096,0.043432,43314.00112493429,0,code:7a301b649c1ae8e5d539491f11b19cffcd3dfc3a27f17e6d4a21618e15eabd99
arc194_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,530,292,0.00796,7908.92762504518,0,code:8471bdef02953f8ce6192c7e1b3da150896bc011d371d1fc32e932214f9b3f84
arc194_b,anthropic_sonnet5,claude-sonnet-5,fenced,0,724,2473,0.026178,23986.093541025184,0,code:25d3d353ce9b3c79acbb55f551a5943dbde7659e0f2f8b95f30166b803021be2
arc194_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,882,232,0.008168,5041.934584034607,0,code:1909f6285cbdc8f083c062b76ca58ec70971cb378021f65ee40f0c49aff736bf
arc194_c,anthropic_sonnet5,claude-sonnet-5,fenced,0,1114,3032,0.032548,26684.49687503744,0,code:6347d6c003e5c62a9b9780f466de9244e1cb65b48ff09e51490247b3b7a3e8d0
arc194_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,513,480,0.011652,8437.087500002235,0,code:e4d143780f156ecd5fbfd901d44a6624457a7e87d9bb085b42a518c571ac6fc7
arc194_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,744,2281,0.024298,21009.204833069816,1,code:ca4cd25a7e3c04beca927c9b7fbda8ce6913d1a069781530b0b0d9e892d3b606
arc194_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,765,392,0.0109,11030.600709025748,0,code:35bc3188f8bdb96ff4d6e153c565fc2b40f5fe38f58da8000df16891f7cf7f1d
arc194_e,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1014,4096,0.042988,43508.26462509576,0,code:b0e57ac71a112cc357c9e357bf503e26e753b263a24ea7829c2cd04b78d3d514
arc195_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,650,452,0.01164,10849.731917027384,0,code:51ee15a19742689cd51761dec4dd07bd1481f02bfaaedef7d83e7a0d376d55af
arc195_b,anthropic_sonnet5,claude-sonnet-5,fenced,0,888,3397,0.035746,32289.043792057782,0,code:05dca0f1cc94a469f5f5c9ea6821600b49b3c69f6324cf3d3b2a9e83c264b174
arc195_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,904,896,0.021536,15430.488209007308,0,code:dbf46c18e5b8d85e9374e837c68112978dc4a6a3ef265cdb16ad363a2979067a
arc195_c,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1194,4096,0.043348,42532.789167016745,0,code:9a14e18162bb0b51f78d3b9a6b8d20b2102acdf77b2d58eca65bf8d8eb663003
arc195_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,823,421,0.011712,11512.451999937184,0,code:54cfd2dbde01f8a106225bd37b122e05dd93456537c9351bbdd689298794fa75
arc195_e,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1081,4096,0.043122,38553.10074996669,0,code:fa1d8cd6fc01ff3d2e06bd629f273825d43e48197015392fb5762647e65b459e
arc196_b,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1010,723,0.0185,16017.634791904129,0,code:1c02f4f386bd36ce3571760338a9dc7dbec8cd79718531485139ab640b50de8a
arc196_b,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1425,4096,0.04381,39275.37391707301,0,code:192225085d5cc797dc826b17e8f7b04d850ada07cffbb6f6daddbafef3f7b496
arc196_c,openai_gpt56_sol,gpt-5.6-sol,fenced,0,690,284,0.00844,6127.358917030506,0,code:33ff0b50251414f830c3f0ecedda01a634596f026ff569125df1be12fe646723
arc196_c,anthropic_sonnet5,claude-sonnet-5,unparseable,1,986,4096,0.042932,44051.21920804959,0,code:045d848a5613322b771712f8469437a4682c00198b9025af4ae925c3eedde67f
arc196_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,978,1664,0.037192,28248.152667074464,0,code:9ef3096f3e04e55163259f75f1289b07e3640ceca643635ce1b1c11909459625
