question_id,model_alias,model_endpoint,frozen_answer,q1,stage1_correct,prompt_hash,request_key,prompt_version
mmlu_pro:test:10424,anthropic_sonnet5,claude-sonnet-5,D,0.85,True,ce5356af5222bce3992dfedefde21f1a34135abef19221dc918ab33d8dd0eefa,confidence:3836b05057f759a1cc3698c35f5ffc28641ff361f83a939e78a00dc9be726ae6,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10456,openai_gpt56_sol,gpt-5.6-sol,G,0.99,True,46464d80d4346d8a84267e0b09ab44ffa079e69d0b90c671f0b34f4854077356,confidence:d56b42fb1407b57175b249b2527e0cc93a2e747f37fae9044118bd8d63525b4c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10456,anthropic_sonnet5,claude-sonnet-5,G,0.85,True,46464d80d4346d8a84267e0b09ab44ffa079e69d0b90c671f0b34f4854077356,confidence:eb03638b5fb989d7c856dcf31cc2ccce316775dfe9498f094c1324ab540ecbb2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10459,openai_gpt56_sol,gpt-5.6-sol,A,0.99,True,18cd2c358281e962f109efaa43d9b900504357f6ceab988cdb73af84b349bef6,confidence:cfca2a61b7c2355c8178e0aca0d974765d6e821925d8193da81f4bf32c60bfa8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10459,anthropic_sonnet5,claude-sonnet-5,A,0.85,True,18cd2c358281e962f109efaa43d9b900504357f6ceab988cdb73af84b349bef6,confidence:71ba31444a8ef6837f3e0dd5142d6b694a1bdb5ea7d150b6569e2197d8543c71,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10461,openai_gpt56_sol,gpt-5.6-sol,D,0.78,True,909561174f5a384e5017b8a33bfd175ff0d67ad8be410a137ab64fbd223ffeae,confidence:9fa566538d115403cbf8c68817b475d2f5f7b41d4a62a3c470519e0b34da0832,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10461,anthropic_sonnet5,claude-sonnet-5,D,0.6,True,909561174f5a384e5017b8a33bfd175ff0d67ad8be410a137ab64fbd223ffeae,confidence:46e3c9ec2712bfc187900cf8e64fa8425e3c7f0f7fb4f16e053f28d3a85b3c93,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10463,openai_gpt56_sol,gpt-5.6-sol,H,0.99,True,835be02e0bbd441805707c41334185715c85bf045c441c2803a21d1ac5a2d753,confidence:0bfa8dc2b8de0785b6ca9578e553e1d1a7276de844f2df1f69c882933e789aae,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10463,anthropic_sonnet5,claude-sonnet-5,H,0.85,True,835be02e0bbd441805707c41334185715c85bf045c441c2803a21d1ac5a2d753,confidence:f4d429eb3b99fde3b395dd90bc59c69278e820d9232beb16be4e629a15d6f0f1,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10466,openai_gpt56_sol,gpt-5.6-sol,H,0.98,True,5b36c915ad88663396829e97741054c2508e88a62541a38001611c6cab7dbfd5,confidence:d0e9a1e5f04fa9d27767897f28a0eb4f4ba1aeac37056596674091c3c8b72f08,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10466,anthropic_sonnet5,claude-sonnet-5,H,0.75,True,5b36c915ad88663396829e97741054c2508e88a62541a38001611c6cab7dbfd5,confidence:ec0678f71a58bd996c7a3a38d87198f741640c4755bc688b6d05e23d339d09d3,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10483,openai_gpt56_sol,gpt-5.6-sol,B,0.99,True,5db6864589194246a7b12cb0d543a30f89592e358efe0fc3b9f1bf43597614b0,confidence:9627ec345d813e9f0b7c4f4e08da0b1564b3ad4f85505af78a71216bc982c588,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10483,anthropic_sonnet5,claude-sonnet-5,B,0.85,True,5db6864589194246a7b12cb0d543a30f89592e358efe0fc3b9f1bf43597614b0,confidence:8d946907c20973f7d4437635b8f7f919403352cf353c1dc89d2d9b2539c9064f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10485,openai_gpt56_sol,gpt-5.6-sol,G,0.82,False,0f3973052ef9444d541ed5cb7805bc13a7d5f289f611ecd04630dc06091d3173,confidence:82f1bb6f24f5dc1bcdd932df4d7dcb93695caf70d5c7afe475edfd34301349dd,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10485,anthropic_sonnet5,claude-sonnet-5,I,0.75,True,5fc054ec7497fe426b77c06c6fd59479c124a4077f2cd9cde6d7b8b061490153,confidence:b2978320f4ef0849091e45ff19c058ec5cbb216626c4e2518ff248460e9e34bd,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10486,openai_gpt56_sol,gpt-5.6-sol,E,0.99,True,7fa66dac57ef50cabcb98d97cdf36a90b198c7cb9a518c8971480531e4dc9076,confidence:8b3b8489b85c94c6cd937a30cecc8eedcb6ba8a71f44bcbe8f3ff4bb723f816a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10486,anthropic_sonnet5,claude-sonnet-5,E,0.85,True,7fa66dac57ef50cabcb98d97cdf36a90b198c7cb9a518c8971480531e4dc9076,confidence:310a7af2b49581b067811f6d7c676fe8bf3d9c8b482bb8bfc94f8f63e6c8fccc,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10497,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,46eccb3bf58f0b87266047be0b16c752b0e9a619833074f97e36a657864122b8,confidence:54db8a76a26de09370066f87d211038ec5b10329be0800b59f4dbb0d82bed930,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10497,anthropic_sonnet5,claude-sonnet-5,C,0.7,True,46eccb3bf58f0b87266047be0b16c752b0e9a619833074f97e36a657864122b8,confidence:9e191139d659733da0cb50a8a6dbef47d63dfe5b52a36c665b80d748b7de0cb5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10514,openai_gpt56_sol,gpt-5.6-sol,E,0.999,True,36c828e16739f081e0a4e424956d3df08c626236eb2f9b3c8d2b9aadcc5e6490,confidence:bba7845ca0f857a25b206c45fc7759bcd637ac5f2c9de1d3d0f34e32f1be51c2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10514,anthropic_sonnet5,claude-sonnet-5,E,0.95,True,36c828e16739f081e0a4e424956d3df08c626236eb2f9b3c8d2b9aadcc5e6490,confidence:21bf2e7de568596232b4130e8f046647a17de3cad5316c41ef38cba1819a5c76,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10518,openai_gpt56_sol,gpt-5.6-sol,B,0.98,True,73f6425c401a7bc2578cb91eb2cbb5d4410b7b0223f01d9f645268035140d343,confidence:0ad1b830302620e5b0f39b4d23f2a0515a6d24881c65c08b5e8296ca7c52a613,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10518,anthropic_sonnet5,claude-sonnet-5,B,0.85,True,73f6425c401a7bc2578cb91eb2cbb5d4410b7b0223f01d9f645268035140d343,confidence:dc2074138531a8a6022ebecf24286f83ec3ede32dd15851db3b873eb0813336d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10529,openai_gpt56_sol,gpt-5.6-sol,C,0.96,True,052b9c331cfdb50816a29ddbde68b0718171757cc81c9871e7564b86a1d8ed4d,confidence:d33930822f2ae49bb5b4d895325c9e84f0689517d366c5054b1b981e97fb802c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10529,anthropic_sonnet5,claude-sonnet-5,C,0.75,True,052b9c331cfdb50816a29ddbde68b0718171757cc81c9871e7564b86a1d8ed4d,confidence:74bf30b9d2629a9e1470947259a052906730e2119ca3ceb0655dec3c17597bd0,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10536,openai_gpt56_sol,gpt-5.6-sol,H,0.99,True,b69c9ee81d5e1baaf6599169fff5d5b38c9191f638c5d68646f7b2a7c036ac77,confidence:261bd64b2e3cf7ff26fe503fe650de51a3be6a8080d7bb9ddba2ce887e584857,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10536,anthropic_sonnet5,claude-sonnet-5,H,0.9,True,b69c9ee81d5e1baaf6599169fff5d5b38c9191f638c5d68646f7b2a7c036ac77,confidence:f741f07382930a4570bde6aa4ca90053ae55a9289a2db568bcf159b7547810ee,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10539,openai_gpt56_sol,gpt-5.6-sol,E,0.999,True,8f55c5b9c395945f5a40c93329b629172ff78cf12c3c117a8ac8d2e403189219,confidence:7e545e444710fcc8f79623099e7d892425f8d4394164c7720d3c9d4a9b92ba44,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10539,anthropic_sonnet5,claude-sonnet-5,E,0.95,True,8f55c5b9c395945f5a40c93329b629172ff78cf12c3c117a8ac8d2e403189219,confidence:ec81d4382eedabab53c0e9d15ebf1d3823ba6b6dd841b1e2986b49689f94bebb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10543,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,184bb2d9e03ed2ab7805fadaed6b0c9bee28b4ae498a44edda7109dfb45d02ca,confidence:1957c9f68918e69920b07a327baaf76a52e191d3b1052942a21ffa9f11c3b5bd,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10543,anthropic_sonnet5,claude-sonnet-5,C,0.92,True,184bb2d9e03ed2ab7805fadaed6b0c9bee28b4ae498a44edda7109dfb45d02ca,confidence:c08ee995a8720749a438f52daaaed2f4f0170f2dd19c92544f9c01148c5d9b78,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10550,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,d49587044f668bfbe7ad3b85b6521b4568b618f31e97711fb8547508893569f7,confidence:d1fc0c4f4f45815beae010b9ea972c4e7c63e1df18e123034cbf479709c89ea3,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10550,anthropic_sonnet5,claude-sonnet-5,C,0.85,True,d49587044f668bfbe7ad3b85b6521b4568b618f31e97711fb8547508893569f7,confidence:fb7465ec3183d33961f90ea40752a4694aeb90fa9db9f3064f993665ba96f98a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10556,openai_gpt56_sol,gpt-5.6-sol,C,0.92,True,5c20d437aad499faed03e2e8c98ee11e059c34f6b380280545459e7d2c2ab48e,confidence:2dd9e9259756c65202c0635e2369b2020efc0bf1ea2e583981501766fe694604,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10556,anthropic_sonnet5,claude-sonnet-5,C,0.55,True,5c20d437aad499faed03e2e8c98ee11e059c34f6b380280545459e7d2c2ab48e,confidence:3d4a7974f434d41dd436e590d5368ef1982c19560d0a487d10b01bd7262c6055,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10565,openai_gpt56_sol,gpt-5.6-sol,C,0.76,False,6feef74b5820afe4853ebcb3e299f752f088baa759fc0317ac50d25e0aff1cba,confidence:79e4923a32ace24cea17329e30499c68d352f77365ef70744e462fab97e0d8fa,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10565,anthropic_sonnet5,claude-sonnet-5,H,0.6,False,e691eb9a465d225b253925599e8ab26b96bc574314cbcfdeb9f962e12257b8dd,confidence:87d3b035534ae722fcd79eac55caea5b48cbaab1d4a25c6bf70ccb19b35d2ac5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10575,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,586dd9899ab4a2ceb755ec1f60addc3f9e6196fd2789afa2d946ed39e9856087,confidence:27171b4c7a58302fe2157b96ae3f866e527ae18ec393a7fa894f5fb0f15b72f0,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10575,anthropic_sonnet5,claude-sonnet-5,C,0.9,True,586dd9899ab4a2ceb755ec1f60addc3f9e6196fd2789afa2d946ed39e9856087,confidence:09bdae78445be37283484819d047b342ffd69b401afe0f66c588030c503e097f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10579,openai_gpt56_sol,gpt-5.6-sol,E,0.84,True,c002ebc148d67b31b970c2c420ddec726da7f1610c396144abf85c9bafb5d616,confidence:35f5a9698e27c8ffde0d6b07d74ce9a367a09257b66bcb9e4ee7cdf3f7614030,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10579,anthropic_sonnet5,claude-sonnet-5,E,0.3,True,c002ebc148d67b31b970c2c420ddec726da7f1610c396144abf85c9bafb5d616,confidence:3957898d60be27aa60a90fbbb58183ee490b82093b4597121e768913f7c93e98,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10587,openai_gpt56_sol,gpt-5.6-sol,D,0.999,True,902b3a9ce2d49871ddd4431077a1d3fe2f20cc2ccae1fc8f19811685adc4382c,confidence:e3ecd3e3dbdca2fdb128f4cdc8ab90738d59654ec0037e378094d87527422b9c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10587,anthropic_sonnet5,claude-sonnet-5,D,0.95,True,902b3a9ce2d49871ddd4431077a1d3fe2f20cc2ccae1fc8f19811685adc4382c,confidence:bdef5142245c3ac766bfd53d00b257dcfd59728c128a3209942b92b0c626ba9d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10601,openai_gpt56_sol,gpt-5.6-sol,H,0.94,True,ea280b591bbf345e24fdb1fca838d4f1154b94ca81971c8809ee3a727c7bfeb1,confidence:5a537fbae19a3452b1a08425dd3a05405220403633e2fc145085abf827b3e8d8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10601,anthropic_sonnet5,claude-sonnet-5,H,0.85,True,ea280b591bbf345e24fdb1fca838d4f1154b94ca81971c8809ee3a727c7bfeb1,confidence:2e34646d5402fcce92c0de673af51c4e64aa013bc9af0615dee880212c3296a4,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10632,openai_gpt56_sol,gpt-5.6-sol,I,0.98,False,d2e84f9e17c81cea9cbb18a25786e618edddfa0d99abcf45eeb418f7bbb56599,confidence:0c3a9200729168d766f09067338c664c9b25f8145d02cd30b127a6065a989d95,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10632,anthropic_sonnet5,claude-sonnet-5,F,0.75,True,8c387fcc6534da7f9a9abdf7b7232c0398a3f670f16f674cf4b52f9ac1dc7022,confidence:c25bb3b6290dfa640f42e8d4f2fa05d52fe367940b591762b9176741de6d6526,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10659,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,011ca20a4aa4d6a3c9c5368d9a7e7a368b795ac1f937509610a38aad1d53e249,confidence:c5bbdc0fe6adc12db89d400520ed5500764b6515116ed0b0f1252f08c065cf80,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10659,anthropic_sonnet5,claude-sonnet-5,C,0.75,True,011ca20a4aa4d6a3c9c5368d9a7e7a368b795ac1f937509610a38aad1d53e249,confidence:1b72b2357b3f5b0f3afbe557cc67f2008376fa63d90c1f8d1212fe13b83a4aa1,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,D,0.83,True,8ed97d7569967da25b1ee8d9a4d58324379015a1bc59591c01674cf268145041,confidence:6157c87d50e985bbce249428d67f5171e23f78814341e5e8b99bb81b30b2410a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,D,0.7,True,8ed97d7569967da25b1ee8d9a4d58324379015a1bc59591c01674cf268145041,confidence:3653c442358cfcfc228a209f8e14c87c16f3f46e19bc41979fba7cfc629ce43c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10701,openai_gpt56_sol,gpt-5.6-sol,H,0.99,True,b590f385f246ce4829c5352ab5087e36eea876bf5d7f85f26695814fe09c5e67,confidence:656c106ddf6f10d066e39a82abdcc73b00d984b3c017bc8bc6bfcfdd7a656ce4,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10701,anthropic_sonnet5,claude-sonnet-5,C,0.85,False,1f8184fdebf6a6a3b100ab11a604933f4ccb2a3c503bc1eb5e32ce45c0e7f95b,confidence:3e9f6fbe713fc13f2fbed9941554d99dc19ea8465c18775623d2fdcc02621007,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10709,openai_gpt56_sol,gpt-5.6-sol,J,0.99,True,568f8d90c54e0bf5dcec11ff25ede53d540d1a6341061f1ce1540ce50fca2001,confidence:6c9a7f6cb71abd3dc226c80bf2131830e92787377fdba9655af79728420f8f9a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10709,anthropic_sonnet5,claude-sonnet-5,F,0.72,False,596503d7aeb787fc9079541174281a3315f30a6604ba4040b0cb5b4e1c516fd1,confidence:4b02030bb8fdbb3c80f9bfd1968481d8db95467a9b448d8c5ebcbcc3ccc4ce1a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10746,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,55d908506b174529bf462fad68bde3b9ddc5073443600cf1b5b294ca2e3e2ec8,confidence:6945321e53ea4ecc5b59a5342c7c73e47b291e68f32aa1c8cabdbaaf0eeb3503,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10746,anthropic_sonnet5,claude-sonnet-5,D,0.9,True,55d908506b174529bf462fad68bde3b9ddc5073443600cf1b5b294ca2e3e2ec8,confidence:43d3f0750f4db3a82e85a41a030ed0ac66d95f7439b69c0e5a617c9250f66d3a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10766,openai_gpt56_sol,gpt-5.6-sol,J,0.01,True,bbb40076dbd657c7f898c35cf7923af27aadd0cbb08b4ac4723f0ed0a7eab70e,confidence:582bc5bbaac03351af2a2bebd73d33fd01ec8b45207ded3f086ecdb06a187db8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10766,anthropic_sonnet5,claude-sonnet-5,J,0.72,True,bbb40076dbd657c7f898c35cf7923af27aadd0cbb08b4ac4723f0ed0a7eab70e,confidence:81e726eb911bf1071718b11b6113cd72692a25e2790cb47f46afc1d432c17f1e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10767,openai_gpt56_sol,gpt-5.6-sol,H,0.99,True,d89364a07a8da3e13e913bd606a8f444ef51c8367383aca47503e6dafbe9dd53,confidence:d0414ed93805bbd6b9a8d9c4b5f26498f3cdf60238ccb9e72c39690f6aafc236,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10767,anthropic_sonnet5,claude-sonnet-5,H,0.7,True,d89364a07a8da3e13e913bd606a8f444ef51c8367383aca47503e6dafbe9dd53,confidence:626ce4088e5d305b2c053b9683d30fbec382a7626dd7cd099a7078592a729eb1,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10779,openai_gpt56_sol,gpt-5.6-sol,I,0.99,True,13926caba491518d58560988b506d872a89ae85b0ec0935ef50f9510191ee4d5,confidence:f5c1d7720c008ea0896a422cac4a55e0145a8597f73f36e502cde33a321bda29,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10779,anthropic_sonnet5,claude-sonnet-5,I,0.95,True,13926caba491518d58560988b506d872a89ae85b0ec0935ef50f9510191ee4d5,confidence:94b56b1a1132c9c654b270af74f78eb6d4430d6b0ad13a2b84d6e855e9223828,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10782,openai_gpt56_sol,gpt-5.6-sol,D,0.94,True,6bb0b9d0c25d6fd1df85275148517f77574ab2818b7a9ee4d120bb655ce931b5,confidence:c311e65ec2932edd688d4534610919fdbbaa22c33a58e0498ef1fed7f084dca3,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10782,anthropic_sonnet5,claude-sonnet-5,D,0.72,True,6bb0b9d0c25d6fd1df85275148517f77574ab2818b7a9ee4d120bb655ce931b5,confidence:f5fe7cf0e15b31c217984a7260b5e23a596718ef45a1e390238887df14145b39,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10784,openai_gpt56_sol,gpt-5.6-sol,D,0.83,True,0c26244d15c62974e7ce67fd5e9c2227e935eba5e614234cb0c022b92cce6295,confidence:410e55affbdc1b3459c5035f9f09aab80186b8d064131db91b40b8094808164e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10784,anthropic_sonnet5,claude-sonnet-5,D,0.6,True,0c26244d15c62974e7ce67fd5e9c2227e935eba5e614234cb0c022b92cce6295,confidence:2454a10b3a847fd961ddc0d8e926fa8dc88200dd913e915c975fd85468989696,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10793,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,30d38a22ee16f441e7272f3dbf809ebf6029e3accc0a023ba2299fa345adf6f0,confidence:478f2c8ef5ab944ba11e2555518772fda338df3f47b0eab80c18259cb882c042,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10793,anthropic_sonnet5,claude-sonnet-5,D,0.97,True,30d38a22ee16f441e7272f3dbf809ebf6029e3accc0a023ba2299fa345adf6f0,confidence:3f3c8e85b5e608a4a5c37f0c2632bfa8b78eab3098300867f5c0e192d2080e78,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,C,0.98,True,f9e27c1af992b2c98090bb431a69f61231cb7c7efb1a0a050c6ca68d104a0ba9,confidence:df4500ecb9ee012ff15fd6964c5111537f751d4c26208ed4e1d78c9cc5a06205,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,C,0.85,True,f9e27c1af992b2c98090bb431a69f61231cb7c7efb1a0a050c6ca68d104a0ba9,confidence:7fd4ce719f40d3c34a9c53e300db9359f251e1e8cbd7cb9ddb57a80fd88e70d7,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10834,openai_gpt56_sol,gpt-5.6-sol,F,0.99,True,953384c305399c731085cd93b4ab5e42815eacce3f406b3f1e68479e0118c9cf,confidence:37d41860d5468476063ff9700ad730351320950e39f518c64e708173b0ddb78d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10834,anthropic_sonnet5,claude-sonnet-5,F,0.7,True,953384c305399c731085cd93b4ab5e42815eacce3f406b3f1e68479e0118c9cf,confidence:01b649fadf6ee74d2337481f09eacc710886005088a35be7353c192a544a9c88,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10839,openai_gpt56_sol,gpt-5.6-sol,E,0.99,True,0a33756dab3fd59a928ed33f078674fa4219fab4be6aef2cd3b408e07c363b3c,confidence:eff1670a7f3337f043ef849a886d1aeed696d59a7994eafafa915200bc972495,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10839,anthropic_sonnet5,claude-sonnet-5,E,0.85,True,0a33756dab3fd59a928ed33f078674fa4219fab4be6aef2cd3b408e07c363b3c,confidence:093ad1a7a479244d3d14791b4adf60cdc1bcfee7329d19923e5fa489ec812eb6,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,A,0.92,True,4930cfafa15afeaeb417d9d6d349e55af428e1cd9b6d4643bda8ffa023707725,confidence:92cc5bddafd8a8f6ed2e35deb6ecf0c19ba676f1739a68126a7311ac65bdc107,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,A,0.55,True,4930cfafa15afeaeb417d9d6d349e55af428e1cd9b6d4643bda8ffa023707725,confidence:957c35c1de5103ee48a55588694c747799f3b1ae74f459492e6bb247c087aebf,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10860,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,433c38d656784e0f4a6f3c1163c2c90854426d7679a4bd9c2c5551ab568426d6,confidence:f8289101ce84e549c96f710262ba724c018438bb2e9e468c356172d35c9eef0b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10860,anthropic_sonnet5,claude-sonnet-5,C,0.72,True,433c38d656784e0f4a6f3c1163c2c90854426d7679a4bd9c2c5551ab568426d6,confidence:fd0ae010ed07b8c4a90e2df83262d146364a2f7e434f3509775d07b9bfef305f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10900,openai_gpt56_sol,gpt-5.6-sol,E,0.99,False,9f84cb005f3cd0b302cb7119a4c8bf2fd6e216a3e9f6e453a2778005c814e9b3,confidence:ac855b39da11d7c36184f9c09bba1d9416d6710744b99983a38f34af179a5856,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10900,anthropic_sonnet5,claude-sonnet-5,F,0.85,False,b0d395207653daaa08ab5197f467836f3a862663355f00c22319568f7d2e6416,confidence:ac54cb1303a298a02dd4253599069029fef6d8411dcbd1e7b64089ab63514a9c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10944,openai_gpt56_sol,gpt-5.6-sol,D,0.99,False,8eef18562dc42ce3b8026a97b4a205a1bf231704dffb597db3079996107d524b,confidence:7edb7504c5859d34a20c20228820b7b008b49d2434fd1d7d02989af71e8f408a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10944,anthropic_sonnet5,claude-sonnet-5,D,0.72,False,8eef18562dc42ce3b8026a97b4a205a1bf231704dffb597db3079996107d524b,confidence:5e6aa1ac360d9b2aa4cbd1203042393aabe8e8996de9bb57ead8d8299dae4c2b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10966,openai_gpt56_sol,gpt-5.6-sol,G,0.99,True,494a1963e60a1a78927ea0ad64f21b18ec22cd34a495555baceeca3237b01f32,confidence:044a86dde8f4526f4b2cfdff62b5e88d2ab2f360ee0d12882b9355717ee4c26b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:10966,anthropic_sonnet5,claude-sonnet-5,G,0.95,True,494a1963e60a1a78927ea0ad64f21b18ec22cd34a495555baceeca3237b01f32,confidence:a108a519d7e6ac894548296a5b56669570062ac9bec02bce5cc99551c6ea85fb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11006,openai_gpt56_sol,gpt-5.6-sol,B,0.999,True,23c8e270d3024463d7697463c458b535415ed0470ab0ba4200fceaca9fb46724,confidence:9d4eadf4322966c5786bad2cef3441b29c7f08450f8b8820a620506222e8cd81,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11006,anthropic_sonnet5,claude-sonnet-5,B,0.99,True,23c8e270d3024463d7697463c458b535415ed0470ab0ba4200fceaca9fb46724,confidence:9eb9a06a62018fa53d0ecaa443bbeedcdc50fdf272bc19f6b82e127a425403b8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11010,openai_gpt56_sol,gpt-5.6-sol,G,0.99,True,9e383eb5ff46f0c9873118c647107626387c52ef0d05ebd45c4c98cd586a7253,confidence:a804fb97bd69d126d85ed70c3798d4c0ac735e4c2b1f5f3a7803b3b852dabf86,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11010,anthropic_sonnet5,claude-sonnet-5,G,0.75,True,9e383eb5ff46f0c9873118c647107626387c52ef0d05ebd45c4c98cd586a7253,confidence:476073429d68883a8aee62f019bda5b5185bceddee58747515e40e7a6dd34239,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11032,openai_gpt56_sol,gpt-5.6-sol,F,0.99,False,745d8c9ccdb6cd18af0a6f3cbf898f18890d5ff98cc7e0f589ac3ab4fd8de5a2,confidence:551100f84f3f08f9a997c74faf88162fd110b8588844d9ee6a315156f0492808,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11032,anthropic_sonnet5,claude-sonnet-5,E,0.9,True,b62ab500aa12741a23a0eab450a614e9e6743706711f950206e50a13195d1e68,confidence:7c12f106056f3db6547fee80cecaa083a47ea60d364cac5ca6ce442bdef29539,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11033,openai_gpt56_sol,gpt-5.6-sol,A,0.99,False,bcff5b16027a854a3e9bf29dd2af70449c1f182d3adc6c2ed3efec1f9b9a3c87,confidence:2b0630a13190bfa592dcc5772cd57836dd723bc77260a7918a236cb7da56d253,stage_2_confidence_v3_structured_compat
mmlu_pro:test:11033,anthropic_sonnet5,claude-sonnet-5,D,0.72,True,e483c1c3df3baa959657e19a762cdc56218e5de48217e847d913132d293d2fa7,confidence:9eedb0d2dec2d767ae34e28b7af56f42c64c1e13f34e00d9500dc16af22d9d93,stage_2_confidence_v3_structured_compat
