question_id,model_alias,model_endpoint,frozen_answer,stage1_correct,q1,q2,q2_minus_q1,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,parse_status,raw_response,returned_model_id,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key,endpoint,inference_settings,timestamp
mmlu_pro:test:11033,openai_gpt56_sol,gpt-5.6-sol,A,False,0.99,0.99,0.0,1.0,8,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,332,17,0.001668,bcff5b16027a854a3e9bf29dd2af70449c1f182d3adc6c2ed3efec1f9b9a3c87,confidence:2b0630a13190bfa592dcc5772cd57836dd723bc77260a7918a236cb7da56d253,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:37.049133+00:00
mmlu_pro:test:11033,anthropic_sonnet5,claude-sonnet-5,D,True,0.72,0.72,0.0,1.0,8,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,629,13,0.001388,e483c1c3df3baa959657e19a762cdc56218e5de48217e847d913132d293d2fa7,confidence:9eedb0d2dec2d767ae34e28b7af56f42c64c1e13f34e00d9500dc16af22d9d93,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:37.054515+00:00
mmlu_pro:test:11034,openai_gpt56_sol,gpt-5.6-sol,C,True,0.99,0.99,0.0,0.75,6,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,202,17,0.001148,cf838b3528d9cd2a204decda98c87c7de23468bb2caf76220a70a14a1b5bb020,confidence:25ba435dd006cabc3d8be44742a188e5ba7513b65bc5c9a26df181bb4381ec19,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:38.999502+00:00
mmlu_pro:test:11034,anthropic_sonnet5,claude-sonnet-5,C,True,0.85,0.72,-0.13,0.875,7,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,480,13,0.00109,cf838b3528d9cd2a204decda98c87c7de23468bb2caf76220a70a14a1b5bb020,confidence:766961959a80190de266e3b0c19346b98057a9dd43c837e6f2f0d02f7a45ad65,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:38.206042+00:00
mmlu_pro:test:11038,openai_gpt56_sol,gpt-5.6-sol,C,False,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,207,17,0.001168,513c22abcb597eb848eb283af29f256f1b8d7d8f8efe855acaade88000bf4f78,confidence:c29b711636325e6048b55e81638ef681cac4f28ef63891cc6fa338276f858eb8,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:38.121651+00:00
mmlu_pro:test:11038,anthropic_sonnet5,claude-sonnet-5,C,False,0.7,0.85,0.15000000000000002,0.125,1,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,470,13,0.00107,513c22abcb597eb848eb283af29f256f1b8d7d8f8efe855acaade88000bf4f78,confidence:6db75646e2912917f2a6147721ff1173c317690422747d55060aad390c058dee,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:38.717595+00:00
mmlu_pro:test:11059,openai_gpt56_sol,gpt-5.6-sol,B,True,0.94,0.93,-0.009999999999999898,0.0,0,8,success,"{""probability_correct"":0.93}",gpt-5.6-sol,176,17,0.001044,a6220322db101f7a1d6d7be442eb40c42340c51eb0a161ca64488904206068e0,confidence:3551335c759014a28b832302d76cea577effca701fb4b207ffbd0d2cafb6fd22,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:39.181433+00:00
mmlu_pro:test:11059,anthropic_sonnet5,claude-sonnet-5,B,True,0.65,0.7,0.04999999999999993,0.875,7,8,success,"{""probability_correct"":0.7}",claude-sonnet-5,413,13,0.000956,a6220322db101f7a1d6d7be442eb40c42340c51eb0a161ca64488904206068e0,confidence:f7e1699a1996115fd93e68e9df516faccb10ca7ddfd191a391f021161ac101fc,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:40.032110+00:00
mmlu_pro:test:11078,openai_gpt56_sol,gpt-5.6-sol,A,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,221,17,0.001224,ff143e6a3955134662877e34131bf961e3deeb738c7a5cce53b7d4a7083908fc,confidence:1a3bf831a2f744ffa0e12347c82a1a7e7935b5827f6f679d6136a3fd6093fb4f,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:40.977008+00:00
mmlu_pro:test:11078,anthropic_sonnet5,claude-sonnet-5,A,True,0.6,0.4,-0.19999999999999996,1.0,8,8,success,"{""probability_correct"":0.4}",claude-sonnet-5,483,13,0.001096,ff143e6a3955134662877e34131bf961e3deeb738c7a5cce53b7d4a7083908fc,confidence:2aa92425ea9828d0b24649b38e3c239c10f206ba9af5200771c9137361eaac9f,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:40.037478+00:00
mmlu_pro:test:11084,openai_gpt56_sol,gpt-5.6-sol,D,True,0.99,0.98,-0.010000000000000009,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,201,17,0.001144,10ab27d290f16c41641e43f944f8aac4ccf0b919e830a591b0d28dbc7ff0fe77,confidence:150d86fc8c47a53772c1a0728aecd546b5dd6c873612c421889bfc89fcb093f1,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:40.452103+00:00
mmlu_pro:test:11084,anthropic_sonnet5,claude-sonnet-5,D,True,0.7,0.6,-0.09999999999999998,0.875,7,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,465,13,0.00106,10ab27d290f16c41641e43f944f8aac4ccf0b919e830a591b0d28dbc7ff0fe77,confidence:d41c6e25b257da161013cb01f46684915d702b37789aa7ad99e51314d7d56e0a,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:41.913191+00:00
mmlu_pro:test:11085,openai_gpt56_sol,gpt-5.6-sol,J,True,0.82,0.84,0.020000000000000018,1.0,8,8,success,"{""probability_correct"":0.84}",gpt-5.6-sol,276,17,0.001444,187a3f1df1024d75ff825fe3282cc561069a60d920e0091717ed446839d08cd1,confidence:38601c28bda9bda1dd3c1913eb3226cb5214e807667aad106c94b6505ee6dd77,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:41.697524+00:00
mmlu_pro:test:11085,anthropic_sonnet5,claude-sonnet-5,J,True,0.6,0.6,0.0,1.0,8,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,598,13,0.001326,187a3f1df1024d75ff825fe3282cc561069a60d920e0091717ed446839d08cd1,confidence:99ec01063260fceccca8349db84c626899ddd45041118de2205959f1b551c6f4,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:41.702289+00:00
mmlu_pro:test:11093,openai_gpt56_sol,gpt-5.6-sol,J,True,0.78,0.84,0.05999999999999994,1.0,8,8,success,"{""probability_correct"":0.84}",gpt-5.6-sol,270,17,0.00142,e227c327a60825ae0369b260c7c3caea0978b5a1aeff14885f799e220883de46,confidence:db5c6e7d7caef31ff3960b9758df9229f46b7014724b1af0d486c7146e773dbf,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:42.658474+00:00
mmlu_pro:test:11093,anthropic_sonnet5,claude-sonnet-5,J,True,0.6,0.6,0.0,1.0,8,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,567,13,0.001264,e227c327a60825ae0369b260c7c3caea0978b5a1aeff14885f799e220883de46,confidence:b4077980ae82aeeb3fc4cbc6d7f1734058876607f3ca809d008a57b52a6ad38d,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:42.892978+00:00
mmlu_pro:test:11096,openai_gpt56_sol,gpt-5.6-sol,E,True,0.999,0.999,0.0,0.0,0,8,success,"{""probability_correct"":0.999}",gpt-5.6-sol,174,17,0.001036,33e208e8ff09215a015bd33f740a2ed7f9cdecf3c4358dc3174b352fabe30889,confidence:72635ed493db71520fe857fc5b4753b3e61a27ecd76cfa3d20b15fc6c345e6e1,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:42.769488+00:00
mmlu_pro:test:11096,anthropic_sonnet5,claude-sonnet-5,E,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",claude-sonnet-5,437,13,0.001004,33e208e8ff09215a015bd33f740a2ed7f9cdecf3c4358dc3174b352fabe30889,confidence:b83621c97e817b0fcf1b1fbfe193baa22eb5a4b9d0800077b7092d46b853aec1,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:43.240936+00:00
mmlu_pro:test:11098,openai_gpt56_sol,gpt-5.6-sol,H,True,0.94,0.96,0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.96}",gpt-5.6-sol,170,17,0.00102,0974594c65ecad771732e57f54b5c830e7c9f07a6a844fbdc45979a6267f236b,confidence:95e860a34729381fe7bddbd0894b1e7e360ed4171d185a8d1ebe3cc8dbe3a1fa,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:43.788305+00:00
mmlu_pro:test:11098,anthropic_sonnet5,claude-sonnet-5,H,True,0.55,0.55,0.0,1.0,8,8,success,"{""probability_correct"":0.55}",claude-sonnet-5,422,13,0.000974,0974594c65ecad771732e57f54b5c830e7c9f07a6a844fbdc45979a6267f236b,confidence:b3d0de3cf77d892653edde64e0b2a688a971eed749948432abec623182098ecf,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:43.923537+00:00
mmlu_pro:test:11106,openai_gpt56_sol,gpt-5.6-sol,J,False,0.98,0.99,0.010000000000000009,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,177,17,0.001048,ee3c1b6150d65fe02bbdad4ad77b6a8b848ad580befe22fa90d3c7234e180c06,confidence:5fb2942f0a3f4363ee628bd22b0a38c38a980b3ac5aac158c46c89ed842b58b1,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:44.483791+00:00
mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,J,False,0.6,0.6,0.0,1.0,8,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,423,13,0.000976,ee3c1b6150d65fe02bbdad4ad77b6a8b848ad580befe22fa90d3c7234e180c06,confidence:f30982b4feca9f50ebfecbcad8a1de87ef1b10718449eaa59b48164595fcbd42,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:45.149617+00:00
mmlu_pro:test:11134,openai_gpt56_sol,gpt-5.6-sol,D,True,0.98,0.99,0.010000000000000009,0.125,1,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,146,17,0.000924,d25b3d9a76ed770a36c8e694f10c85648a9468559ecfc7c83c9f2031530980c5,confidence:28fd31face12f2a28c56721dbab87dfe588c817e13ec3de8843c03daffef8d19,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:45.274687+00:00
mmlu_pro:test:11134,anthropic_sonnet5,claude-sonnet-5,D,True,0.9,0.9,0.0,0.0,0,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,371,13,0.000872,d25b3d9a76ed770a36c8e694f10c85648a9468559ecfc7c83c9f2031530980c5,confidence:ba4efc14eba12abc77f58fa7c13eeb64b83906c5323ed91b5946e98ecfb84435,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:45.978708+00:00
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,B,False,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,163,17,0.000992,abe0c32de3f09cdd2a3f1653f002ce20aadfdd1242ef7202fd24e489e30ab9ee,confidence:235e6c9363e1d9bb9a598d13c2026c5e04aacd4cdf734b6923d7ea3951ab2f92,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:45.953423+00:00
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,B,False,0.85,0.8,-0.04999999999999993,0.0,0,8,success,"{""probability_correct"":0.8}",claude-sonnet-5,402,13,0.000934,abe0c32de3f09cdd2a3f1653f002ce20aadfdd1242ef7202fd24e489e30ab9ee,confidence:0c7c3d849e1dfe5c76a9465fac12baa6d65982112d1b7ffaf09c94192da3099c,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:46.802950+00:00
mmlu_pro:test:11151,openai_gpt56_sol,gpt-5.6-sol,C,True,0.96,0.95,-0.010000000000000009,0.25,2,8,success,"{""probability_correct"":0.95}",gpt-5.6-sol,186,17,0.001084,97b296cc1edb871558d626bff701cd7ae4e67039b068ed980a28220eb1abad52,confidence:b744885fe479147372237c2c02b0af9cf1ea100b062aef377ac46699bfc0f275,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:46.431617+00:00
mmlu_pro:test:11151,anthropic_sonnet5,claude-sonnet-5,C,True,0.72,0.72,0.0,0.125,1,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,439,13,0.001008,97b296cc1edb871558d626bff701cd7ae4e67039b068ed980a28220eb1abad52,confidence:ff120bac192bac93bb60acd7be0d23b7cba8291cc07f8c4121431ed749ce3463,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:48.319750+00:00
mmlu_pro:test:11170,openai_gpt56_sol,gpt-5.6-sol,F,True,0.78,0.83,0.04999999999999993,0.75,6,8,success,"{""probability_correct"":0.83}",gpt-5.6-sol,157,17,0.000968,98351667f8920206dc3e61f3f400d4ba5767ada1206d5bac8c17c5552a0a93dc,confidence:c0cebe03be25a1c7db5756e58f5cc1db25a0e96032a04cbf57754451e77f37ab,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:47.114290+00:00
mmlu_pro:test:11170,anthropic_sonnet5,claude-sonnet-5,F,True,0.55,0.55,0.0,1.0,8,8,success,"{""probability_correct"":0.55}",claude-sonnet-5,414,13,0.000958,98351667f8920206dc3e61f3f400d4ba5767ada1206d5bac8c17c5552a0a93dc,confidence:1487a18499c9204d462cb92810075aad7f899f1cca9893e776c2f2fb132cbf32,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:48.248452+00:00
mmlu_pro:test:11173,openai_gpt56_sol,gpt-5.6-sol,F,True,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,236,17,0.001284,109b4fa3a6eef556292a38c1773bcc80079f5827ba4d3a3cf6bee3ee222798d6,confidence:4a468a354b7f92a8c8bbdc83dd9264f0817d49199f9cbe0378a575caec173f89,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:48.381445+00:00
mmlu_pro:test:11173,anthropic_sonnet5,claude-sonnet-5,F,True,0.75,0.75,0.0,1.0,8,8,success,"{""probability_correct"":0.75}",claude-sonnet-5,513,13,0.001156,109b4fa3a6eef556292a38c1773bcc80079f5827ba4d3a3cf6bee3ee222798d6,confidence:6f835214ab0e9f7bb6d029814713d95eb849782b7fd046c6e949632a242b552c,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:48.271758+00:00
mmlu_pro:test:11183,openai_gpt56_sol,gpt-5.6-sol,I,True,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,233,17,0.001272,d45b9a9fc1bf396c1d3d2b75b7aacefabf6196d9c9896d191fac90833c8590e5,confidence:f607c82f447faa7b0aae281aceb7ffcac4392f38c05b9e0b6ad442b985685143,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:52.305659+00:00
mmlu_pro:test:11183,anthropic_sonnet5,claude-sonnet-5,I,True,0.72,0.85,0.13,0.0,0,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,499,13,0.001128,d45b9a9fc1bf396c1d3d2b75b7aacefabf6196d9c9896d191fac90833c8590e5,confidence:7ad0de1b36ff8d769e1802384958b9da2ca6d04ea67157743f389366850b2305,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:49.949972+00:00
mmlu_pro:test:11201,openai_gpt56_sol,gpt-5.6-sol,E,True,0.98,0.96,-0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.96}",gpt-5.6-sol,213,17,0.001192,47d462667826386cd24efd5a4e14da1a02d298a9d025c5b7e346fccfec9cb520,confidence:daa9e2968eaf31d03bbb9310ef3d928029787c7bfa6b69959c56d3ff003fbff8,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:49.709383+00:00
mmlu_pro:test:11201,anthropic_sonnet5,claude-sonnet-5,E,True,0.72,0.65,-0.06999999999999995,0.875,7,8,success,"{""probability_correct"":0.65}",claude-sonnet-5,485,13,0.0011,47d462667826386cd24efd5a4e14da1a02d298a9d025c5b7e346fccfec9cb520,confidence:48c2e99e7520cd9d012f1338faf03c2f04ad90582ea9c014aa0d9f7b9a0a68dd,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:49.451281+00:00
mmlu_pro:test:11207,openai_gpt56_sol,gpt-5.6-sol,C,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,173,17,0.001032,858745cbf176e216060491c9f86e371035e0cd3417a1fd01b433810f821b4175,confidence:bef2e89729a1ea135941bd7726366d7de1c8af63687c9e6923e9a8fe6fed4fec,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:50.611014+00:00
mmlu_pro:test:11207,anthropic_sonnet5,claude-sonnet-5,C,True,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",claude-sonnet-5,416,13,0.000962,858745cbf176e216060491c9f86e371035e0cd3417a1fd01b433810f821b4175,confidence:05c2a83393e33014c3ec94996b92bec3734b61a681790bbb313fe4f7c259d8b1,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:50.956191+00:00
mmlu_pro:test:11242,openai_gpt56_sol,gpt-5.6-sol,F,True,0.83,0.93,0.10000000000000009,0.75,6,8,success,"{""probability_correct"":0.93}",gpt-5.6-sol,159,17,0.000976,43dc7445c270ec39be2892529e37643927ea1a785d37120d65752fa73b9c79c5,confidence:334b681b7762f96187f88d173c44530d4ce61bca3b96e3b9452cc96a52759e6c,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:50.961163+00:00
mmlu_pro:test:11242,anthropic_sonnet5,claude-sonnet-5,F,True,0.35,0.55,0.20000000000000007,1.0,8,8,success,"{""probability_correct"":0.55}",claude-sonnet-5,403,13,0.000936,43dc7445c270ec39be2892529e37643927ea1a785d37120d65752fa73b9c79c5,confidence:61b18e562059a1aec5961a4b63090623968522852aed38b80ec68f0909fd1da4,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:51.945392+00:00
mmlu_pro:test:11271,openai_gpt56_sol,gpt-5.6-sol,G,True,0.84,0.72,-0.12,1.0,8,8,success,"{""probability_correct"":0.72}",gpt-5.6-sol,255,17,0.00136,67f2565fd5cc76b165707970bc8f355e8444a239007974e212f4ff1557ed966b,confidence:7624cdc79b5d40906babe377ace60e9a42b58776817c1e6690232e7e8f50318e,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:54.204499+00:00
mmlu_pro:test:11271,anthropic_sonnet5,claude-sonnet-5,F,False,0.3,0.2,-0.09999999999999998,1.0,8,8,success,"{""probability_correct"":0.2}",claude-sonnet-5,565,13,0.00126,36ce3bdc81c3c05bd9d395947a98974e26cd280d7c4e631d3bc6df217a2e3fdd,confidence:b0c54957a622d4f8337db8789ed65c3738d9255bf53b49e1bc6cff2c216d7635,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:52.474833+00:00
mmlu_pro:test:11300,openai_gpt56_sol,gpt-5.6-sol,E,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,243,17,0.001312,6339c8a14a4e75e3428d6b57bc02f5836235b63e3e278a74f9c6636042502611,confidence:95e0273ce1604e1a4f5fc1c4854389797972fe98ed16d348608a5037ca82690c,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:02:53.273075+00:00
mmlu_pro:test:11300,anthropic_sonnet5,claude-sonnet-5,E,True,0.7,0.72,0.020000000000000018,1.0,8,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,473,13,0.001076,6339c8a14a4e75e3428d6b57bc02f5836235b63e3e278a74f9c6636042502611,confidence:110251fd5de2b8f55d3a16df3471cb2ceb3e0e7b623b76392851588fc2b866a1,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:02:54.156380+00:00
