question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",651,19,0.001492,f173168aec0f85931fb4111fd1bd73f626b5d5441506609c29d82f8443f4ff4a,verification:7b3ecdf1aa22068bacefcf0c4249ebeb0faa77092dec704892e1f0b1048dcc6c
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",679,19,0.001548,976f6129d1dcb41ca508be331b9fd1b0bd89963c9aab4ec57b7faa31b03d3dd3,verification:26f113b650c94c1cd937d85e4821f7050d9865d3e3d1d2caf77049c1765f76e1
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",679,19,0.001548,93982ebbd7191e15c32925b52f8bfe8f32dcf0cdb45b8b7180bd4fe487a72e23,verification:08a90f4f77838a76857f06ba998966f396a2461004841af789bc2f9168799265
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",679,19,0.001548,aab404bd11664aec9b2877fa8a70c65777e8a20d5351922d57e9e74aac09b2bc,verification:df0c3d7efa6f63434a58b6dd1b9123414a249aa30c5b1b938f28b2b886508763
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",403,14,0.001892,11ade29ab5fe00fe2d98c0d1b056ce902f1826aebef53a1c63faa17123d9b37d,verification:fdaf331c955b166f0b1767e918d58cb3f401d142a2fe143844aa88a895b25416
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",420,14,0.00196,d707315919b01f5bc3cced6a0bbf60c4b0a39e960b56e64db51b8deb8f66360f,verification:a40f3198bac5ab12cf1d7f565f122f5d901d7079531c4eac794fbd8696aaf974
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",420,16,0.002,12e9703216b006ce5019290da622c99fdc1e867f9faca701321c40f34cf3cd27,verification:928f7aa23c76119bf746f041f8c8dd34edae5022e3aff9afd1572646eaa114d1
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",420,16,0.002,892ea6b78230c13c8b653aed8da0d1bbb8c251fd59bcc35d220dee3ede075179,verification:ffe11199d88a8c09959dd6d3407f3f34bddd175929b60f8ca7728a06d52d2ab1
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",404,14,0.001896,b199859c2326a4fb779d3fe2ff6558e8ae0f07e17de2c24dd19f318083c41018,verification:15d8c5fd1caf3b2300a8f220d6d625e69022773af49bdcb7b2993eba4976fe70
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",421,14,0.001964,5e6511f5a88877d767b5071d49c78ef18228325f0cd051ed4f71b4b8c536680b,verification:65b018f82c767490b17deaea79e43d20e7ab2c4904775756cfa812e9ead070a0
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",421,14,0.001964,05f75a37f94e65d847827a695981c8a5c7ea71ab4759da8f51ce2cad6a4abd87,verification:0812acb7e22c0c1133d15632df23eaf49def75f2b1dbb0b7d20361a97d74370a
mmlu_pro:test:471,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",421,16,0.002004,893aeea8b66eb869ac031845624df7fe260ef6eac7275ee749208359403a9f11,verification:9b9a5cb6802a808306196cbf00612615ea5b3e66f5d4e02f05b1542f064a2b58
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",819,20,0.001838,9a3c9dec98ca5b8610fa862451c3f07e68377aab3adfd53410b889e661df2f18,verification:dc9168898a157b844bbb6f1da6c3fe4833cc336abc04ed323b834a5ac35e4f37
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",847,18,0.001874,333bbd25972bee5138d4978b3fbd8cdaa01171ec82889bf46fe6b97937c8bf80,verification:c14f93b630153ce9dc9693243109a9fa53d0c87f064e911741847cd6448c35b4
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",847,23,0.001924,2675a15eb246b826a4f28f5d562d2fa1ac85d03fa0b31ba6088a56b3672cedbf,verification:a2e942889563cc07bb08bb01d31707f7d9b367c7fbf83103f9158b1cc996f503
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",847,22,0.001914,4c1fcd1c5c3d76fcac043cae235e651ff0221bc1a003cc0f0f5d74bdd7fba665,verification:6eedad833e883483ad7d64bc1d982091e795dac1e47fe16ce1356f1ece81db52
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",824,22,0.001868,00b40db73906be61625aad263767fce5039f7a23dab7be31ffd20ea29cf29ddf,verification:222145962bf5997c8e733a4a06d8d6f350689312381cbcaf1b709e091d6be76a
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",852,18,0.001884,6f44e29a55c6b175262bc43816396c9b00b881026df19e29f197610b0a3798af,verification:57895276de5b9d41ff74640ea8b9cd41df829d1e4e75a267db4728837686040c
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",852,18,0.001884,a20d0bc3a86379a90111cdf1500b9fe533568f015f7837e5127804ccbacd2cf0,verification:c158777c3f19b06dece86f89b57e598cdd944e845bbe222f4baed21a6ebb460c
mmlu_pro:test:471,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",852,22,0.001924,cfe0d67cb838c462d221c60999ec62762c22c28802c618f8d1b4a0b27a520486,verification:228f9aca76f53be60c5bdbd7ba793688eb514787d1183d0a2591e06de140767e
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",261,16,0.001364,f9c8c57a1e7a8f6db09df68714e5b970ba6402a4edc6fdee3ef7e4fbd7cf2b76,verification:e56801c0e1b30aa90f6f375a7da46cc55ca6b992411fa87316f05a3101cbc3fc
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",278,16,0.001432,590e741b47f39f120e2253bef15beacb96ec5fcd153b23573e3082b92a97078e,verification:40efe2fc4681de0d79e4f7438ef4f973090819ef14fef1ae9049cc22141a7e70
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",278,16,0.001432,c0509c0a7906d3a4130bdbe1471a80ad9a7f92281151e2b0ea36c675ad1953b3,verification:235038576261c59c807dd2daa40fa6bb9dbf8c4f6ed18636d589e67815e01efc
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",278,16,0.001432,08450ee90f23fcb5a3f9d0248ca9fa46ca3d7b7752242fda6cd1e9d952b3243f,verification:272af3ee4d1a068194b582db998240fc5a32e4199650aa2f04bdfd196f6e4958
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",262,16,0.001368,786dd370b064c455865f6e666ad7b8c5d0f09cd6069d0d2259760af1fbd8e732,verification:3e4c0880cdb893296195d9fb7f736b7ab899de62b55179fbfe2d4b26ef68902e
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",279,14,0.001396,67af46df627d3d835aff489bf22bcd05ce78cb13bdf6eb55f60d74e56f0c4296,verification:d551db83d0766930155b5679d0cc64c050af34b57c09381445f1c1e2000b6e15
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",279,16,0.001436,e3b00d667d674eec4b17128662d7031d81dba4a0c8b02657055a269a877f67ea,verification:3424e495116a558753cb473fae6476ad4339d1340c913dae964f4889d7980271
mmlu_pro:test:11138,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",279,16,0.001436,ee10d980ab0717b5754ec9de5cd692c1f07a582d3464d3236b3bfcb220325db8,verification:beb3103767c3a1647c5efd0d269b89421ccd5ea970f380127f80700479c30220
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",617,19,0.001424,f9c8c57a1e7a8f6db09df68714e5b970ba6402a4edc6fdee3ef7e4fbd7cf2b76,verification:fdb5643d9c9dc0592eaecec22e46173f1fa3b6a637b1488c494556d363130fc9
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",645,18,0.00147,590e741b47f39f120e2253bef15beacb96ec5fcd153b23573e3082b92a97078e,verification:bff9d53b837c8a3ea84d699f74dd24cbf3cba903a3e140a30127f7e9a507ccb6
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",645,19,0.00148,c0509c0a7906d3a4130bdbe1471a80ad9a7f92281151e2b0ea36c675ad1953b3,verification:9e6bf2b40aeddbf5bf4a38313e32335a250aabfa702e26a216f80b0ed9441874
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",645,19,0.00148,08450ee90f23fcb5a3f9d0248ca9fa46ca3d7b7752242fda6cd1e9d952b3243f,verification:6b76138d494f6e196388e87dd02cd03dcbc83426b57ed39c22e9faed2284c723
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",622,19,0.001434,786dd370b064c455865f6e666ad7b8c5d0f09cd6069d0d2259760af1fbd8e732,verification:9ca182413005da22729ec138aed1d93821bb7a10e585214b4f5d1183d59d6f9a
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,B,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",650,18,0.00148,67af46df627d3d835aff489bf22bcd05ce78cb13bdf6eb55f60d74e56f0c4296,verification:b49641c3120e03710d3588a114996af1ec6e48ab24e5d9d9ca6d86643a3b2ced
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",650,19,0.00149,e3b00d667d674eec4b17128662d7031d81dba4a0c8b02657055a269a877f67ea,verification:0335f4349d8e605edb463b78872a056a9de86783143cf9596c2f6de614cd9a2e
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,B,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",650,19,0.00149,ee10d980ab0717b5754ec9de5cd692c1f07a582d3464d3236b3bfcb220325db8,verification:8f0e8d0915dcaf3786ad8d24436578d42971b99fe3dc11cadc802cbf9b550eaf
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",377,14,0.001788,8a66c1b1a32f2b248b70c944505c592d5ff6eae497ba5ca308f320d9cb2360c2,verification:6c703be0b164addc559f64e30d91aa12967b2638763196a22f47cf63203332a6
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",394,14,0.001856,a4af032c88cfeb77ab528052d9afd71d8d07bda918198279090d1adad37b0bbe,verification:cfe2dd45b4f048e4f68cf99e8c85ed468e7409650e9a1e15cd5067c950139cce
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",394,16,0.001896,8d892d34c5da27b5f8ed17a30cf958fc1fb59591a07a261ba9d93c3e6077ab6a,verification:e2ed362898fd70b313ea94b721917cb2b5baf3e3468f3e1c4a384c2beb2eb4d8
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",394,16,0.001896,952697cf6b8b95c3f755a98d53e89eb5891bd26ce2f96822b7d6bb30e15f6db2,verification:cd586945f0b9b737a362cf5ebe53b3eed2fff0159eb26cc8083bf8146ce189df
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",378,14,0.001792,19b2bceff9993e2f954209825d038ab90b74c44f4072c512f74a2c33f91d25e9,verification:849c6b9bc85fa6a55da4c4170719e17aed84b83d60ad731318ef052777fc8fe6
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",395,14,0.00186,6cad3a5190e451370cd09d12d9286a5c3d5d81aef040669e23b149648d49df71,verification:4cf3341f285abe6aaec0b214e70ae9d7698f6a43204795df5f3d10607725d5c3
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",395,16,0.0019,335037b86ecc89dd8fe6b41b60d5dff92684a998dd77f49bd77cf69a4786c057,verification:041009bd9a54ef2356f906b55b962bd56a7abc112f17bee7d552d23d3f0d4894
mmlu_pro:test:10164,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",395,16,0.0019,76787abb16f34fd4ad8ea4a21ce06dbe0e163210967bea652a58558ab76e0a00,verification:f2c94f62d043c49688969510b1d32e98ed0ce61bef0b53cf272ce6644f55c708
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",753,18,0.001686,5f8544e5c3de4d7dc08db2eb670a1c68dca082684d753b5a12f180d34b3b86cc,verification:efd436c558c36907285afcc42cd5a755eb1935f82c26f5dc7d9d8da9355d3b85
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",781,18,0.001742,b48b4557515a7cbaa71d70cb3aa22d324ee8bb63a618d6bdec3c0e1e38eafeb8,verification:cf17b9c922b1ce75e5c2cd92f989091ab235c507810a257584c01e45ed0d9091
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",781,20,0.001762,28288e660664d9a022eaa6a268a57399a2d450e6da7f6a5b3f731d3a4df1f33b,verification:940cfe9989ac11796de908eb64cc17ccf52d94d7341a40811d1f3d112a1a8f4a
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",781,18,0.001742,18e9a385b73a70f864e91b752c260f06860f571de2653fa6887fa71109990073,verification:977be4f3c187f25de3088e28da036f280fd1f5eb3961885c8011f0c0d12cbf52
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",758,18,0.001696,fcbbea790f5b2e337659ec3f610bfee80b9447142aa0d343a4ddc15a23e11501,verification:1641674fb698dfc5d733b96bebff253483da8e220d6e669a70ceef40bf4861b7
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",786,18,0.001752,0883f3a3180ce1009a45995073d97b87d64dd2e1cdc33a677b5fbbc8294e1d5a,verification:346d3873f45ee54601c8e54d5494f7fc9151f69eac9c0a66f86c7a5a559a1f8a
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",786,18,0.001752,c3cdc4293e3a6612748d3bbad1438f5618c31043492cee62bbc814c221259eb1,verification:e4700a05752cd953b5991cead3539dea0e2df94725bd3e1b173b1690ac6b87b8
mmlu_pro:test:10164,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,H,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",786,18,0.001752,46183442c193b4bb8d03244e65b2e9de56e427cba5e6b8778e9b6cfe40f50966,verification:5e38fd716c41f46ea68bfdd734652894149efb8d14703510fcab9023271abcf2
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",566,16,0.002584,0eecd33ec2be7f219bab023edb851b06be8a887b43800f1d62582bad315b71f2,verification:660e0b6d008b6c1b454a81d48326b200350369457e3629a63ba49d89234e0383
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",583,14,0.002612,0b1205a124026560a16afc83165f3fef94b33d1b6bd2cbd0f51e7bfd89b76ee4,verification:915478eefa782f436d47131b60300dd2a74347bd912474e8e6b064a7b6fb5d5b
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",583,14,0.002612,18b8cd89d13c5a2d8a18455974ce624cb6380201dc0598ab7afb20f1a735fe5e,verification:f3d3163bb5e08192c0aee5ded3ea059ad84486120e4cdc4fe7d627d83ea8b8a0
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",583,16,0.002652,48ca27cbcd9d3a4320724067a548b67b22f89a0809e06770d4a82de3fcb910fc,verification:f2ff4f73ba49229b45391693fe520f21c1be71a76b267862cdc266ece8824057
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",567,14,0.002548,8fd181a952371bde7cdba90252ce3808c957787eed8563a8b1753a272a129045,verification:17746aff000975c83f8a2797a04f2a2a679d0f2f77f5315079a094c96cf2b742
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",584,14,0.002616,9f191e89ed5c2ce1d66ee4533fbcfa67540b47084f7cae082315ad725d6638c5,verification:652e162bd59267b1b27ba8edc0c98b36a7045b73fae27f6e10c4cbe88450c28e
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",584,16,0.002656,696e60baf7153dcf06f821fbd470520553a709ff9953ebf015c54f87a5ba5f9f,verification:6badcc606fb3d779936e4d73e054b124a80a79830dcac4ae0d9ce10da718e50e
mmlu_pro:test:4773,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",584,16,0.002656,b0fe79ecabfe604cadda86df8aba93137d89f13139969d0752d329a553f313cf,verification:4bcab5da99547e928bfc6019ddd8d763cd1fe39c2fa4f95cf296b910a96325dd
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1072,18,0.002324,8322d0b5529278215788ffc1e841c888fb50548a49e65bc2e9537ef47c240136,verification:e1c0e90aa5b53177000e4542892b348c1da8b38220ea1321320dc5eccd246202
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1100,18,0.00238,a9e3a9e4339713cf7468c63dba6c9e5d8720212ae1b4595a8167ba849c079ad4,verification:6e413c6a96a0253b8a6b20ab9299bedf20d04f5013d3ef971280fd2fd7ff6282
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1100,18,0.00238,a983c1f6a26ef5e207d92455c0a0508fc6f0007b169bf0ce366674cd8be19427,verification:1dfd4478b28acaac4d7b63732d17ac53b05de6f20aed3da4407170bfb579199f
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1100,18,0.00238,474c124496f46a95619cb772cf0a8f4bd45fde5127e217462e470699bf6543c6,verification:a5fc11457803fec7f772edd278ab8f0f8c122d863fa06e9c0a108fa22fdbb874
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1077,18,0.002334,1cced9de10aa3edf3537e6086b77ea3675f7d510e1d69c801defcf3a0be3fc7a,verification:3409efcee7d199e20557009348a4fb9774b9a73f459c5cbfba2bb93a942a6031
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1105,18,0.00239,d2a3c43be647ac0541a51163d5812dd3f334b14ea5abca04b05eea15928fbaeb,verification:8368a640f3a60b00a45d880e8718ad32fec33e166771b030876356803f2f2670
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1105,18,0.00239,207dcf4bdbe0560460f97e3453c1a99c8e16532aaddbbfc877baba32ef33ac51,verification:80a55fe0b94b1efc467ebb1e8e34c67fbe14f599bcb0638288813a93e4563b06
mmlu_pro:test:4773,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1105,18,0.00239,926a9f92eccccb89060f672b4041a9f35e973e12f327756abafa6430efbdf453,verification:812ef251cfa552033e973b8f4a1c3a1db30d99b6bb29d5e3dedc15915ab948bc
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",374,14,0.001776,b8acb6fa11b646d58c5709963d29b318555e07029f225f8b66f5bdec181e31b0,verification:55558b21f3dd7da581d4c68f536b659c64df2c325339550096f467a9babf8089
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",391,14,0.001844,bdb1f443bdbcf9f828abd6d5d36b09ac03ac52554e77540cc3dd897b40e5c8c3,verification:6d6b501193f1ccbaf8bf26d2c7f1fc969b51de023d541c23809aa7d2b37ef447
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",391,14,0.001844,3213003c16a9086800900dc30f1da29823aadd94b94fea56978880868f91a31b,verification:d0bbaf3838c420f64f066a15f24ccd9e8ba45f0c0ecf209c11c97a1c1709c0e9
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",391,16,0.001884,208374f83b509b17cecc023b1f20b6ea689e637ba0a8dad627471c7bf2d3d988,verification:a599c3d0ab437ba6e52eabbe6df241e88cbffe310864c7b4fbfeb72f07955798
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",375,14,0.00178,75958dfe6398a930718b8ee6aac03f009b73736eacf285b4b68d3cfe480623a0,verification:eb123a34c3e7ccf76e2437f0122db6c501b8b819f3a4d97807c5c18db70d6715
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",392,14,0.001848,a7367c145b257249dd1153ec2a5fd1bbe1cf8f75f77adb4e447f2f3f71cb4cc5,verification:cebc4922e5f9952f39280582dc513d74f3a16aa45d18df93c10bf06456c4679e
