source,question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,request_key,prompt_hash,prompt_version
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,verification:19eea7ae8e00617f2c903d0650c683abbf22d6afdf92ec5dba85d8179e1f767c,8a66c1b1a32f2b248b70c944505c592d5ff6eae497ba5ca308f320d9cb2360c2,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,verification:cbaee51d1fff018cbbe4223d4adc27cde36d8a435cc2c3b708b6bc8a4523e23c,a4af032c88cfeb77ab528052d9afd71d8d07bda918198279090d1adad37b0bbe,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,verification:07298ac10948a128aa14292e176b8dac26796f9d21043cefcda750ae1df8d520,8d892d34c5da27b5f8ed17a30cf958fc1fb59591a07a261ba9d93c3e6077ab6a,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,verification:b516b240fd521bee82491c81522786ef1bb85f023c4d0dced81ebb0df3ffe59a,952697cf6b8b95c3f755a98d53e89eb5891bd26ce2f96822b7d6bb30e15f6db2,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,verification:9c6e0fc94618d58be825fe57063e69ee43e513aece626cc876aa8e6851233d12,19b2bceff9993e2f954209825d038ab90b74c44f4072c512f74a2c33f91d25e9,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,verification:d8ceaadc42d1a026076fc2bd49ed20f764fa1b9b76b43cd1490bbc423afe1cfa,6cad3a5190e451370cd09d12d9286a5c3d5d81aef040669e23b149648d49df71,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,verification:06622ba5e9b4908b50001b096535a9031f718d5713360ec2e944aa3391ce1830,335037b86ecc89dd8fe6b41b60d5dff92684a998dd77f49bd77cf69a4786c057,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,verification:5a9627f9c1241480f9096c3efd7f81ad662f70e9101baa35c90b62f8f306ee31,76787abb16f34fd4ad8ea4a21ce06dbe0e163210967bea652a58558ab76e0a00,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,verification:5373c996dc99d236e9451042da6c032e26044bc45f1f041dc2444d4012cc5947,e0e3fc07af74f41d10e3b513845c1168ef64e066ae946c57de3242eca3c004e4,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,verification:2529fc3f7ef21cfe1728eb5f7618be35293ed7b90d02924b1a25b83359e85074,f7411526e20bdf97bbe623f51d9e1a184a85d2f87c44052ca850c32afda4f8c8,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,verification:51f5087cb2c2a0e3a665a2ff8756a4dec66ea07ad2d1865604a61521ce809fe9,503aa42a0f109a9fa375d73ebf0c7587e28ab8fd20ab29a28cb9c2618c2c0ab1,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,verification:239069cb350a20b71391cba436eb12befb2224a36630cae6226f0a78f3957f07,fb8495c26a9192d992a2ea2513a4aec3b38275878f28ea1678db8f9c7ffeb6ee,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,verification:5fecd51420c43abaf58f6bdf2cac729f78ee79660ce0972cd849ec89a302595c,5303f198fc48c8e8160676bda5a8097fab260a53cc48920a8f8562f71793b414,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,verification:f45da34d97dffb0bf8e40dcf7fad63be0a0dcea16cbc3c822eca9ae9b2eb0df0,66543c9d48518d95418b0912d1f36a956eead865f790a83ecbfdafc74aa98a2f,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,verification:1e3cc1b7394d7124f42cea1082e0ff74b07c1cca3241323b5cf1e424fe57aa3c,6fd9f6c08a9af3fcad23028d96409b1d7a069f4e512c143cd0533685ad5bd868,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10164,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,verification:94e42647e945a60bb9c506971107eb92fe058af040c471647d479dc22bf20162,7754dc73eec3192929a00ebea60d77420f66956809e4ca25424d6e7933518cb4,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,verification:affbd9a6c9c36ab7256dc927d73b45c3c7306fc18d44be1b0e05c947fc158d2a,0eecd33ec2be7f219bab023edb851b06be8a887b43800f1d62582bad315b71f2,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,verification:6b8a0953ab71d4551f5fbb1d93bed5db74a717c9a7070db3d8339c55b390d110,0b1205a124026560a16afc83165f3fef94b33d1b6bd2cbd0f51e7bfd89b76ee4,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,verification:4101cb448c1f503b0d53652d427d28d38d0f13a9c9427666b7cb937cf4dd1bc2,18b8cd89d13c5a2d8a18455974ce624cb6380201dc0598ab7afb20f1a735fe5e,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,verification:7a5f67d1ba5d821dc63a2d924f76484047a19adedba0a35f78d63f6bd3c39721,48ca27cbcd9d3a4320724067a548b67b22f89a0809e06770d4a82de3fcb910fc,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,verification:8a58712be43ab18ad9abd0347f5dd60619e3ed673af1c84392f65fabfad8339e,8fd181a952371bde7cdba90252ce3808c957787eed8563a8b1753a272a129045,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,verification:70514426ba8e9c5432f5b4d3db095846107500f0632138b5d48d6f1ed0a66524,9f191e89ed5c2ce1d66ee4533fbcfa67540b47084f7cae082315ad725d6638c5,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,verification:f1d52c418c53c3f4f0c63267d2a214f5777576ddad92d49c188a98baf0a66aa0,696e60baf7153dcf06f821fbd470520553a709ff9953ebf015c54f87a5ba5f9f,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,verification:4f887c860c5607e68535d6bd1e8f885dd060fa63019b5d324790129c9228bd36,b0fe79ecabfe604cadda86df8aba93137d89f13139969d0752d329a553f313cf,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,verification:c971c23a2c059a5cd93adb53dbdce2ad4a1449c3fa39feec8d2ba701a100ab0c,0eecd33ec2be7f219bab023edb851b06be8a887b43800f1d62582bad315b71f2,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,verification:ec6bedb6382ca9ca0f85db0fba49d99e33c173ea180d65f830fb1ea115d47c04,0b1205a124026560a16afc83165f3fef94b33d1b6bd2cbd0f51e7bfd89b76ee4,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,verification:257b1a8c895ed2f205cb6103c997d8dc34aaa35dbffb530860339bf24f43e743,18b8cd89d13c5a2d8a18455974ce624cb6380201dc0598ab7afb20f1a735fe5e,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,verification:76d6b9399f0d37b135ce9a9b111ae9191a4de2ae2399c3ef23e06285552e0d7f,48ca27cbcd9d3a4320724067a548b67b22f89a0809e06770d4a82de3fcb910fc,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,verification:666afe26d74f98c35c78a065c2cd21bb514a034763fe5191ecd4f4aec3e31043,8fd181a952371bde7cdba90252ce3808c957787eed8563a8b1753a272a129045,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,verification:12cbbb31dd1cf1c683cda3c2b468fe51c06031b3e505d5828b8378abaa6f0abd,9f191e89ed5c2ce1d66ee4533fbcfa67540b47084f7cae082315ad725d6638c5,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,verification:aef3469aa096ff0788ea384e26fa88de2273a539412c5ce7ecebd02f531d212e,696e60baf7153dcf06f821fbd470520553a709ff9953ebf015c54f87a5ba5f9f,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:4773,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,verification:f498ed6bae19df3d62f09ba7136c92bbe1c450ed83fb0e40c3ffad76f433c132,b0fe79ecabfe604cadda86df8aba93137d89f13139969d0752d329a553f313cf,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,verification:9c1c1ee9a2fe8bc6b487723a584d41b0b93a6d71815f9cbedd2b72b75439b298,b8acb6fa11b646d58c5709963d29b318555e07029f225f8b66f5bdec181e31b0,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,verification:86823932d7ade61badad606a4287483969af8147489a2056af2c944a0a59e060,bdb1f443bdbcf9f828abd6d5d36b09ac03ac52554e77540cc3dd897b40e5c8c3,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,verification:34395ba28d3d8d20c0e6f9732ca60ed9af702601d5a072294bdf0bfa2e4ac9e3,3213003c16a9086800900dc30f1da29823aadd94b94fea56978880868f91a31b,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,verification:d5e944adae6341b971af8cfdf3aea9c1673efec8f1240d619f31f15a7518d3d4,208374f83b509b17cecc023b1f20b6ea689e637ba0a8dad627471c7bf2d3d988,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,verification:61d38e5b3807f8a8d87e3267ea4de406eb6cc857a3464b1cd8217dae55fa059c,75958dfe6398a930718b8ee6aac03f009b73736eacf285b4b68d3cfe480623a0,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,verification:2893edf936feabad927b9da9d13a6a9f7711e1790389e704aef1cb155a11294b,a7367c145b257249dd1153ec2a5fd1bbe1cf8f75f77adb4e447f2f3f71cb4cc5,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,verification:59ba5ecb48d793837026386e1a3872cf96d824c73518d5f8a675593c6a0797b8,28b9936e91cdad6303c5cd0b246685a6c14f5784e41ef579715bfec1363f8fda,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,verification:c60a621c45aadb4483362a79cc47be1f92bdc3eca503cc229fdaf773d1d02e25,7c206a9ffdc4413682b24c43b3d56184b33b24853651bf7ebe747cd3bd840114,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,verification:ea564b8401fd8f7dc95036e90701414ccf1a2a683d89aea545b1b8e42527d71d,b8acb6fa11b646d58c5709963d29b318555e07029f225f8b66f5bdec181e31b0,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,verification:0d8d61f0dea3f540ede13c304249244be3e0ed296455f7cdf0a607c401d29935,bdb1f443bdbcf9f828abd6d5d36b09ac03ac52554e77540cc3dd897b40e5c8c3,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,verification:5727b1ba80628297cef3b7aab0774f866cf169569d94fa2a0356a51b416c2d4a,3213003c16a9086800900dc30f1da29823aadd94b94fea56978880868f91a31b,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,verification:f7c98c35030941b7b4b4b523f818ee02ef97f8fa3fe1f395b329dc604dfb85fb,208374f83b509b17cecc023b1f20b6ea689e637ba0a8dad627471c7bf2d3d988,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,verification:d8cb80a36fe8442ba39e8adb71d1eede6c86c3e98ffb68f5aaa7872886b2cf36,75958dfe6398a930718b8ee6aac03f009b73736eacf285b4b68d3cfe480623a0,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,verification:2f12c7f46e0232038428708a8b33a278960e34b43ec03e6ef63194cd5c94ec22,a7367c145b257249dd1153ec2a5fd1bbe1cf8f75f77adb4e447f2f3f71cb4cc5,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,verification:6786d1e85e59074d98cf11b99051c75a29d0d7033e8dffab41b3398bf02bd5cd,28b9936e91cdad6303c5cd0b246685a6c14f5784e41ef579715bfec1363f8fda,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:8662,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,verification:fb925d1c531b891f56b3d6d3521bf687823dce6af2fc056727b4a3d98baa3d29,7c206a9ffdc4413682b24c43b3d56184b33b24853651bf7ebe747cd3bd840114,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,verification:209ddbc1769a90d1cf9b4045441e5157a9c774c754dd1475076f01a2e67ed08e,1169fe8eb71158312853f699d4b45b9f20443057ca796a3474b27cbba09b0a43,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,verification:0139ac276d3d054294fb0a47e89a0edaac9c16ecfbd646fef81fe79ee0f31121,9c7adb8d64a6d7987043567d64d096b65ced70b0739b3755a0719f80b4e72245,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,verification:e9aa8f982897f9e9764efc08ed1a69db36a20ea57bbc51054aa11c5fce12a0c2,96a485cdce13e97e2f3450fcaad9c2d703145ba6885ce447e631102ef2764d19,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,verification:f1464db4801dddb725c9d9cd33200f220ecad7abb98c4a65b9741095abae8604,dd4368b1ee8052b362e57cb2e0b6c180a958deea70a25bf299ef7030bf6ac065,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,verification:acb175ab66aa4919eb2704168dd2b89e4cab561cee98657cd25f34fd92d99b6a,4e8958c5232260ac3de3233025d04407e10b125d3a60262b37e7e2396f116793,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,verification:0a7cc82f4938c82f2df442aa194bffaad340b1fcecfb0f45f24dc87316fb658b,97e5fa75d6e9aa2207d0fd68cced42b118c555b00e76ce3e9f4c8dc901e73d0f,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,verification:4d235c33a9e4eb0116d6d6e0966648fbaee40d0d6b47d6a59825d0544c39d95e,1c924e4a897a8547aa10a1a4d8deca77fb92cd0fd24cc8d192c7e7c66293febf,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,verification:9828ee54545f88bdc89b61ded549e940f270a38eda0e4fe31299f0a440c42f41,6cbf0be7dd523e4e0faf15929bc5e3d5a5bb171f87261b2b29fd1b49057a8e89,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,verification:178966c5bf8fe1ee7bf51cec1f31fc86692448046e3a93800024a51b52f18b19,1169fe8eb71158312853f699d4b45b9f20443057ca796a3474b27cbba09b0a43,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,verification:6e5b823fa3f13b0658527e68747e5b78e8936b46fbe98bb2d3a7bc6707c40642,9c7adb8d64a6d7987043567d64d096b65ced70b0739b3755a0719f80b4e72245,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,verification:4772ea6efcb45bc1529d73ec739ed8296233d96f7cd8e68412ae1ea162a2d5de,96a485cdce13e97e2f3450fcaad9c2d703145ba6885ce447e631102ef2764d19,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,verification:ce47bbc2ed0b1cafc2b4dc23fd016b41ec6ce7b8e2cbaade6adb41beb61154d3,dd4368b1ee8052b362e57cb2e0b6c180a958deea70a25bf299ef7030bf6ac065,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,verification:cca4757ebb4faeedd881fe4a05cd4ac5db850233a75639e5aea6babe64147d64,4e8958c5232260ac3de3233025d04407e10b125d3a60262b37e7e2396f116793,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,verification:a344d37acf00adbf96cdb43c6ba017fc6dd936b737649a9a92a7199958b6b490,97e5fa75d6e9aa2207d0fd68cced42b118c555b00e76ce3e9f4c8dc901e73d0f,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,verification:9a4c25e2df0111dd4d4dc2adbd857e752c2c8ebf84ae9d9341ee4c5d36c728cd,1c924e4a897a8547aa10a1a4d8deca77fb92cd0fd24cc8d192c7e7c66293febf,task006_qualitative_pilot_v1
lane_b,mmlu_pro:test:10842,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,verification:7c94e3c60798989701e1080bef4ee0f732f27918c22cb4c56fe0e062d2432cb9,6cbf0be7dd523e4e0faf15929bc5e3d5a5bb171f87261b2b29fd1b49057a8e89,task006_qualitative_pilot_v1
