question_id,model_alias,frozen_answer,stage1_correct,correct_label,q1,answer_request_key,confidence_request_key,category,answer_raw,q1_raw
mmlu_pro:test:6735,google_gemini38_flash,B,1,B,0.85,answer:1a3fe4122ddae372ed86a78eebd8f0ead12ccb8e0ff02bb01a57014b37200c04,confidence:e3e8292c5968d510732c22b5f5b1fb15b982f8296fe99ff5f48b18d3edfed26d,health,"{""answer"":""B""}","{""probability_correct"": 0.85}"
mmlu_pro:test:6735,xai_grok420_nonreasoning,B,1,B,0.6,answer:f0abc1c1b76d86f833040ea69f98a5aac6f05d6cc29dbebf168f4a900ab26bfe,confidence:508018f8073541a467c2515d6b3318d3f839abd8e5d69b090fd004773dcb2603,health,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:6838,google_gemini38_flash,D,1,D,0.95,answer:6b02704a2d6cacad829344d6d1b661205a04c8575b4b2731cdefc4792634ae40,confidence:d03e283ad1c1a981c6d8ffc240e82603b8a1859212d3d02ff3ae7e61a2956c50,economics,"{""answer"":""D""}","{""probability_correct"": 0.95}"
mmlu_pro:test:6838,xai_grok420_nonreasoning,D,1,D,0.85,answer:cd1b2760535fe01a1fa96352494d3791c8fc1b9dd4c4f9c6c624a334e41b81c4,confidence:3d76ae166a242779e767eb0fa90e54e1f5c82832880fdea05b710fe06d2038ca,economics,"{""answer"":""D""}","{""probability_correct"":0.85}"
mmlu_pro:test:7163,google_gemini38_flash,B,1,B,0.99,answer:c941e2a9e63f24c33bc8f8005acf5fff38be8203fe6ef771a295665ea1ed978b,confidence:067aa02ef22af4a8cef00acdbc5fceb2a68dae98be70bc632ea354410d604265,economics,"{""answer"":""B""}","{""probability_correct"": 0.99}"
mmlu_pro:test:7163,xai_grok420_nonreasoning,B,1,B,0.6,answer:3d82ff95245893e7a96e4c576f66dcf31f7f431ac0bf61519939c4dceaea1262,confidence:8cc13437cad5e8e0826ad3a674158371013bd4437c87d916f31de57063900b6a,economics,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:7178,google_gemini38_flash,F,1,F,0.98,answer:3cabf64c7a8466813cfcada9caa076921e8088801d43b3bafa05c0b5b01cc6ce,confidence:d799c4c3e86b3b8447dfa367337783e2919699a004f6d0e3b557fc565ef259cf,economics,"{""answer"":""F""}","{""probability_correct"":0.98}"
mmlu_pro:test:7178,xai_grok420_nonreasoning,F,1,F,0.65,answer:31f7171c0c67d02057ed3da8cd8244bc3262c22129cfbc56379cb9ac48c36698,confidence:801cd9d79ebe9332ca42c983001930af94713637af5f1f4c3d6a65babdefa6e3,economics,"{""answer"":""F""}","{""probability_correct"":0.65}"
mmlu_pro:test:7255,google_gemini38_flash,C,1,C,0.99,answer:27dafff63f4e47e8ebd3c70b455fd220aaccafc2b680b20c9f8247ee96f2f746,confidence:29b6bcfe1d47a3273dc11018d5e853d716dfabd53efe80d2661fba2cd9ed8690,economics,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:7255,xai_grok420_nonreasoning,C,1,C,0.95,answer:64c4905a88c556dec4e6a473fb077c3ba999fa868c524d322d4ffe6eebb14bae,confidence:90c6eccdbd025439df6832d876b5f23674aaff6b01e97370bf0c3709e1659153,economics,"{""answer"":""C""}","{""probability_correct"":0.95}"
mmlu_pro:test:7282,google_gemini38_flash,F,1,F,0.99,answer:cca73e381a29b54439d7f2c07b6f9711d3cc21ef130fa3aa8548192b168c2341,confidence:e690e526f9fd7a02d76650d42e27a0c729443c3b3047d521b45fad4fa713cf45,economics,"{""answer"":""F""}","{""probability_correct"": 0.99}"
mmlu_pro:test:7282,xai_grok420_nonreasoning,F,1,F,0.95,answer:20b0b5327676fe364db5ec173c0bc4470d04496e915762376147e615b592c3e7,confidence:6d9f93310d53112b61c7329fd5fd694bedea4844b4451d6e2865c3665a414395,economics,"{""answer"":""F""}","{""probability_correct"":0.95}"
mmlu_pro:test:7299,google_gemini38_flash,H,1,H,0.45,answer:36e1771d9273f15ac49573d493fddb8186bf82398f69b461c0d0f28712ffd704,confidence:6e37ed4ef9ac5a21c6e2aadc6105bfdf485cf2e774d2c264efa17179f265e324,economics,"{""answer"":""H""}","{""probability_correct"": 0.45}"
mmlu_pro:test:7299,xai_grok420_nonreasoning,F,0,H,0.85,answer:161f018c06b9c2b457f383d551b44493091997527e652c6953cbd7848a1cd865,confidence:41ed7c2fee12884ecd5d7983891010649546737c497765e7f6171f4a4ed34c5b,economics,"{""answer"":""F""}","{""probability_correct"":0.85}"
mmlu_pro:test:7370,google_gemini38_flash,E,1,E,0.85,answer:4bab6864e28eabaeb539010eff53012d8260b0fa0635e5cfa276d35be1b5f608,confidence:41b5ff96c2c4b9a608a342b1e17c700937909680961b64f2f0b1e42b678d46ed,economics,"{""answer"":""E""}","{""probability_correct"": 0.85}"
mmlu_pro:test:7370,xai_grok420_nonreasoning,B,0,E,0.85,answer:7e4ace720fada173d90fb65b25546c1d8daddb26066a072ad8ba969a02685a31,confidence:6a35cca7eaef140f4656492d651ac611612230de7ed1b5f0c4eb253fe04a26c4,economics,"{""answer"":""B""}","{""probability_correct"":0.85}"
mmlu_pro:test:7418,google_gemini38_flash,D,1,D,0.95,answer:b56d46acdd6145231b7135937c8596ab54de87e31a186314b96a202bf547f662,confidence:393f6178cd77c7f57c63e7a9d9029dd38a996cfe1f043c57bee33d51c7e45eb3,economics,"{""answer"":""D""}","{""probability_correct"": 0.95}"
mmlu_pro:test:7418,xai_grok420_nonreasoning,D,1,D,0.85,answer:800c6a7819c4d93fa83c7e2344198162c6b21becaec8b27c6df6286fc507cfa4,confidence:19e6abfe3061b7defc6fc8ef3f3f491f7dd39fdb37c738d87af63af9f5db06d0,economics,"{""answer"":""D""}","{""probability_correct"":0.85}"
mmlu_pro:test:7492,google_gemini38_flash,I,1,I,0.99,answer:de4f19cfa828e0ea07e82ecae396fbae3342692e489c6fb3c8d59e0a8615962a,confidence:f808aa9d0d345042aef7f865de6d1e02f9c19caa2dcb975b1024d32f2fe7d106,economics,"{""answer"":""I""}","{""probability_correct"": 0.99}"
mmlu_pro:test:7492,xai_grok420_nonreasoning,I,1,I,0.5,answer:1cf51692428cfe9540db97de100f14561da9b830bd99341b8782b34bee7669ed,confidence:b068627d8227810f192cc2194a10c020b1ae375f8f32069c7c7d913f36b22523,economics,"{""answer"":""I""}","{""probability_correct"":0.5}"
mmlu_pro:test:7496,google_gemini38_flash,G,1,G,0.99,answer:4ebfd0dcd669cecb666e668a06c1d7119043a33e0ae0820077f17ec0cdc68e7d,confidence:498d78e7cc54c2c43bf318cc73bf68d2786d40adaf9d944cba6f7a8aca744f82,economics,"{""answer"":""G""}","{""probability_correct"": 0.99}"
mmlu_pro:test:7496,xai_grok420_nonreasoning,G,1,G,0.4,answer:6798b3b4fca50fc589a5a44fffbbd177a374bb3caeec548a9377993415402467,confidence:a6d9004fb83459eef918dcb372441495fa604a403c2900797826dd95a6676d4e,economics,"{""answer"":""G""}","{""probability_correct"":0.4}"
mmlu_pro:test:7536,google_gemini38_flash,F,1,F,0.95,answer:5a1d72442d54734bbd7214820510a80007e8e0404034da58b9b4249a124f4c7d,confidence:5e507c9de97e17dcc626ae0de13fe659a06c9e006a9515cddeb567161b13f8a2,economics,"{""answer"":""F""}","{""probability_correct"": 0.95}"
mmlu_pro:test:7536,xai_grok420_nonreasoning,F,1,F,0.65,answer:49b9b3f229b21f7c6369f18f3b569d382d91b2b5f7f22632846aed0e877a40c5,confidence:8f9aeb39c944e97a9dd3db6a9d7550fc25e8a0a7470f7ffe2b6a24a1bc536d42,economics,"{""answer"":""F""}","{""probability_correct"":0.65}"
mmlu_pro:test:7615,google_gemini38_flash,H,1,H,0.95,answer:10795dfccca895d301b7474c7d0b5a8635682fda6a8760ae05bddfab4a163778,confidence:5757287f467b799f8c004edfd5e3742399e8941f6139b9a8f29bd06079a2e044,economics,"{""answer"":""H""}","{""probability_correct"": 0.95}"
mmlu_pro:test:7615,xai_grok420_nonreasoning,H,1,H,0.85,answer:f5e690f492d09e86121adbae4f5de9a1b494aef72165bf6c38d159e2f986ab2d,confidence:c49ffbc58df445220e6da5a782c4dc81b2bffc3a5f9b5cbf89fc7aecbf18a2d1,economics,"{""answer"":""H""}","{""probability_correct"":0.85}"
mmlu_pro:test:7624,google_gemini38_flash,D,1,D,0.99,answer:22063612618fe241702e505851f951a09f7e1ee8b6eba93c0c5fe060f7a584f7,confidence:4ad3329e25db14b1052e5ea4f0a8918c652d9ff1a08f4b0be493cbca75aeb57d,economics,"{""answer"":""D""}","{""probability_correct"": 0.99}"
mmlu_pro:test:7624,xai_grok420_nonreasoning,D,1,D,0.85,answer:16ca6f466e2529b6f685e248d1b5a5f3b467f99cb01d61e58568d1d6d22d86db,confidence:450b805bb408d6a75d90d0c246eab1a3f9fc1c55b794852f7b2cba4cb7f9535a,economics,"{""answer"":""D""}","{""probability_correct"":0.85}"
mmlu_pro:test:7659,google_gemini38_flash,H,1,H,0.95,answer:3c2c433a2a0cc129fbe5964128cda18e39ffe8f98c2b625eb5e5b983455a4513,confidence:1e6f5fd358f6f2647661b041b2871527cffaba90a7a1f968db94a873c386a58b,economics,"{""answer"":""H""}","{""probability_correct"": 0.95}"
mmlu_pro:test:7659,xai_grok420_nonreasoning,B,0,H,0.6,answer:61dcaf4717b737008e6939cd0960a6d086fbb303f909b7e2c85370905e29e4c6,confidence:26c0dcc3fe658339073ea6c44fc696a0f716b51cd8e484ba98d253e346eef7ea,economics,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:8083,google_gemini38_flash,B,1,B,0.99,answer:9ab7852cbaec32988575e7e021e376cb8928a18b7684bf7b6119841f94f7224e,confidence:f8d59a5d64902ddbfe5e49bd68edcd5f4815993a0ec06aa153ec9a77a1ced556,math,"{""answer"":""B""}","{""probability_correct"": 0.99}"
mmlu_pro:test:8083,xai_grok420_nonreasoning,D,0,B,0.3,answer:1d377fda4068ae7dcfd6ccc3c058f54cfa1241fd122878ab3f9167fd7cbf5a2e,confidence:05ef950c4e6096e9c5b62faae4b48e0f049bbe2fb3039d64a368014f47b95b72,math,"{""answer"":""D""}","{""probability_correct"":0.3}"
mmlu_pro:test:8089,google_gemini38_flash,C,1,C,0.95,answer:e1c586e78464af5c45ca10115420b4d97c3f05a341beff05eaac945b7cdc9eeb,confidence:957cb887cdd9bbc556a0ee3bb5e1980efb0673ffd15687bf5cd187b2e8afb2ea,math,"{""answer"":""C""}","{""probability_correct"":0.95}"
mmlu_pro:test:8089,xai_grok420_nonreasoning,F,0,C,0.15,answer:d977a4ca6de8b061dcb18f74af48d5b35945becedbdcbb1fdcc44dad5c4c0be5,confidence:7d9cfba0a56303e6d362d4c0dd7de6d7ca5ba3c38f5462135d1a5d4864300f14,math,"{""answer"":""F""}","{""probability_correct"":0.15}"
mmlu_pro:test:8105,google_gemini38_flash,E,0,C,0.98,answer:14f552130ffda509771c1eb1f384afe5327b2395cb83567acbe0bafda9a889a6,confidence:dc5d0728f12b92027689df1fce4bc959547affa0652f16c0acf425fa9f14a254,math,"{""answer"":""E""}","{""probability_correct"": 0.98}"
mmlu_pro:test:8105,xai_grok420_nonreasoning,C,1,C,0.8,answer:692577df6942684ad840ed75114ce3a3b2f230fc78baa51e49cefab1207ac8db,confidence:e1b934bfb45afba57b7953f5c7fb77ef624cdf08631e72c614bf925be3d50cae,math,"{""answer"":""C""}","{""probability_correct"":0.8}"
mmlu_pro:test:8135,google_gemini38_flash,D,1,D,0.99,answer:ddb10ef1a672c173619ee371e48d6896aa9f6ce0cdfdfe781d8abaa756d95d25,confidence:de5c1fd8cd4168af5a4f3f2e472794439c7c6d3ab8530c4d459daa25ff11e3b0,math,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:8135,xai_grok420_nonreasoning,I,0,D,0.8,answer:4267a219ebb5e7383ed3cdbb9c1e5495d3999576b04b5468df1fdedb4058e4c5,confidence:44592304d74f46648ccf355510891459cc4c01ff804747e6b34e2b96663e572b,math,"{""answer"":""I""}","{""probability_correct"":0.8}"
mmlu_pro:test:8192,google_gemini38_flash,C,1,C,0.99,answer:4c094cc6c1d804aaa64cbc9e791fb0dc084da97e88130725cdd4f7e5e5553f52,confidence:cf9c097a04d1cad328f2c734d93c14ed4b67886b4715461fe1c3638063679d67,math,"{""answer"":""C""}","{""probability_correct"": 0.99}"
mmlu_pro:test:8192,xai_grok420_nonreasoning,I,0,C,0.25,answer:09edc3b9bc272668fff7ccff0f2057dcfcc5bfed1289b2b7abbc3fa53ec59b26,confidence:addc4940c08eb63a065189d8aa9c2b75bdb45c73a5b4bc31c2e04f2d3bffb9e4,math,"{""answer"":""I""}","{""probability_correct"":0.25}"
mmlu_pro:test:8388,google_gemini38_flash,B,1,B,0.99,answer:c4687f9e71a244ef181368141aff8da493fe01f137b40e32798137d34e6c6e40,confidence:4a93b41aea72012db052021f4810882be797de54d5a9adfa6e0cff19a080ab4e,math,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:8388,xai_grok420_nonreasoning,B,1,B,0.6,answer:57ae0e05fedc2f952ae8f17b712a3c2f504ed7b2649ca29f88fbddbfafecaa4e,confidence:9d1b958ee5f45e6ce17b837059fef8b3c17ac3c0e423db7646f9446acdfd7efa,math,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:8459,google_gemini38_flash,G,1,G,1.0,answer:34f7661d642a38ebdedfca38139ad6cf0f5e066be524a52a1ca1bc085e98f9af,confidence:72d42a7342dbd5de25a2064bf0d843b5e7fd5be739920ce0aedaf0f9763e74ec,math,"{""answer"":""G""}","{""probability_correct"":1.0}"
mmlu_pro:test:8459,xai_grok420_nonreasoning,G,1,G,0.8,answer:52527cd84300a872eac20b95b74558a88738eb0328242ef0cb33e6ab433c34f5,confidence:1a4eb3ae5cc23da238970f31065702510658de3eada599c3cc0ecc9ca662713f,math,"{""answer"":""G""}","{""probability_correct"":0.8}"
mmlu_pro:test:8467,google_gemini38_flash,C,1,C,0.99,answer:3053056605b34d3a14296539cd1cef6cbf2e7005e73399684ff7c260c61db7ad,confidence:7918bc58a458e10ca538e583a4bc83363ab4eeec6e7a61b0cdba3e7f4547d940,math,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:8467,xai_grok420_nonreasoning,C,1,C,0.6,answer:fbe26eb836a3738d08afd56b3d0a29b16f547ddd32857b80c0b3f8b87ea890bb,confidence:bd0b78336d552bdb722637b3cc04cc4b7279e2307bd20f52e91183fc72ad1fa3,math,"{""answer"":""C""}","{""probability_correct"":0.6}"
mmlu_pro:test:8551,google_gemini38_flash,H,1,H,0.98,answer:9c97221e58dd668b3f9e1b7e99b4f2f533fbbeb0177368d20a9f2d5e3334ed52,confidence:be5b9281c04f7d6e2c51cdb591e93212216e805c310a161f24af00e0837bf07b,math,"{""answer"":""H""}","{""probability_correct"": 0.98}"
mmlu_pro:test:8551,xai_grok420_nonreasoning,I,0,H,0.2,answer:ba196b32a239b619f3c74658ffddafd7f174803a147ec046c406dd167a84c3e6,confidence:63c0f2d98a4c96abe1e00503f843451fb6f3524e80c8aff17619d8f163e150e0,math,"{""answer"":""I""}","{""probability_correct"":0.2}"
mmlu_pro:test:8570,google_gemini38_flash,F,1,F,1.0,answer:47b55de8c9706d9a75705dca53404d6f8e8f4ab83e4d8ec46384bbc76c910cfc,confidence:74229b73652a481741a44d6fac716171350f488de34c30cf59d2e5efdb3a95ff,math,"{""answer"":""F""}","{""probability_correct"": 1.0}"
mmlu_pro:test:8570,xai_grok420_nonreasoning,F,1,F,0.9,answer:f61502eaccd392768d079b9384810464bbf001e545ba008cec346fdc984d5be2,confidence:944ac4cd18ae861082cc0d30fda32d758140d82370075d7716058c07e0a280d7,math,"{""answer"":""F""}","{""probability_correct"":0.9}"
mmlu_pro:test:8594,google_gemini38_flash,H,1,H,0.99,answer:7aa1dcfacbfd344d53004e77cf0b1bab8597e55c011de34f692861e63928744c,confidence:3ae9b3d113bc9dddeb871d6aa81d0cd1a823be77b02dd3e0a197b8a1253bd8c8,math,"{""answer"":""H""}","{""probability_correct"": 0.99}"
mmlu_pro:test:8594,xai_grok420_nonreasoning,G,0,H,0.6,answer:623651560d7ae9145f356928a76ed3e530fdb0f020a8d24f587d1b30a008f86d,confidence:116ce7f9558338c5d79e7d5993accbaba95400e6cc0dce34ad81f78dc948020f,math,"{""answer"":""G""}","{""probability_correct"":0.6}"
mmlu_pro:test:8718,google_gemini38_flash,G,0,F,0.85,answer:8b75a6502f6feb5e914c082a41a255428870b5a065728938ce463ecc17ff54ed,confidence:f949f09db424c36bc5ad38208d159d06ff2dbae99819f813846382eb12858cf7,math,"{""answer"":""G""}","{""probability_correct"": 0.85}"
mmlu_pro:test:8718,xai_grok420_nonreasoning,F,1,F,0.4,answer:e8aa4d01b9dbc54b9705ff057b9d56778ea362a7ae76e0f837a8b8eccd3d86d6,confidence:5de21c7d8c10ae8576aee865278d5ce792fdb0906d79339d2ac47ecebf11849f,math,"{""answer"":""F""}","{""probability_correct"":0.4}"
mmlu_pro:test:8849,google_gemini38_flash,B,1,B,0.99,answer:0d0b3a00b70d581f622274a140b597c4c9f48a934639ba17830533c335e54563,confidence:feacc93ebc74feeb594ead84eb8b413e97b99e38df15c8119f8b7ee6de8a8286,math,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:8849,xai_grok420_nonreasoning,B,1,B,0.6,answer:7eb85d9b85937257ee948cd527649482d24ef1b53d6bf629486b8a0c3af774ce,confidence:ef242939b0e25f66738aa24a9b53c3856e74e1b471acc3c08065ab9eaca1f1a7,math,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:8959,google_gemini38_flash,A,1,A,0.99,answer:aa8e1845288049e5c36dcd24b9e22a7e5451980c65f056225af1ea534d3dee9a,confidence:83ea27350a59633026be5d1514bacba7dfec50944954b1c1cda6bd547ac3d38e,math,"{""answer"":""A""}","{""probability_correct"": 0.99}"
mmlu_pro:test:8959,xai_grok420_nonreasoning,A,1,A,0.65,answer:440552d4aeee9b33d7ce85f3592a989e17725717619205315a42db07f9c7a6fd,confidence:cdbb72830c3cc29268e6700c95f641f76d22c18ca9a5876de3325f60542c1eca,math,"{""answer"":""A""}","{""probability_correct"":0.65}"
mmlu_pro:test:9061,google_gemini38_flash,C,1,C,0.99,answer:6cbdb3787f686fd56358adb407a8fa8cc6fc9c3e6413d323fb17af10d2a5acd2,confidence:44aa447378c0210c7c9696bd8c1884bf5d5ca57daac3db16f1a7b5325c8495e1,physics,"{""answer"":""C""}","{""probability_correct"": 0.99}"
mmlu_pro:test:9061,xai_grok420_nonreasoning,C,1,C,0.65,answer:23deacd3b6643161839cfb72a859351749e89c65354e05b59960ea798cd2233d,confidence:3b26b94919ab6a030acb3f57c23df26a0672ecc58e6eb35bda1e3903a80bd61e,physics,"{""answer"":""C""}","{""probability_correct"":0.65}"
mmlu_pro:test:9079,google_gemini38_flash,J,1,J,0.99,answer:faf1479060526c75e0138c104f00e9111078063d711a02084293cf089f9856ae,confidence:b3f40c42c9924333285fd8ce40b34672caa90cb54d4a877892a2b512cb3bc232,physics,"{""answer"":""J""}","{""probability_correct"":0.99}"
mmlu_pro:test:9079,xai_grok420_nonreasoning,J,1,J,0.05,answer:d9c3bcbe2e54e18227575507822b6610825fd7e4a74395656ad7709c944c7a11,confidence:ff81c98bbb1266ec648f9368fc2b452566839531c69cda1ea02d547057305f06,physics,"{""answer"":""J""}","{""probability_correct"":0.05}"
mmlu_pro:test:9387,google_gemini38_flash,E,1,E,0.98,answer:fcc8aa437b0e98e9604d30595ea0697843885a37800737aea38a3f52979ed39a,confidence:8e555c698529264330f25b91c13c911a0826efe4fecef6b387157075b2a56f15,physics,"{""answer"":""E""}","{""probability_correct"": 0.98}"
mmlu_pro:test:9387,xai_grok420_nonreasoning,E,1,E,0.65,answer:e44cc9ae568d4695872204c1109e0f920662d56c9e7c30584505948dba927676,confidence:c0f4a1189469f6dcaec92e79f21d73fdc99c2d411a7cd9be706d9654aeece4ed,physics,"{""answer"":""E""}","{""probability_correct"":0.65}"
mmlu_pro:test:9674,google_gemini38_flash,C,1,C,0.99,answer:199c97404849c06e7335f919cd6c8c501a5012857d43103621668dd0994440bb,confidence:c49726da099cfa729a62f82210df001d95837ef3c25a6cb26e6fe78120786448,physics,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:9674,xai_grok420_nonreasoning,C,1,C,0.6,answer:4f6c349f1d77a9beeab3a9de26dddc76bf8111003f87a2cfad26788e18eb077b,confidence:96e5c203928c821c459a3812b052a05a67def7a9fac0edb6db7ab1af2bbc0e21,physics,"{""answer"":""C""}","{""probability_correct"":0.6}"
mmlu_pro:test:9696,google_gemini38_flash,E,1,E,0.99,answer:693a1b85cd5aed4e9c7c8f63a3e3d95c2c37565b8b63aaad6ae76161d93a6882,confidence:81171ad120f4a01bb0e961d07218f506eb4545eaf830782af131343ef999a761,physics,"{""answer"":""E""}","{""probability_correct"":0.99}"
mmlu_pro:test:9696,xai_grok420_nonreasoning,E,1,E,0.95,answer:b1c847a9d50e66f26f3c751d4dff4de7f56945c75e879b03336198be8098a8f9,confidence:0326e382b75000513a394f3340bdb3bec4ac8b608169b9895c432a8c6b9f53c5,physics,"{""answer"":""E""}","{""probability_correct"":0.95}"
mmlu_pro:test:9791,google_gemini38_flash,I,1,I,0.98,answer:7e4eeca86b7c398bddb37fb3da1bf7846982e0c5ee34d442917ca8041718475e,confidence:b67e98b50e966805e435b22255407c44435a33e48bf05bad0bd183ac01dea2ec,physics,"{""answer"":""I""}","{""probability_correct"": 0.98}"
mmlu_pro:test:9791,xai_grok420_nonreasoning,I,1,I,0.65,answer:b7a4089a1ce7777ddbf5e69abd9ef4d732f583d0da06cbae0ffdfd219b539f11,confidence:27509265027dcff42ff0a9bfd3f59bd298064715299a1481ada2fb0505da84e0,physics,"{""answer"":""I""}","{""probability_correct"":0.65}"
mmlu_pro:test:10008,google_gemini38_flash,C,0,E,0.85,answer:9c4ce1f6fb832a36f9e5b24c8f3bc1c799111d606ff1cca90bdba1e40fedd742,confidence:33e401ef83977bfc3785631d9d36023db6b135ce72b86ab97674f08ea1a1d939,physics,"{""answer"":""C""}","{""probability_correct"": 0.85}"
mmlu_pro:test:10008,xai_grok420_nonreasoning,G,0,E,0.4,answer:17c569fc5030b307ca6d752a54cfdec3d72cf7a56d5b88ff9d0054abca7b01a8,confidence:c9b0d47338da44afa23a72e9564a72f19708e8462558af291fee693d23828c74,physics,"{""answer"":""G""}","{""probability_correct"":0.4}"
mmlu_pro:test:10056,google_gemini38_flash,G,1,G,0.99,answer:5a2ab4b13f2a53be8a049dac9e9e1ec24d2bd07dc8be27ce26698991b6435763,confidence:d5280d5c263ba2a1a61c8e17be62c741d8ac89f20b4df48e84f14548b8df227c,physics,"{""answer"":""G""}","{""probability_correct"": 0.99}"
mmlu_pro:test:10056,xai_grok420_nonreasoning,G,1,G,0.65,answer:cc01273b4265e1b78641e0b41f9daf04909d7cf7eb30667e3f0135467cac4c6c,confidence:1d6a7ebce540b7452a74dcaeaaff370901d94dbc494f1785b9416c309dc7206b,physics,"{""answer"":""G""}","{""probability_correct"":0.65}"
mmlu_pro:test:10124,google_gemini38_flash,C,1,C,0.95,answer:760f8c5a0161e3d53f4a4545e9fdfb302ebcb3d291c5c91b630b6901b28d252e,confidence:62e68e49549d282b592ee5c995c539f724882e3cd67e1acf968d85e85088bb47,physics,"{""answer"":""C""}","{""probability_correct"": 0.95}"
mmlu_pro:test:10124,xai_grok420_nonreasoning,C,1,C,0.65,answer:a9631ea982753fe52d9734014a5000e8ffe01fe77e91e03e8b06d2b5847e790f,confidence:a347a693b599263d2b307ac32d71d6d74aa016124c7dcb97ad3ffdc496c55036,physics,"{""answer"":""C""}","{""probability_correct"":0.65}"
mmlu_pro:test:10140,google_gemini38_flash,H,1,H,0.99,answer:478a3647005f6abae4fb44f272ed31c79b5dec29c7f3a00ae69abc5dc2bef32a,confidence:62cf2fe2751403cd681e039ab6f752c5e85dbea7e29e3c1274ffe7100b2ef945,physics,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:10140,xai_grok420_nonreasoning,H,1,H,0.8,answer:2b24eadcc19b49254f0d7a847017dbedbb48427120fb774e75023965338e7c91,confidence:bdd303380a95c8ff523801eea0bc1868d5e0a36074739d3085f8c3fe7403aadf,physics,"{""answer"":""H""}","{""probability_correct"":0.8}"
mmlu_pro:test:10148,google_gemini38_flash,F,1,F,0.99,answer:cd832e8f321a5e807370ec33256a6da4e9fcd9fbeee5893eff98c8a4329bad41,confidence:ead09b81a46c594f3bdabfecafd5f6d46fd9e975819324e6116e08567f2d0cbb,physics,"{""answer"":""F""}","{""probability_correct"": 0.99}"
mmlu_pro:test:10148,xai_grok420_nonreasoning,H,0,F,0.65,answer:b0cae2ee0cd6fc2cf779b51e29ce9eb2e6f5168b921c122f9109c3515089f934,confidence:d19015ca6f9fb55c64f1a57faa41b17ea286ca4ac9b114812d047eef17158e58,physics,"{""answer"":""H""}","{""probability_correct"":0.65}"
mmlu_pro:test:10210,google_gemini38_flash,B,1,B,0.9,answer:6f0ea9b67543dd95b9eb0447cb78b83b47aa319196dce4dae181cf62d650a962,confidence:9cd3df106b0e784f2f899f3fa91253dc593949eb7787b9ffa13a74bf1d0b0871,physics,"{""answer"":""B""}","{""probability_correct"":0.9}"
mmlu_pro:test:10210,xai_grok420_nonreasoning,B,1,B,0.4,answer:3cf708420bee14e92281279550ebdbef434f4bd15cf28937a6f06d78611e9c15,confidence:77cc904503c1c0c0f61bde841ae2764668188118bfcea1031035ea2128f75ba5,physics,"{""answer"":""B""}","{""probability_correct"":0.4}"
mmlu_pro:test:10312,google_gemini38_flash,H,1,H,0.99,answer:39babc563966dd24ce334bdac918512fa5e55a9563a529c9eeb0b661027a62c4,confidence:17b033bd5fc8b97d01146e11846d5489ab770ab7281678154e13123dbae29552,physics,"{""answer"":""H""}","{""probability_correct"": 0.99}"
mmlu_pro:test:10312,xai_grok420_nonreasoning,H,1,H,0.65,answer:65850546814649cd383dfb150592e0185d2e712ec5778b89d2dbfa873a88af79,confidence:4daf24fcb57ccf23a01ebb5618dccd39724b8f1dd9d2a1bc0dfd23f946742189,physics,"{""answer"":""H""}","{""probability_correct"":0.65}"
mmlu_pro:test:10337,google_gemini38_flash,G,1,G,0.98,answer:481d0df9eb5311d7f39b45fe4c30ea7718e91d6306c4f4b34a75478f9b72349e,confidence:042d1d3e473954a826e9cc500513404b949dcc4d009cf25445330b9adada54cc,physics,"{""answer"":""G""}","{""probability_correct"": 0.98}"
mmlu_pro:test:10337,xai_grok420_nonreasoning,A,0,G,0.65,answer:1d9040eaa456fea35763f2f48db60701d2bfd9aedbdfc05fce43c39f5c168b3e,confidence:b48a36d55e6a432b21de50f4acdac19979f242961c3564199f8296028ab68a3b,physics,"{""answer"":""A""}","{""probability_correct"":0.65}"
mmlu_pro:test:10363,google_gemini38_flash,D,1,D,0.99,answer:b9c92aa53024f5f703f79ea8d5e3a95b9927c8e4c5143acdca1820f3c4cf2b83,confidence:7d7cc141884c8182ac67eaa24af32574f58f94a6ef07e8576913a1f84b2b2f15,computer science,"{""answer"":""D""}","{""probability_correct"": 0.99}"
mmlu_pro:test:10363,xai_grok420_nonreasoning,D,1,D,0.95,answer:976fc9c7e91f744f4e1adf6e8b1b048874328966d9f4246e64b7fafce162c0a8,confidence:e5b8a146d278dc021374f763f8effef31afdb025a9a80e91d2b385b886e2545d,computer science,"{""answer"":""D""}","{""probability_correct"":0.95}"
