question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,reported_confidence,parsed_action,verify,repeat_index,roster,prompt_hash,request_key,estimated_cost_usd,raw_response
mmlu_pro:test:5813,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,true_q_visible,0.85,0.85,G,True,0.85,VERIFY_FIRST,1,0,secondary,d6b50354e6a5f0783e9ff8809b0a7e1ea096456183360472fbc2dd2972a2a1b7,verification:785b658e76daf65c929d13278f4a4e7373c99e72cb7be81eb0f58df6a317edec,0.00066625,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5813,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,G,True,0.85,VERIFY_FIRST,1,0,secondary,48130f918fd3149fb96ed5a7b0cc7da9367625fe963149162ec744f50c3e24da,verification:c975d65c0949d3ad85f9bf19feee7ebd58cfcf9246b11b4cc0010cac06c9d61a,0.00066625,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5813,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.85,0.85,0.85,G,True,0.85,VERIFY_FIRST,1,0,secondary,d6b50354e6a5f0783e9ff8809b0a7e1ea096456183360472fbc2dd2972a2a1b7,verification:3a56881a6ec2932dfba31aeb9124613ed4c81ecbb3709002d1a8e46035351d68,0.00066625,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5813,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,G,True,0.85,VERIFY_FIRST,1,0,secondary,d6f8de6b295e03bd9cfdd22599293e76dcc3dd902200b2d6d164ce29f9108901,verification:6516c304e9bc2590fa4976d71f1abaa4d4fd2f2e14199f6e7ff1f97463b95269,0.00066625,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5813,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.95,0.95,0.95,G,True,0.85,VERIFY_FIRST,1,0,secondary,95d3fb9c792c042ab3521308ccbe52d3df9a3afbc74266b52b0be0fe30e231d1,verification:9ab90959495c2ea2824dc7cb818ca82391abc4586e6c9061db4debff5539af50,0.00066625,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5813,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,G,True,0.85,USE_UNVERIFIED,0,0,secondary,5a77fce608b96d3c4cd3670b3e610cc5f54506a13d2e14a4c742050e07372b0f,verification:338e9656633b101fd5a3174c388cad0cf69cc094bb6943f1e37d869ecd2b5bc3,0.00067125,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,F,True,0.98,USE_UNVERIFIED,0,0,secondary,48cd1e1926a1457fdeed05461d31c270a82f0538bc289c33dcfd02de74e1ad0a,verification:a67de0a4aa01ce224376cb33730719efd30ff63a4392bee1e4bababb8c97eea4,0.00087825,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,google_gemini38_flash,gemini-3.8-flash,moderate,true_q_visible,0.98,0.98,F,True,0.98,USE_UNVERIFIED,0,0,secondary,a2466db5f9afe585b3a2909ecc18f5182466f5fad1f90b8dc0bd1ccb89be37f0,verification:26536f26a12394a9901ddbade7daaea4181f193ee0f36757ca00bda3c6e45709,0.00112125,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,F,True,0.98,USE_UNVERIFIED,0,0,secondary,c0ecc9944587f0b4eb5d973cf590502c0176739b09a269cc56ce87acb14bb5d9,verification:509a875e147a342925b663d795583400c1475ed1bf6b158134d69a44a3a27a48,0.00095925,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.85,0.85,0.85,F,True,0.98,USE_UNVERIFIED,0,0,secondary,331a44810d41879456d2a22fae49a3ca5179b77a991d4f88b904f2a58e9d709f,verification:9c38ab06bb1ead7f4e876fe314bc0f586550ad513c0a3ceb8a973eb9c7bd3087,0.00059625,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,F,True,0.98,USE_UNVERIFIED,0,0,secondary,fe1bbf0d02df20778ad9e7d26bd7ad10d4f25c92a053ffd30f95c67e2022f59d,verification:ef87ab33b1b43e0e8ab19d221df9bf22339778bbc633b49ed672f7d34c351603,0.0005805,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.95,0.95,0.95,F,True,0.98,USE_UNVERIFIED,0,0,secondary,1ae707f2c49f99e66b7987338140612261b647fb37bf65451994378235f4bac4,verification:554873ff396ac1a7e45ea4b20e5a7c03bc908703f154a7fdfd536e302e69021d,0.0006825,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,F,True,0.98,USE_UNVERIFIED,0,0,secondary,52c1af631f5f6e0cf3277222ff0c961d093f586bb31260f26b1ea3f423575cc9,verification:d6726756017fe79d07add72f516aa2d134bebd23b9df91c9420cdc8ba6056708,0.0006675,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5834,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,F,True,0.8,VERIFY_FIRST,1,0,secondary,48cd1e1926a1457fdeed05461d31c270a82f0538bc289c33dcfd02de74e1ad0a,verification:89d92e689a45cb734263c06344446ac56840ea91fbf289641e12c55f1f92438c,0.00056625,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5834,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,true_q_visible,0.8,0.8,F,True,0.8,VERIFY_FIRST,1,0,secondary,338c749460cf8b627ba922726655a5b3a36c18210bf08d9be526fb2f945c71c0,verification:13b6ce7dbd7a6b89adc29f603da3e214219ce2c6f76504303b62df3de9a29144,0.0005875,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5834,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,F,True,0.8,VERIFY_FIRST,1,0,secondary,c0ecc9944587f0b4eb5d973cf590502c0176739b09a269cc56ce87acb14bb5d9,verification:447d90ff7b51f3ba38543f449aae428ac08432a64c916ade3483ecebd9763832,0.0005875,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5834,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.85,0.85,0.85,F,True,0.8,VERIFY_FIRST,1,0,secondary,331a44810d41879456d2a22fae49a3ca5179b77a991d4f88b904f2a58e9d709f,verification:910e8895bffb5038b4e8eb2468a3e9f0ee6eeaab53c979d45fd74d43ef2f81f7,0.0005875,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5834,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,F,True,0.8,VERIFY_FIRST,1,0,secondary,fe1bbf0d02df20778ad9e7d26bd7ad10d4f25c92a053ffd30f95c67e2022f59d,verification:91e4d808dda9b85534b583ccf44e5897f9ca7ca8d1b94f28acdb8a97feebc9ae,0.0005875,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5834,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.95,0.95,0.95,F,True,0.8,VERIFY_FIRST,1,0,secondary,1ae707f2c49f99e66b7987338140612261b647fb37bf65451994378235f4bac4,verification:77a76a6f4511421cd2a6df1972984d69ef2f756361b78c32ae34c8994943634c,0.0005875,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5834,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,F,True,0.8,VERIFY_FIRST,1,0,secondary,52c1af631f5f6e0cf3277222ff0c961d093f586bb31260f26b1ea3f423575cc9,verification:e9211db806bd39c1173d7b8e73a427cf6a3da97397daa4259ff0c00c19bdacaa,0.0005875,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5889,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,E,True,0.99,USE_UNVERIFIED,0,0,secondary,d63b633a952ac29183d8b51ad5fbce0032f09a85bd8210508d1fb38d1abbd00d,verification:d5ccecbbf88dcd320818aa7e2ec84f6066b618d31d31a23fb38719dd8088e3de,0.00061275,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5889,google_gemini38_flash,gemini-3.8-flash,moderate,true_q_visible,0.99,0.99,E,True,0.99,USE_UNVERIFIED,0,0,secondary,1eb2b6361306a7bc692c533ef75c79aff47fcd49dfef8baed64c0af0295fa4be,verification:e2dd1e922d4268898de5b3444ac963391dd24a0c542d95e649490841e9111ea0,0.00066075,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5889,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,E,True,0.99,USE_UNVERIFIED,0,0,secondary,a1a40cfbe8543767fc1b9e77299133ba5298242a3ff5507e2e29a5fdfec318c2,verification:933feee701b124131fce2de827164fe0f407761b75174f6f3d2f45f4ab7fe636,0.00057,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5889,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.85,0.85,0.85,E,True,0.99,USE_UNVERIFIED,0,0,secondary,70521c934acb42a0fc3ee101d7ca407719c5550089f4677b3a07f54f09971d89,verification:2b5da317ea6cd6cceb05be99932510b371c6ae9b1192fac473c6d27acd4ac7ee,0.0007095,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5889,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,E,True,0.99,USE_UNVERIFIED,0,0,secondary,e013939c01711268be52008a116ad680cb203ba9b79b192e6bf60df774aa6e3e,verification:c48925a38680c83842467431a46bf7c2fef72bea779875e96be5b21e2b9aa1bd,0.00059625,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5889,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.95,0.95,0.95,E,True,0.99,USE_UNVERIFIED,0,0,secondary,6cc3a734fa3cf8998254712e36d8a263ca5f5a04a98f11f26cead641076c9928,verification:773884d5cfa7b61b26dafe6f7823853bd9ec67eaf987a9dee744b64d9b3827ff,0.0006945,"{
  ""action"": ""USE_UNVERIFIED""
}"
mmlu_pro:test:5889,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,E,True,0.99,USE_UNVERIFIED,0,0,secondary,1eb2b6361306a7bc692c533ef75c79aff47fcd49dfef8baed64c0af0295fa4be,verification:5b2c69d3a9bb4ecae8e119394daa3486ff71d7811b5df6f7ec2b78b7cff3c0cb,0.00063825,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5889,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,E,True,0.95,VERIFY_FIRST,1,0,secondary,d63b633a952ac29183d8b51ad5fbce0032f09a85bd8210508d1fb38d1abbd00d,verification:b2de188558a0bbde736cc4c3f4d4ba604e9bf16397bb800cd15560367798845e,0.00061875,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5889,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,true_q_visible,0.95,0.95,E,True,0.95,VERIFY_FIRST,1,0,secondary,6cc3a734fa3cf8998254712e36d8a263ca5f5a04a98f11f26cead641076c9928,verification:fee48eba4b3e6cf88aa609e12378e16641ede469f8fa8ff92667b18bd52dc66c,0.00064,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5889,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,E,True,0.95,VERIFY_FIRST,1,0,secondary,a1a40cfbe8543767fc1b9e77299133ba5298242a3ff5507e2e29a5fdfec318c2,verification:60442b8dc5a82650dc40c0bd123b47ba88e7a1d881267ea36d9ca543de362dac,0.00064,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5889,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.85,0.85,0.85,E,True,0.95,VERIFY_FIRST,1,0,secondary,70521c934acb42a0fc3ee101d7ca407719c5550089f4677b3a07f54f09971d89,verification:af458311bcae6f4a23093236f728daec39b44d9cd436ce85caad597e4e9588d6,0.00064,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5889,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,E,True,0.95,VERIFY_FIRST,1,0,secondary,e013939c01711268be52008a116ad680cb203ba9b79b192e6bf60df774aa6e3e,verification:a52817bad4ae26f6e23b6c97634b4577ed90074337f8887cef75c775052c1b3d,0.00064,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5889,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.95,0.95,0.95,E,True,0.95,USE_UNVERIFIED,0,0,secondary,6cc3a734fa3cf8998254712e36d8a263ca5f5a04a98f11f26cead641076c9928,verification:00495110140ffb079ced71ec14345b946dd666e9212c561dd418b640aae1d390,0.000645,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5889,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,E,True,0.95,VERIFY_FIRST,1,0,secondary,1eb2b6361306a7bc692c533ef75c79aff47fcd49dfef8baed64c0af0295fa4be,verification:dea3c232d1b25534928bffc147590ddfe869d6514502e4f169f06aba75c23d2d,0.00064,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5969,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,H,True,0.98,USE_UNVERIFIED,0,0,secondary,d021c13a2b827099224a089d17efe0914b0eb49cfeec3578c19648478d5ffa54,verification:af341f427ed47c551979492de461b6a4bf9c5019331bde7833faf3ab6e748423,0.00049575,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5969,google_gemini38_flash,gemini-3.8-flash,moderate,true_q_visible,0.98,0.98,H,True,0.98,USE_UNVERIFIED,0,0,secondary,aef255dc510409e949f9e72647f77e1a86b8f62ef4664783df2aa01cf5c678ce,verification:31e9df31ccd44f93b83bb427239ce7bc1904aa31b5d90ae58cce13bb5039162d,0.00062625,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5969,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,H,True,0.98,USE_UNVERIFIED,0,0,secondary,8b9631788755119f9d605c2ed9f1479e325e585487e030e98ed80d3d57cc44df,verification:18b449129d0db1b2b998f3613e1007c67ee9509a04f3c86b1d82ce9b9b69638f,0.00075675,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5969,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.85,0.85,0.85,H,True,0.98,USE_UNVERIFIED,0,0,secondary,8e2d84dae384528c3b504cd72e5e0af9c34b15d6b632c4efd0996d70d42e5ac0,verification:217d547c621dd7979305e2ac4c616f1af7bf9e7ae0c2aeabd95e8a5ac07a7dbf,0.00068625,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5969,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,H,True,0.98,USE_UNVERIFIED,0,0,secondary,20b88eb7658ce2cd58e00c396e9765d58e927ccd59350c2649a67bf7493ccdcd,verification:21ec4cfa4a785001ba22ac2cb6f8d3e8363d821304fab4c940553f2d1456ad4c,0.00055425,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5969,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.95,0.95,0.95,H,True,0.98,USE_UNVERIFIED,0,0,secondary,4adb429ac9c149b342af4834301b9bcbeb90386ebc33373f76ff17754e4e1c5b,verification:6a2280cdd550b4f4266a7a978f9f9a0bb2eb8d271394f6faf12da685cfd45300,0.0005925,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5969,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,H,True,0.98,USE_UNVERIFIED,0,0,secondary,da3de08844e44adb4f567d256599714986d0d5c76bae503c07419becc3b87f94,verification:3cf6f32cb679005ee4f739380aeed0637319a6d2fde4c0e7c4e805f2d372a50f,0.0006975,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:5969,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,H,True,0.85,VERIFY_FIRST,1,0,secondary,d021c13a2b827099224a089d17efe0914b0eb49cfeec3578c19648478d5ffa54,verification:717f9823ba7e5406c87089e42b9dfb283033f09a3ca861c44b789b8fc8d1a391,0.00060625,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5969,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,true_q_visible,0.85,0.85,H,True,0.85,VERIFY_FIRST,1,0,secondary,8e2d84dae384528c3b504cd72e5e0af9c34b15d6b632c4efd0996d70d42e5ac0,verification:984b8f613bd8cf237099b190719323000f1afce412e1edec3c86f2379af18f22,0.0006275,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5969,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,H,True,0.85,VERIFY_FIRST,1,0,secondary,8b9631788755119f9d605c2ed9f1479e325e585487e030e98ed80d3d57cc44df,verification:1f800fba50797ba8fd56d8b0464056413d1ed273eb4b75a685142c67abbb4f52,0.0006275,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5969,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.85,0.85,0.85,H,True,0.85,VERIFY_FIRST,1,0,secondary,8e2d84dae384528c3b504cd72e5e0af9c34b15d6b632c4efd0996d70d42e5ac0,verification:c7f5e88424c1c0642014182187db13232eb0cc5626eb855659cd57661c4e49a7,0.0006275,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5969,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,H,True,0.85,VERIFY_FIRST,1,0,secondary,20b88eb7658ce2cd58e00c396e9765d58e927ccd59350c2649a67bf7493ccdcd,verification:9a3c8f08ed868145923b7aa8142dc51c6d0d3308c3f8c889ec5b51fb0781dc80,0.0006275,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5969,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.95,0.95,0.95,H,True,0.85,VERIFY_FIRST,1,0,secondary,4adb429ac9c149b342af4834301b9bcbeb90386ebc33373f76ff17754e4e1c5b,verification:20c09211e92b2b4efe3f61d35291be142f606eabd98dcaf27385fac72a631eea,0.0006275,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:5969,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,H,True,0.85,VERIFY_FIRST,1,0,secondary,da3de08844e44adb4f567d256599714986d0d5c76bae503c07419becc3b87f94,verification:b9de30f39b8501a40213aecc2e48a9f916fb2fe098c5adfc5e5c2d2ee9733474,0.0006275,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,C,True,0.85,USE_UNVERIFIED,0,0,secondary,39dea3d75a6c35cf99ab20b140995d08d420499067fcf1e64511ae672f0a6dd7,verification:daeddf5fbcb8268e83a5450334956e2d19a3574f893f18f196a7ddbeff8e7e89,0.0009405,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6002,google_gemini38_flash,gemini-3.8-flash,moderate,true_q_visible,0.85,0.85,C,True,0.85,USE_UNVERIFIED,0,0,secondary,f45ee953cda6323d7e4d5a1e97fe30c4e9ff71ae242fab61dfabf965833653b8,verification:78bf0c8ec5f1ca951c117555d83e1890763dfdc4386fe8a16b2134fdda75b566,0.001791,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6002,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,C,True,0.85,VERIFY_FIRST,1,0,secondary,b069e0e48be0367f6dc735a9f4d9a47f33affef36df9dc88381ed5de1e2a44ad,verification:a583318180b4a46837dc93853fd04dd02b0898b396770faf3e76635da49531be,0.0012165,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.85,0.85,0.85,C,True,0.85,USE_UNVERIFIED,0,0,secondary,f45ee953cda6323d7e4d5a1e97fe30c4e9ff71ae242fab61dfabf965833653b8,verification:13b9ca2619af57d9e24fd5d76c9e76680fa778d7f99f40b92082f76ecbb306ef,0.00202725,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6002,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,C,True,0.85,VERIFY_FIRST,1,0,secondary,a7f81a417cdf2fbf4a83d8c24389813e1c1a50f6e882389ed68f6ae4a5b6ec6b,verification:4aef0747aa5407770e17a218422c85a068e440bce559357ad9edd793c6b32f23,0.0020865,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.95,0.95,0.95,C,True,0.85,VERIFY_FIRST,1,0,secondary,f85a1176321c9c84e37ecd4ed9db6715f7912d5fbcac4b7d77a61f67b046c7a7,verification:2c8d0105c1455e5a3a9e5fd244dc21568239c20b4ef675b797bb62c321a538fe,0.0014985,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,C,True,0.85,USE_UNVERIFIED,0,0,secondary,a2615a817f8f4a2e6e2bf7b3484d244eb1a146214df08fc998ab53d015e3fb47,verification:d5b43807bef01578188446bbe5ba165ab05f2900ac3bd475b5e5eda72500d0ee,0.00145725,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6002,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,C,True,0.6,VERIFY_FIRST,1,0,secondary,39dea3d75a6c35cf99ab20b140995d08d420499067fcf1e64511ae672f0a6dd7,verification:abb0123be829ef13415b15b45b187386000bf6f1ecbacd8457d0840f18636bb4,0.00055125,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,true_q_visible,0.6,0.6,C,True,0.6,VERIFY_FIRST,1,0,secondary,7d708954929a0392c41ee355a28e4324e47fe7fb8ac90bd7dd525886ea2a30ab,verification:4fc8c0e2507495c5446ef1c5a11a07c8b0d1daa16d5249a169b370edea57fa37,0.0005725,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,C,True,0.6,VERIFY_FIRST,1,0,secondary,b069e0e48be0367f6dc735a9f4d9a47f33affef36df9dc88381ed5de1e2a44ad,verification:475fcb0cfd330cf30c2076c2f2179dc36e861a7a3de77d71166cf62f0b1095b0,0.0005725,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.85,0.85,0.85,C,True,0.6,VERIFY_FIRST,1,0,secondary,f45ee953cda6323d7e4d5a1e97fe30c4e9ff71ae242fab61dfabf965833653b8,verification:3b9d55145c3e7e3bb4dadce0b8a8d65c49b9fdec1bed40ffb7e88d16f697d2f9,0.0005725,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,C,True,0.6,VERIFY_FIRST,1,0,secondary,a7f81a417cdf2fbf4a83d8c24389813e1c1a50f6e882389ed68f6ae4a5b6ec6b,verification:6a61184d4d0afd2b9071aeab0038b0df9ec72a37500361fcf0dc4225df3e9f25,0.0005725,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.95,0.95,0.95,C,True,0.6,VERIFY_FIRST,1,0,secondary,f85a1176321c9c84e37ecd4ed9db6715f7912d5fbcac4b7d77a61f67b046c7a7,verification:1f3cccd329c5436e59a10efc7f604c619be54acdd856a6000a85b7199b0b113d,0.0005725,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6002,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,C,True,0.6,VERIFY_FIRST,1,0,secondary,a2615a817f8f4a2e6e2bf7b3484d244eb1a146214df08fc998ab53d015e3fb47,verification:d60313ecd3f97e7d4dde3dac40aee841f1fcc7a2c97d536f869a1557ba72921f,0.0005725,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6034,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,F,True,0.98,USE_UNVERIFIED,0,0,secondary,a9146455e56f6732e6453856ae431fc49003771f47fe52e61609e998bfe4f188,verification:df3410d0152175b644033835372e752f51ba99ae75359ce1bb518b0d4adaa0a2,0.00093675,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6034,google_gemini38_flash,gemini-3.8-flash,moderate,true_q_visible,0.98,0.98,F,True,0.98,USE_UNVERIFIED,0,0,secondary,9830378f761732a41c9b6a508bcfc77969c36ccf3f91cf52f824d58e9d7f1c12,verification:da6bd259b960b54d2b84067c9d09fd8feac008591e0d0cc798c2b03f8d2c18aa,0.0008085,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6034,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,F,True,0.98,USE_UNVERIFIED,0,0,secondary,8030b321a08233f7dac54dc5315e91b2f3d28b19406cdd03c7abaa8feedd422e,verification:670472badc9b25500f1088ff4cc579b5a6cc5d910210b0dbe2d7647fa8e67eb5,0.0010215,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6034,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.85,0.85,0.85,F,True,0.98,USE_UNVERIFIED,0,0,secondary,71415b549397da4ffaf9ad3bbb7a0e23d89c72d063e02275e86a1228c3efb413,verification:97de2dc962c2426847a7f44f1927a2f40dd17572e26761e63b3cd4345f55f0c2,0.000756,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6034,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,F,True,0.98,USE_UNVERIFIED,0,0,secondary,9897bb98ca9fecfa7864d437ccd54206b521fc4280c3c0211115d8d0e7d00b1a,verification:26ca0f5c8fea1493b77d7730c86e2502196b7f7ecf9523e8e75cb7b2ff4e54c0,0.00113775,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6034,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.95,0.95,0.95,F,True,0.98,USE_UNVERIFIED,0,0,secondary,bef5d3acb1ac9090a645a4fef691d99191f8f25c14a6c2f94517d6d8a2e8a68e,verification:7a841892c5e5f8ad71c767b52b6855584235808421504bc0b1f015be7f9ca504,0.00075225,"{""action"":""USE_UNVERIFIED""}"
