ai_action,confidence_visibility,error_cost,example_id,human_action,is_correct,model_id,probability_correct,prompt_family
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4279,USE_UNVERIFIED,True,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4279,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:429,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:429,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:429,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.45,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:429,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.45,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4290,USE_UNVERIFIED,False,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4290,USE_UNVERIFIED,False,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4428,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4428,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:4428,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:448,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:448,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:448,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:448,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:448,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:4495,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4524,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4524,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4564,USE_UNVERIFIED,True,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:4564,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4568,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4568,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:4568,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:462,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:462,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:465,USE_UNVERIFIED,False,google_gemini38_flash,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:465,VERIFY_FIRST,False,google_gemini38_flash,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:465,USE_UNVERIFIED,False,openai_gpt56_sol,0.98,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:465,USE_UNVERIFIED,False,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:465,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4661,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4661,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4683,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:4700,USE_UNVERIFIED,True,anthropic_sonnet5,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:4700,USE_UNVERIFIED,True,anthropic_sonnet5,0.8,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:4700,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:4700,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4705,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4705,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:4705,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:471,VERIFY_FIRST,False,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:471,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:471,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:4727,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:4727,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4729,USE_UNVERIFIED,True,openai_gpt56_sol,0.97,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4731,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:4739,VERIFY_FIRST,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:4739,USE_UNVERIFIED,True,google_gemini38_flash,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4739,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:4744,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4762,USE_UNVERIFIED,True,anthropic_sonnet5,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4773,USE_UNVERIFIED,True,openai_gpt56_sol,0.88,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4773,USE_UNVERIFIED,True,openai_gpt56_sol,0.88,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4781,USE_UNVERIFIED,True,openai_gpt56_sol,0.98,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4781,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:4781,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4799,USE_UNVERIFIED,True,google_gemini38_flash,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4799,USE_UNVERIFIED,True,google_gemini38_flash,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4816,VERIFY_FIRST,False,google_gemini38_flash,0.68,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4816,USE_UNVERIFIED,False,google_gemini38_flash,0.68,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4820,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:4820,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4820,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4820,VERIFY_FIRST,True,openai_gpt56_sol,0.56,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4848,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:4876,USE_UNVERIFIED,True,google_gemini38_flash,0.9,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4893,VERIFY_FIRST,False,anthropic_sonnet5,0.55,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4893,VERIFY_FIRST,False,anthropic_sonnet5,0.55,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:4895,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:4896,USE_UNVERIFIED,True,openai_gpt56_sol,0.93,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:492,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:492,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:492,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:492,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:492,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4924,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4934,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4934,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4934,USE_UNVERIFIED,True,openai_gpt56_sol,0.94,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:4934,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4935,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:4935,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4935,USE_UNVERIFIED,False,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:494,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.2,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:494,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.2,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4947,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4951,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.75,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:4951,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.75,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:4959,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4987,USE_UNVERIFIED,False,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4987,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5009,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:5009,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:5009,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:5056,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:5056,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:5056,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5102,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5102,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:5108,VERIFY_FIRST,True,openai_gpt56_sol,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:5108,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:5122,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:5138,USE_UNVERIFIED,True,openai_gpt56_sol,0.8,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:5180,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:5180,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.15,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:5180,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.15,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:5180,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.15,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5204,USE_UNVERIFIED,False,google_gemini38_flash,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:5204,USE_UNVERIFIED,False,openai_gpt56_sol,0.88,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:521,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:521,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:521,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:521,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:5226,USE_UNVERIFIED,True,openai_gpt56_sol,0.82,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5226,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:529,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:529,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:529,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:529,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:5314,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:5345,USE_UNVERIFIED,True,openai_gpt56_sol,0.97,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:5370,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5370,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:5390,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5390,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:5390,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:5432,VERIFY_FIRST,True,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:5432,VERIFY_FIRST,True,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:5432,VERIFY_FIRST,True,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:5450,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:5450,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:5452,VERIFY_FIRST,False,google_gemini38_flash,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:5452,USE_UNVERIFIED,False,google_gemini38_flash,0.4,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5455,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:5530,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5530,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:5563,USE_UNVERIFIED,True,anthropic_sonnet5,0.7,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:5563,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.45,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5568,USE_UNVERIFIED,False,google_gemini38_flash,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:5720,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:5720,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5741,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5766,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:5766,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:5777,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:5777,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:5777,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:5796,USE_UNVERIFIED,True,anthropic_sonnet5,0.7,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:5796,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:5796,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:5796,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:5807,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:5807,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:5807,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:5807,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5811,USE_UNVERIFIED,True,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:5811,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:5836,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:5836,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:5836,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:5836,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5836,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:5845,VERIFY_FIRST,False,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:5845,VERIFY_FIRST,False,openai_gpt56_sol,0.98,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:5845,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:5867,USE_UNVERIFIED,True,openai_gpt56_sol,0.78,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:5886,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:5886,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:5909,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:5948,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:5948,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:5948,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.8,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:595,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:595,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:595,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:595,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:595,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:5993,USE_UNVERIFIED,False,openai_gpt56_sol,0.82,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:5993,USE_UNVERIFIED,False,openai_gpt56_sol,0.82,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:5993,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:6020,USE_UNVERIFIED,True,openai_gpt56_sol,0.86,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:6035,USE_UNVERIFIED,True,anthropic_sonnet5,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6099,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:6112,VERIFY_FIRST,True,anthropic_sonnet5,0.75,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:6122,USE_UNVERIFIED,True,anthropic_sonnet5,0.75,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:6122,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:6126,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:6126,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6167,USE_UNVERIFIED,True,openai_gpt56_sol,0.93,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:6167,USE_UNVERIFIED,True,openai_gpt56_sol,0.93,v2_owner_match_v1
