question_id,model_alias,stage1_correct,error,q1,q2,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,single_hidden_verify,canonical_hidden_spec,category,n_choices,question_char_len,question_ws_tokens,other_n_correct,other_frac_correct,other_frac_wrong,other_models,target_correct,gpt_correct,claude_correct,gemini_correct,grok_correct,choice_count_varies
mmlu_pro:test:10036,anthropic_sonnet5,True,0,0.85,0.85,1.0,8,8,1,ai_system|L=10|hidden,physics,10,150,27,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10047,openai_gpt56_sol,True,0,0.99,0.99,0.625,5,8,1,ai_system|L=10|hidden,physics,10,210,41,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10047,anthropic_sonnet5,True,0,0.85,0.9,1.0,8,8,1,ai_system|L=10|hidden,physics,10,210,41,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10061,openai_gpt56_sol,False,1,0.01,0.001,1.0,8,8,1,ai_system|L=10|hidden,physics,10,43,8,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,0,True
mmlu_pro:test:10061,anthropic_sonnet5,True,0,0.5,0.6,0.875,7,8,1,ai_system|L=10|hidden,physics,10,43,8,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,0,True
mmlu_pro:test:10078,openai_gpt56_sol,True,0,0.98,0.97,0.125,1,8,0,ai_system|L=10|hidden,physics,10,212,39,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10078,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,physics,10,212,39,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10119,openai_gpt56_sol,False,1,0.99,0.99,1.0,8,8,1,ai_system|L=10|hidden,physics,10,184,26,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,1,True
mmlu_pro:test:10119,anthropic_sonnet5,False,1,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,physics,10,184,26,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,1,True
mmlu_pro:test:10152,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,physics,10,289,51,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10152,anthropic_sonnet5,True,0,0.72,0.72,0.0,0,8,0,ai_system|L=10|hidden,physics,10,289,51,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10164,openai_gpt56_sol,True,0,0.99,0.99,0.375,3,8,0,ai_system|L=10|hidden,physics,10,205,37,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,0,True
mmlu_pro:test:10164,anthropic_sonnet5,False,1,0.1,0.05,1.0,8,8,1,ai_system|L=10|hidden,physics,10,205,37,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,0,True
mmlu_pro:test:10219,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,physics,10,306,53,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10219,anthropic_sonnet5,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,physics,10,306,53,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10306,openai_gpt56_sol,True,0,0.99,0.99,0.375,3,8,0,ai_system|L=10|hidden,physics,10,86,17,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10306,anthropic_sonnet5,True,0,0.72,0.65,1.0,8,8,1,ai_system|L=10|hidden,physics,10,86,17,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10332,openai_gpt56_sol,True,0,0.99,0.999,0.0,0,8,0,ai_system|L=10|hidden,physics,10,113,19,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10332,anthropic_sonnet5,True,0,0.9,0.93,0.0,0,8,0,ai_system|L=10|hidden,physics,10,113,19,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10348,openai_gpt56_sol,True,0,0.99,0.01,0.625,5,8,1,ai_system|L=10|hidden,physics,10,125,23,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10348,anthropic_sonnet5,True,0,0.6,0.5,1.0,8,8,1,ai_system|L=10|hidden,physics,10,125,23,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10358,openai_gpt56_sol,False,1,0.84,0.78,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,93,14,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,0,0,True
mmlu_pro:test:10358,anthropic_sonnet5,True,0,0.6,0.5,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,93,14,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,0,0,True
mmlu_pro:test:10384,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,310,44,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10384,anthropic_sonnet5,True,0,0.7,0.7,0.875,7,8,1,ai_system|L=10|hidden,computer science,10,310,44,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10398,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,79,15,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10398,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,79,15,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10406,openai_gpt56_sol,True,0,0.99,0.999,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,82,16,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10406,anthropic_sonnet5,True,0,0.97,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,82,16,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10410,openai_gpt56_sol,True,0,0.999,0.999,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,331,55,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10410,anthropic_sonnet5,True,0,0.9,0.9,0.25,2,8,1,ai_system|L=10|hidden,computer science,10,331,55,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10424,openai_gpt56_sol,True,0,0.01,0.98,0.75,6,8,1,ai_system|L=10|hidden,computer science,10,113,26,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10424,anthropic_sonnet5,True,0,0.85,0.9,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,113,26,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10456,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,149,22,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10456,anthropic_sonnet5,True,0,0.85,0.85,0.5,4,8,1,ai_system|L=10|hidden,computer science,10,149,22,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10459,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,39,7,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10459,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,39,7,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10461,openai_gpt56_sol,True,0,0.78,0.78,1.0,8,8,1,ai_system|L=10|hidden,computer science,4,70,12,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10461,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,computer science,4,70,12,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10463,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,271,38,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10463,anthropic_sonnet5,True,0,0.85,0.85,0.5,4,8,0,ai_system|L=10|hidden,computer science,10,271,38,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10466,openai_gpt56_sol,True,0,0.98,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,99,17,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10466,anthropic_sonnet5,True,0,0.75,0.72,0.125,1,8,0,ai_system|L=10|hidden,computer science,10,99,17,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10483,openai_gpt56_sol,True,0,0.99,0.99,0.125,1,8,0,ai_system|L=10|hidden,computer science,10,190,32,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10483,anthropic_sonnet5,True,0,0.85,0.85,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,190,32,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10485,openai_gpt56_sol,False,1,0.82,0.88,0.375,3,8,0,ai_system|L=10|hidden,computer science,10,179,28,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,0,True
mmlu_pro:test:10485,anthropic_sonnet5,True,0,0.75,0.8,0.375,3,8,1,ai_system|L=10|hidden,computer science,10,179,28,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,0,True
mmlu_pro:test:10486,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,203,35,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10486,anthropic_sonnet5,True,0,0.85,0.85,0.75,6,8,1,ai_system|L=10|hidden,computer science,10,203,35,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10497,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,336,54,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10497,anthropic_sonnet5,True,0,0.7,0.7,0.875,7,8,1,ai_system|L=10|hidden,computer science,10,336,54,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10514,openai_gpt56_sol,True,0,0.999,0.999,0.125,1,8,0,ai_system|L=10|hidden,computer science,10,65,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10514,anthropic_sonnet5,True,0,0.95,0.95,0.125,1,8,0,ai_system|L=10|hidden,computer science,10,65,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10518,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,computer science,4,234,35,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10518,anthropic_sonnet5,True,0,0.85,0.85,0.25,2,8,0,ai_system|L=10|hidden,computer science,4,234,35,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10529,openai_gpt56_sol,True,0,0.96,0.93,0.0,0,8,0,ai_system|L=10|hidden,computer science,7,25,4,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10529,anthropic_sonnet5,True,0,0.75,0.85,0.0,0,8,0,ai_system|L=10|hidden,computer science,7,25,4,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10536,openai_gpt56_sol,True,0,0.99,0.999,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,216,37,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10536,anthropic_sonnet5,True,0,0.9,0.9,0.125,1,8,0,ai_system|L=10|hidden,computer science,10,216,37,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10539,openai_gpt56_sol,True,0,0.999,0.999,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,548,86,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10539,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,548,86,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10543,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,71,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10543,anthropic_sonnet5,True,0,0.92,0.93,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,71,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10550,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,596,92,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10550,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,596,92,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10556,openai_gpt56_sol,True,0,0.92,0.9,0.125,1,8,0,ai_system|L=10|hidden,computer science,10,175,29,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10556,anthropic_sonnet5,True,0,0.55,0.6,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,175,29,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10565,openai_gpt56_sol,False,1,0.76,0.78,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,387,68,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:10565,anthropic_sonnet5,False,1,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,387,68,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:10575,openai_gpt56_sol,True,0,0.99,0.99,0.375,3,8,0,ai_system|L=10|hidden,computer science,10,198,37,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10575,anthropic_sonnet5,True,0,0.9,0.9,0.875,7,8,1,ai_system|L=10|hidden,computer science,10,198,37,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10579,openai_gpt56_sol,True,0,0.84,0.84,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,686,107,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10579,anthropic_sonnet5,True,0,0.3,0.35,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,686,107,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10587,openai_gpt56_sol,True,0,0.999,0.999,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,49,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10587,anthropic_sonnet5,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,49,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10601,openai_gpt56_sol,True,0,0.94,0.97,0.125,1,8,1,ai_system|L=10|hidden,computer science,10,201,29,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10601,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,201,29,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10632,openai_gpt56_sol,False,1,0.98,0.88,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,212,33,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,0,True
mmlu_pro:test:10632,anthropic_sonnet5,True,0,0.75,0.75,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,212,33,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,0,True
mmlu_pro:test:10659,openai_gpt56_sol,True,0,0.99,0.99,0.125,1,8,0,ai_system|L=10|hidden,computer science,10,501,83,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10659,anthropic_sonnet5,True,0,0.75,0.85,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,501,83,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10667,openai_gpt56_sol,True,0,0.83,0.93,0.375,3,8,0,ai_system|L=10|hidden,computer science,4,271,45,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10667,anthropic_sonnet5,True,0,0.7,0.72,0.5,4,8,0,ai_system|L=10|hidden,computer science,4,271,45,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10701,openai_gpt56_sol,True,0,0.99,0.99,0.375,3,8,0,ai_system|L=10|hidden,computer science,10,227,38,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,0,True
mmlu_pro:test:10701,anthropic_sonnet5,False,1,0.85,0.85,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,227,38,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,0,True
mmlu_pro:test:10709,openai_gpt56_sol,True,0,0.99,0.99,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,113,16,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,0,True
mmlu_pro:test:10709,anthropic_sonnet5,False,1,0.72,0.72,0.75,6,8,1,ai_system|L=10|hidden,computer science,10,113,16,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,0,True
mmlu_pro:test:10746,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,31,5,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10746,anthropic_sonnet5,True,0,0.9,0.9,0.0,0,8,0,ai_system|L=10|hidden,computer science,10,31,5,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10766,openai_gpt56_sol,True,0,0.01,0.01,0.75,6,8,1,ai_system|L=10|hidden,computer science,10,224,43,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10766,anthropic_sonnet5,True,0,0.72,0.85,0.5,4,8,1,ai_system|L=10|hidden,computer science,10,224,43,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10767,openai_gpt56_sol,True,0,0.99,0.99,0.75,6,8,1,ai_system|L=10|hidden,computer science,10,142,16,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10767,anthropic_sonnet5,True,0,0.7,0.72,1.0,8,8,1,ai_system|L=10|hidden,computer science,10,142,16,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10779,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,philosophy,10,132,28,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10779,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,philosophy,10,132,28,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10782,openai_gpt56_sol,True,0,0.94,0.96,0.25,2,8,1,ai_system|L=10|hidden,philosophy,10,73,12,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10782,anthropic_sonnet5,True,0,0.72,0.72,0.875,7,8,1,ai_system|L=10|hidden,philosophy,10,73,12,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10784,openai_gpt56_sol,True,0,0.83,0.73,1.0,8,8,1,ai_system|L=10|hidden,philosophy,10,75,13,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10784,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,philosophy,10,75,13,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:10793,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,philosophy,10,135,23,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10793,anthropic_sonnet5,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,philosophy,10,135,23,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10831,openai_gpt56_sol,True,0,0.98,0.97,0.125,1,8,0,ai_system|L=10|hidden,philosophy,4,59,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10831,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,philosophy,4,59,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10834,openai_gpt56_sol,True,0,0.99,0.98,0.0,0,8,0,ai_system|L=10|hidden,philosophy,10,55,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10834,anthropic_sonnet5,True,0,0.7,0.7,0.0,0,8,0,ai_system|L=10|hidden,philosophy,10,55,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:10839,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,philosophy,9,53,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
