study_id,run_id,request_key,question_id,model_alias,model_endpoint,task,delta,q_delta,rendered_q_delta,parsed_action,verify,incorrect,reused_delta0,estimated_cost_usd,q1,input_tokens,output_tokens
,,verification:e2fa51dfd1c23161590c8f139771908c4f6c786a701edb825626a562a0d564f5,abc324_d,anthropic_sonnet5,,code,1.5,0.9127192073278784,,VERIFY_FIRST,True,False,False,0.003094,0.7,1457,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc324_e,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:24f9bc8231548f9d1c486dd840a4444def4049fa172c1c89f0784c19b5b3eb5d,abc324_e,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.004004,0.99,921,16
,,verification:3112a3eed007643b44172317bfdc3b873dcf4803ac03be2a679862cfd753aa9a,abc324_e,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.004004,0.99,921,16
,,verification:1ef77202b7b502e0e94dfcb9d8bf891ab2acb364917ca1b19daebee8bb2eae10,abc324_e,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.004004,0.99,921,16
,,verification:d3506b91feee788bf291360d3813a6b8f870729adbe006c8b999e1a52e3bb7de,abc324_e,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.004004,0.99,921,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc324_e,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.9,0.9,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:8e9ffdab55f0e28bd01256682dc58925ef02fa83c213a1d5769ef4996ca2ff94,abc324_e,anthropic_sonnet5,,code,-1.5,0.6675721382568807,,VERIFY_FIRST,True,True,False,0.00357,0.9,1695,18
,,verification:706ae0e4a75435def5c4f5983d8e7d271968e47a3e71625863665a821024c188,abc324_e,anthropic_sonnet5,,code,-0.75,0.8095709261986922,,VERIFY_FIRST,True,True,False,0.00361,0.9,1695,22
,,verification:cdc970718f3aa4ee33f6404ef3f8b22a533fe3a582f7d79335205144d59d545f,abc324_e,anthropic_sonnet5,,code,0.75,0.950132150174834,,VERIFY_FIRST,True,True,False,0.00357,0.9,1695,18
,,verification:1bd447af5535605dcad34e22ae343b5065efaaeda785056efdaadf8cfe28805a,abc324_e,anthropic_sonnet5,,code,1.5,0.9758075451312032,,VERIFY_FIRST,True,True,False,0.00357,0.9,1695,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc324_f,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:d157bbf3349b7c6280179b0fb6cce23c0c2c60b08447657aab12a3ca9d29daee,abc324_f,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.005424,0.99,1276,16
,,verification:6887fc5606eaacc8b30e624a350070fbdc499be4c047cb5409a99e628a84b592,abc324_f,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.005424,0.99,1276,16
,,verification:a47063caadb81c94cb5d3f06f8ac2f10e3537c7dbdf5e51e7b9de3794a5cacf6,abc324_f,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.005424,0.99,1276,16
,,verification:9cba2b0289020790f487171113a1cb3aa4a6630a4d960eac3ce690c911fc3bcf,abc324_f,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.005424,0.99,1276,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc324_f,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.55,0.55,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:76749dd7d23dc593a830f52a5794d4ad7c86bb4a02b2ab872b5eee8f868faa35,abc324_f,anthropic_sonnet5,,code,-1.5,0.21427791554479267,,VERIFY_FIRST,True,True,False,0.004318,0.55,2069,18
,,verification:f9a8ce49376668d65190ffc7c9e90d16605002a43dd679ae7227444f469f4eef,abc324_f,anthropic_sonnet5,,code,-0.75,0.366020029457121,,VERIFY_FIRST,True,True,False,0.004318,0.55,2069,18
,,verification:ad9083af6935c464b79e88b3951def5d9c7659d4891b9a611c492800d8e49fee,abc324_f,anthropic_sonnet5,,code,0.75,0.721250040292954,,VERIFY_FIRST,True,True,False,0.004318,0.55,2069,18
,,verification:2288ee147632f2f2a9db99d66c5d7b962a626034d5ea26f3f41dd3683db448f6,abc324_f,anthropic_sonnet5,,code,1.5,0.8456223112993012,,VERIFY_FIRST,True,True,False,0.004318,0.55,2069,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc325_d,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:71de04a7d852bb485d8c9455461fed7ac32d6e86b3b5d383532143e0cbe1abac,abc325_d,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.00416,0.99,960,16
,,verification:9b07711daf14ba9717c05a78fa45bf116b8be9419d6bcd09b0ca606eb15215ac,abc325_d,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.00416,0.99,960,16
,,verification:af3ac0d27d4c29405c13898340499eab3a12f3846b57fed846af88c491fd9cc5,abc325_d,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.00416,0.99,960,16
,,verification:dd3030059dba9054dbb9bc94558326f079f8d320a738340b0d91ed74e00ee58b,abc325_d,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.00416,0.99,960,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc325_d,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.85,0.85,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:4759fbdb6c754fdc2120ed4f0475894d9694f696a60472a90a08280e79e792ef,abc325_d,anthropic_sonnet5,,code,-1.5,0.5583827383980898,,VERIFY_FIRST,True,True,False,0.00319,0.85,1505,18
,,verification:3d87ac685246eac7f4bebc609fdb2e6af92dd252f7c50aa955e6538878db2651,abc325_d,anthropic_sonnet5,,code,-0.75,0.7280202117132848,,VERIFY_FIRST,True,True,False,0.00319,0.85,1505,18
,,verification:553a4a40c3fbaa66b8713e1f6fee2ba8194eb4ad5ace6c5ebb7c2c4331316b21,abc325_d,anthropic_sonnet5,,code,0.75,0.9230552212606222,,VERIFY_FIRST,True,True,False,0.00319,0.85,1505,18
,,verification:6f0be7283ae18a4ca40bbea16301359078180b0ed21dd334a245641a3b1d2bc3,abc325_d,anthropic_sonnet5,,code,1.5,0.9621158137182997,,VERIFY_FIRST,True,True,False,0.00319,0.85,1505,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc325_e,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:b29a30f45a63148b1fea54e105a1f2f819955ca1aecd21e8d744e100d49b44df,abc325_e,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.004952,0.99,1158,16
,,verification:406a2bcdc1b542aa6c1c85329ea53275e416f9ccc8b236d45523f1b02b12547e,abc325_e,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.004952,0.99,1158,16
,,verification:fc926c58eb5327531dcc1b37b1fbe84b6aec092f475a46cc59dc12fda944b766,abc325_e,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.004952,0.99,1158,16
,,verification:268a987e0120f3b31f0df97dff0fe16866580543f5ab1825404309f1366a4296,abc325_e,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.004952,0.99,1158,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc325_e,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.5,0.5,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:9b846b2ce3c5f75782dba187529484f0884a33876c2c3499f033027fab210d51,abc325_e,anthropic_sonnet5,,code,-1.5,0.18242552380635632,,VERIFY_FIRST,True,False,False,0.004052,0.5,1936,18
,,verification:48824e16e2906118d0380640014ac8c6376f1eb92660414ef1e9b1cfbf7346e3,abc325_e,anthropic_sonnet5,,code,-0.75,0.32082130082460697,,VERIFY_FIRST,True,False,False,0.004052,0.5,1936,18
,,verification:af504524520b9ee10af36b5ba728e9d7c339a9720e639a9e8b7215cae79ad0b0,abc325_e,anthropic_sonnet5,,code,0.75,0.679178699175393,,VERIFY_FIRST,True,False,False,0.004052,0.5,1936,18
,,verification:7fad908ac2f9d5ee07077e68ed73d851942c27397f84d88cadfb8dbc6fabbfad,abc325_e,anthropic_sonnet5,,code,1.5,0.8175744761936437,,VERIFY_FIRST,True,False,False,0.004052,0.5,1936,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc325_f,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:b32f5d257f789bebaf2d3d499701e3a54a03b4c48432e789a2a80055eb2884ac,abc325_f,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.00508,0.99,1190,16
,,verification:d649f5b62c5cf08032844ea1c877276f07dcd31cd82292f75f25f4feda16e931,abc325_f,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.00508,0.99,1190,16
,,verification:6e97d18634098152e7a021f4060188eb6264ae0141ca46279a6897c171f50f55,abc325_f,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.00508,0.99,1190,16
,,verification:d6066b77d7fb5ac0dc8b86e054d7f6f79de9cd1b4bb63a92fe37243d7307b8f4,abc325_f,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.00508,0.99,1190,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc325_f,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.03,0.03,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:2c985235e31033ca6a433f93865fac4e7fb21e2b977c3ef09efdf35110cff5e5,abc325_f,anthropic_sonnet5,,code,-1.5,0.0068536363046036415,,VERIFY_FIRST,True,True,False,0.004204,0.03,2012,18
,,verification:af358024a4ef714fc32cf769b9701ef4bfb570950293fecb0ec2aba0f3b9ebbb,abc325_f,anthropic_sonnet5,,code,-0.75,0.014398917090061192,,VERIFY_FIRST,True,True,False,0.004204,0.03,2012,18
,,verification:e7b542823cfa483d1f6f2e6187bbf162d3709a05e9c3e4079f8d42d3e83f11ab,abc325_f,anthropic_sonnet5,,code,0.75,0.061450784673350405,,VERIFY_FIRST,True,True,False,0.004204,0.03,2012,18
,,verification:84b30c991be736c3c6ed3863640119d745542f741c35fcaae014a3340450f4a3,abc325_f,anthropic_sonnet5,,code,1.5,0.12173533459241154,,VERIFY_FIRST,True,True,False,0.004202,0.03,2011,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc327_e,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.998,0.998,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:b53fac976fbc0f84a57899fe7a8b4011030804aa8f521686e4504a78c7b04579,abc327_e,openai_gpt56_sol,,code,-1.5,0.9910986056342718,,USE_UNVERIFIED,False,True,False,0.003936,0.998,904,16
,,verification:795750758adb64f2ea738f86961377aa72da207ab785c8d5735ab1e86e7b184b,abc327_e,openai_gpt56_sol,,code,-0.75,0.9957754376392289,,USE_UNVERIFIED,False,True,False,0.003936,0.998,904,16
,,verification:e56c19535aec89c285c7c33733ed9d2bf78e88332d52fbfaf02f72d3bf5f5057,abc327_e,openai_gpt56_sol,,code,0.75,0.9990542688957925,,USE_UNVERIFIED,False,True,False,0.003936,0.998,904,16
,,verification:3e0a963d33da44af2c8105b864606cbf542483d1a0254badf436ce813284bbfa,abc327_e,openai_gpt56_sol,,code,1.5,0.9995530452283394,,USE_UNVERIFIED,False,True,False,0.003936,0.998,904,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc327_e,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.9,0.9,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:8e3130620d0f18320ae05e83f795506993e6fcf422c87dc6e6b2d8bf31d953c9,abc327_e,anthropic_sonnet5,,code,-1.5,0.6675721382568807,,VERIFY_FIRST,True,True,False,0.003386,0.9,1603,18
,,verification:6ca6f2cf3a882e511046d4f04737d812bbfc6bad30c2683e1b3d352cab708c22,abc327_e,anthropic_sonnet5,,code,-0.75,0.8095709261986922,,VERIFY_FIRST,True,True,False,0.003386,0.9,1603,18
,,verification:f7822d23976fe4ae55e955eec3db00eaa970e5b87deebdc47c90087363aa15d3,abc327_e,anthropic_sonnet5,,code,0.75,0.950132150174834,,VERIFY_FIRST,True,True,False,0.003386,0.9,1603,18
,,verification:6e020478d02d2518e2e9c19f4696c363344febfcee98eada3a5e55ff426a2fb3,abc327_e,anthropic_sonnet5,,code,1.5,0.9758075451312032,,VERIFY_FIRST,True,True,False,0.003386,0.9,1603,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc328_d,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:9403098135068cc7f853136476ab01beacd60ab57bae9914f7b5302472360475,abc328_d,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002956,0.99,659,16
,,verification:0a4e1b034b7e35bcba247bb77ff39f119bf36e6c2a4050d34221503dcd464ee5,abc328_d,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002956,0.99,659,16
,,verification:6f4f2f4332e77a4913e40ee80387f3833a0e30fbb0610e8d164db308e44122f4,abc328_d,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002956,0.99,659,16
,,verification:fb7fc61b942f90155212e19d02fa3d3b9c3c5644dda8cd0b70327a6e75cb44e1,abc328_d,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002956,0.99,659,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc328_d,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.95,0.95,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:c7a0d74a189986f82a863f130cdb3057e1debe3e5da0c93691c0b4526e91ecc3,abc328_d,anthropic_sonnet5,,code,-1.5,0.8091411117439881,,USE_UNVERIFIED,False,False,False,0.002598,0.95,1204,19
,,verification:187ed93ee0cc5988423f2e390e4e8588fa2e18a2b8ae87e4cda74ef7d11d19fa,abc328_d,anthropic_sonnet5,,code,-0.75,0.899749016671533,,USE_UNVERIFIED,False,False,False,0.002598,0.95,1204,19
,,verification:50a918241b0d38b7f1e4d206b21dadc6e006d6cfdc73c7f02d33af0d0e06827e,abc328_d,anthropic_sonnet5,,code,0.75,0.9757416977817458,,USE_UNVERIFIED,False,False,False,0.002598,0.95,1204,19
,,verification:3ab74b47a56d146b7304408001510ed5e360ef4b2923a5ad5cec3bb96185e9d4,abc328_d,anthropic_sonnet5,,code,1.5,0.9883926208536525,,USE_UNVERIFIED,False,False,False,0.002598,0.95,1204,19
study014_offset_v1,study014-offset,reused_true_q_visible,abc328_e,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:02c7ec36303fbdff67a2a9b49b7d8461deb6b6f69341314e678b68e38dd0ab9a,abc328_e,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.005556,0.99,1309,16
,,verification:6ff4c3f7311b87764d5446218f975594c58519e2fc5a4ca5438f917d0f950212,abc328_e,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.005556,0.99,1309,16
,,verification:9daa6ff259bd642f1592978fd19f4316cc660844e2058bcb48cf943e053c556a,abc328_e,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.005556,0.99,1309,16
,,verification:68c32217452bd4c64086d5563c32711203e793adff1780daf0cdf01f4d05c26c,abc328_e,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.005556,0.99,1309,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc328_e,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.9,0.9,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:647d55f05881a58f6a29d7674d1a3c39f7413f988364e6076cc15353e8dd9adb,abc328_e,anthropic_sonnet5,,code,-1.5,0.6675721382568807,,VERIFY_FIRST,True,False,False,0.004218,0.9,2019,18
,,verification:91479b2207b4a48ab85c4dacd27d63a2da618ad3550a56dc8ef09febd1867d90,abc328_e,anthropic_sonnet5,,code,-0.75,0.8095709261986922,,VERIFY_FIRST,True,False,False,0.004218,0.9,2019,18
,,verification:743b485ebed224b9c3e9a581809186ca3a3229541ab9379c0fb6e18205d8ae31,abc328_e,anthropic_sonnet5,,code,0.75,0.950132150174834,,VERIFY_FIRST,True,False,False,0.004218,0.9,2019,18
,,verification:2bb98bb9ade20ab0f9ee7a695e778ec8d3cfd9803781fefe9bdef065c3bc05ef,abc328_e,anthropic_sonnet5,,code,1.5,0.9758075451312032,,VERIFY_FIRST,True,False,False,0.004218,0.9,2019,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc330_e,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:76eddbe953c3c16b36606a72b549b2e098e1fba68cf25f6ec8e60083d192059e,abc330_e,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.004772,0.99,1113,16
,,verification:58f524ba852f857f79620813d39bc8791081666f9b38102e7c7e49f131454c88,abc330_e,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.004772,0.99,1113,16
,,verification:9699a4fa62e43c3e10faeb27fe8f2951e2afdf6ec14d8c925ff2a33aa76d5a09,abc330_e,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.004772,0.99,1113,16
,,verification:84d225c0e633f32e96afb044ec64a360c255505cfad5b40fe38a80bea7c4f782,abc330_e,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.004772,0.99,1113,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc330_e,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.92,0.92,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:08cee57812697463d27412d26da53655afc7e52e71545ad522fe902a1a96bdb7,abc330_e,anthropic_sonnet5,,code,-1.5,0.7195735037383466,,VERIFY_FIRST,True,True,False,0.003954,0.92,1887,18
,,verification:76ca75edfc76f27bc2916c813c0ffae42f6ade89ea84c138cca7088729c389b9,abc330_e,anthropic_sonnet5,,code,-0.75,0.8445325685518145,,VERIFY_FIRST,True,True,False,0.003954,0.92,1887,18
,,verification:45f5ba89ac776f5237ccb0b66e7d9c1ef30f8b01025680537b92f392e45b8127,abc330_e,anthropic_sonnet5,,code,0.75,0.9605452647427616,,VERIFY_FIRST,True,True,False,0.003954,0.92,1887,18
,,verification:8ea072ac44150b0e8857ee0cb35f9584297c28435bcd500b2d56511cf05e4f44,abc330_e,anthropic_sonnet5,,code,1.5,0.9809666738234352,,VERIFY_FIRST,True,True,False,0.003954,0.92,1887,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc332_d,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:e67e27d9812495b4f844e11bfee78d80872079027342ad5b36688c4cd1155339,abc332_d,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.007048,0.99,1682,16
,,verification:b4832cbd64d3ac6944bcffb064017a3cf619eda1676213f88896b5f1742c2fcc,abc332_d,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.007048,0.99,1682,16
,,verification:1ee11b3a1b3c3fa76d80d851c796be9f805a7d3d045b1cf49b1b40f112988b9a,abc332_d,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.007048,0.99,1682,16
,,verification:8b8b4fff39a8616b08d12cc8837d86c9c4eda83328261d3b3742eb217d1a5174,abc332_d,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.007048,0.99,1682,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc332_d,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.9,0.9,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:0eaaa32f2129dd76987d80f2c8c79068697ba68545f77be20821b50330e0a3d9,abc332_d,anthropic_sonnet5,,code,-1.5,0.6675721382568807,,VERIFY_FIRST,True,True,False,0.005396,0.9,2608,18
,,verification:80f39275fa1743e54af197a545655db6b9b934f39abe15f8c0945cdfc250ea9b,abc332_d,anthropic_sonnet5,,code,-0.75,0.8095709261986922,,VERIFY_FIRST,True,True,False,0.005396,0.9,2608,18
,,verification:55a9717f5de707189774eff33e6c40c216d4ade5f2ed91ef737cd74f98a73290,abc332_d,anthropic_sonnet5,,code,0.75,0.950132150174834,,USE_UNVERIFIED,False,True,False,0.005406,0.9,2608,19
,,verification:0721c1ebda315394b2c80f8139a06f592beec17bf5315780f5aa674cd0f843f9,abc332_d,anthropic_sonnet5,,code,1.5,0.9758075451312032,,USE_UNVERIFIED,False,True,False,0.005406,0.9,2608,19
study014_offset_v1,study014-offset,reused_true_q_visible,abc334_e,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:e9f2a7d7910c76054414e17358c2d4a6f3ad7e69f5c06a2d93a443df895f2b30,abc334_e,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.006372,0.99,1513,16
,,verification:8eaaa4d3776a2a4f2a6fc64e70fa085a4bc3b8f0c9048da6116ddc3dce5ebd12,abc334_e,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.006372,0.99,1513,16
,,verification:02ee216d167127a0fb70045b7887a146e695e7338073315f1f737109a6f16bb0,abc334_e,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.006372,0.99,1513,16
,,verification:6d7292f70fdc1e0ce5c5f58b6c1935c5fd08e067c0c72815a67d4a5b81ee918a,abc334_e,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.006372,0.99,1513,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc334_e,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.9,0.9,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:0005732a21bc91f764287a7291058e356b58b544e44efad63ce5b573d65016a2,abc334_e,anthropic_sonnet5,,code,-1.5,0.6675721382568807,,VERIFY_FIRST,True,False,False,0.005084,0.9,2452,18
,,verification:b19ba2a18686158941c8afbb20461de66c032a0da8de2d3cfeb9df7f28d01f1d,abc334_e,anthropic_sonnet5,,code,-0.75,0.8095709261986922,,VERIFY_FIRST,True,False,False,0.005084,0.9,2452,18
,,verification:3125d9eb03ab9b89d4b1b858e5f58aed2d88c6e4e68622f8336bd8cf08d0ce66,abc334_e,anthropic_sonnet5,,code,0.75,0.950132150174834,,VERIFY_FIRST,True,False,False,0.005084,0.9,2452,18
,,verification:c2498813fcb3fbd7bd73f86192eced4c695557e9a7ccbd3af5d585f791f33915,abc334_e,anthropic_sonnet5,,code,1.5,0.9758075451312032,,VERIFY_FIRST,True,False,False,0.005084,0.9,2452,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc338_f,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.01,0.01,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:a263fe615575c63cbefd956245ca52c5dd9abd4222e4e96c027f7d7f77c002a9,abc338_f,openai_gpt56_sol,,code,-1.5,0.0022487716300452587,,VERIFY_FIRST,True,True,False,0.006832,0.01,1638,14
,,verification:4e4b805921113bd8d5e9e5141a7ccdcc01d7f803728cd3a15b8949c09016ac87,abc338_f,openai_gpt56_sol,,code,-0.75,0.004748721369673681,,VERIFY_FIRST,True,True,False,0.006832,0.01,1638,14
,,verification:4faa1dd8de1c922fff1205a5ca8aeb17a74fd26cb5a8c581a57d92c24a03e530,abc338_f,openai_gpt56_sol,,code,0.75,0.020936143440419212,,VERIFY_FIRST,True,True,False,0.006832,0.01,1638,14
,,verification:8998eb9b520160d07b2c7a471993e53a414dd10c9baa9d8aff96295429285be3,abc338_f,openai_gpt56_sol,,code,1.5,0.043309005782576605,,VERIFY_FIRST,True,True,False,0.006832,0.01,1638,14
study014_offset_v1,study014-offset,reused_true_q_visible,abc338_f,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.1,0.1,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:e4f6fca59960908048eaae3d2d17fd2ae3dda793675fd9a491bda1ce8e01360a,abc338_f,anthropic_sonnet5,,code,-1.5,0.024192454868796846,,VERIFY_FIRST,True,True,False,0.004322,0.1,2071,18
,,verification:146a4b2190d28ff1cd4783670729bae354648b5cbc296e3a80d3e061e242722f,abc338_f,anthropic_sonnet5,,code,-0.75,0.04986784982516606,,VERIFY_FIRST,True,True,False,0.004322,0.1,2071,18
,,verification:1071ddd8757f350a024d5d4baedf1466abcc43110d4a646583e3c72a44cdc097,abc338_f,anthropic_sonnet5,,code,0.75,0.1904290738013078,,VERIFY_FIRST,True,True,False,0.00432,0.1,2070,18
,,verification:1d9182d618b6b7f944c815f9a211e66855363d0a1d05e4f90f8fa5a74d11a2bc,abc338_f,anthropic_sonnet5,,code,1.5,0.33242786174311934,,VERIFY_FIRST,True,True,False,0.00432,0.1,2070,18
study014_offset_v1,study014-offset,reused_true_q_visible,abc340_e,openai_gpt56_sol,gpt-5.6-sol,code,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:6a8d432d00c2b45de41177959626c6e87ee58e538c27b103aed651fa87949f18,abc340_e,openai_gpt56_sol,,code,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.004748,0.99,1107,16
,,verification:3a37a68480e46556f0f5f49a249edc6fda4adf17341989f32799df8f1ca86f47,abc340_e,openai_gpt56_sol,,code,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.004748,0.99,1107,16
,,verification:7280c7788b8bc898f7f36967f74def3bbf6da25cb30f1cfeed2ff48f92f59a8d,abc340_e,openai_gpt56_sol,,code,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.004748,0.99,1107,16
,,verification:311ace12b6b44f47d481bce293fef272605ee3d8561658e41fc172c35dd6c24d,abc340_e,openai_gpt56_sol,,code,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.004748,0.99,1107,16
study014_offset_v1,study014-offset,reused_true_q_visible,abc340_e,anthropic_sonnet5,claude-sonnet-5,code,0.0,0.75,0.75,VERIFY_FIRST,True,False,True,0.0,,,
