task,question_id,model_alias,delta,q1,q_delta,rendered_q_delta,incorrect,reuse_delta0,prompt_sha256
code,abc305_e,openai_gpt56_sol,-1.5,0.998,0.9910986056342718,0.991098605634,True,False,4265c0fbff90e4f0c214a4b5c1ab717df85b582fd9f02c5fd959728e12e2f1fd
code,abc305_e,openai_gpt56_sol,-0.75,0.998,0.9957754376392289,0.995775437639,True,False,9195336124f0a32be49cdd7b06d2ce10bd30d05179a0f8391fac1ff69462d021
code,abc305_e,openai_gpt56_sol,0.0,0.998,0.998,0.998,True,True,8958f91ffb4f7327d11c9a46c2164e323169eabe1cbbfbd9c04ac145ddc8bffe
code,abc305_e,openai_gpt56_sol,0.75,0.998,0.9990542688957925,0.999054268896,True,False,979eec50fa88b9ac94917697d9c56984f7bdf87a696fc86d6e103e5b48a68cf4
code,abc305_e,openai_gpt56_sol,1.5,0.998,0.9995530452283394,0.999553045228,True,False,41c5ad58ba7a763724093dd171a43f34612009fd25f7ba9cfd5a9034ecb41b8d
code,abc305_e,anthropic_sonnet5,-1.5,0.93,0.7477577910217588,0.747757791022,False,False,7260677ab2a52211069a4563f599cb4a2c3500a99c49b7a2ba6bed1139a57a0e
code,abc305_e,anthropic_sonnet5,-0.75,0.93,0.8625566913038926,0.862556691304,False,False,624f89c220b88de61e52476128c67ff6ef56590a9fab48ab34faa575771bb7ca
code,abc305_e,anthropic_sonnet5,0.0,0.93,0.93,0.93,False,True,6ddb52a8b429a24599d3853bd16b03ea4e69f9e48ff462028178fe8e30a9fcc2
code,abc305_e,anthropic_sonnet5,0.75,0.93,0.9656662467470971,0.965666246747,False,False,d2981c4a19895df0fb4b1c21589004a2209a648d92894f8f547e19026f59a092
code,abc305_e,anthropic_sonnet5,1.5,0.93,0.9834826612266775,0.983482661227,False,False,029f43b958e7204534f23a943f0caeb9cbbbb1e5c9a4b90c6971e6eefb0450da
code,abc306_e,openai_gpt56_sol,-1.5,0.998,0.9910986056342718,0.991098605634,True,False,c7bb3c5c2b3a0fd20ee76c6ebd737b55b1a82723e39b2d68ef89644ceb02da9e
code,abc306_e,openai_gpt56_sol,-0.75,0.998,0.9957754376392289,0.995775437639,True,False,d85e526c90a1ca5678df48b0803a0fb3ae6f73eca7cd5273a7d78325c7e70c4c
code,abc306_e,openai_gpt56_sol,0.0,0.998,0.998,0.998,True,True,ccb80491f66c0313543532c6c61bbd6c7fa2607d842c32eb23b4e4438699fa29
code,abc306_e,openai_gpt56_sol,0.75,0.998,0.9990542688957925,0.999054268896,True,False,5494f05014eb59036768d195e0c0a58621ed6e2571d75be50526c407ab0809a2
code,abc306_e,openai_gpt56_sol,1.5,0.998,0.9995530452283394,0.999553045228,True,False,2331a4a925ec6da956ee99345c6a7a318d024b2d59ee3c8edf053946171a3626
code,abc306_e,anthropic_sonnet5,-1.5,0.65,0.29297871885378945,0.292978718854,True,False,49e9864cc9d63d9f1764c95cbcdbeaf5e838a4aecda1b87ac09eb6be1cdeac69
code,abc306_e,anthropic_sonnet5,-0.75,0.65,0.4673065151751509,0.467306515175,True,False,5e1062ee33353761b76723b4a836da8d2df7a8dc6ee0d7193c625d5e3716a98e
code,abc306_e,anthropic_sonnet5,0.0,0.65,0.65,0.65,True,True,4b4e92247d1f6a3e695bbbef520ed49931fa937c75aa82111e6243f582253f7a
code,abc306_e,anthropic_sonnet5,0.75,0.65,0.797224878879299,0.797224878879,True,False,cced4738c307fe8345baae0ff4f8a1cdf666fd9827ed94e3b08884f9eb1e139a
code,abc306_e,anthropic_sonnet5,1.5,0.65,0.8927399633155044,0.892739963316,True,False,75da3a86bc532e2c5cdf97cc65cbf621b6dd04f1a1f24d3ffd2afecbb07e3fe5
code,abc308_f,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,2c9bf306b9418fcf20edaffd93e319aef6192546585aa90ab9208ae5c8216760
code,abc308_f,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,aed79c87dc1601ad2de20884bb8384f36b24284c8c1e672fb5421e107476f83f
code,abc308_f,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,22b81a93730100cf48e181b743f5be9d27782ceb335973e40d16787af1199bb9
code,abc308_f,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,9e07c388d30340c330d1230f93b0e57be610d8556f9c123fb02d992708ae8b4f
code,abc308_f,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,051fabda6969db903ccaa7a29ca03e11690e7d1a4bf6eb4bdd9693d8d002ee35
code,abc308_f,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,6ca3f4339a8d880212e08ce5c3f586fa5c485f24465496b25b07e90a7c29b58b
code,abc308_f,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,e215eb398fa80e5220664ddbcbf5024cdb6ef55c1dfaf8df593d2c3f90371e43
code,abc308_f,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,c218c021cd639abcaa97adb21da3d2eb82c8f82dfd7d792e89e83db36d32c4c2
code,abc308_f,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,0b8721d883c48d1e87a4c9a08aaa386c058852d93126d547a0d7a5e1beec7997
code,abc308_f,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,a77307e7b4dd387bce2c5bb4a5c987d63fffbb5e26768db8212286da6fd36de1
code,abc309_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,d91adc9614bcfc73d5ad1a9c1d3c428f4ce6f449f3d47715aa8be55ee0bd8460
code,abc309_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,75de7c2d7c71da611d667e2605f98c16603d0a5a05facc24891b467c5d88360d
code,abc309_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,b968120e09e59ee29f968f1b3cb89d20b931496e9c35686fddd0cb21f597a7ef
code,abc309_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,4da19d76d2f7a2563eb25791a408ad8f6bf2212312c2ded384c02b6fb3cfe91f
code,abc309_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,a1dc0cdd0ab3cbb5da8034b1811c23f3b29d8c230f362fd8bcd78f707aaddbb2
code,abc309_e,anthropic_sonnet5,-1.5,0.2,0.05283525529333613,0.0528352552933,False,False,46c2a422241d0a76aa6d809ed1c74175cbdb50585029603cb2f36824cbcedbf2
code,abc309_e,anthropic_sonnet5,-0.75,0.2,0.10561892617042125,0.10561892617,False,False,a18e447bcc8231e6d18f29398d777de3da0d6e44fdcc53c069c3dd95795fe00c
code,abc309_e,anthropic_sonnet5,0.0,0.2,0.2,0.2,False,True,53c2b469ec507ba67038f782a6219a76e1821fe5e90557a21a5eebb910ad48ed
code,abc309_e,anthropic_sonnet5,0.75,0.2,0.34608468380959334,0.34608468381,False,False,36333ea73e70e9806004b47f683f9d91ae3071e0103edc646690e366fc1e2702
code,abc309_e,anthropic_sonnet5,1.5,0.2,0.5283958222438627,0.528395822244,False,False,3f53e462a4f82ff46e90708eec3413f6a87590100cd08ae7a977cb5578f905b1
code,abc310_e,openai_gpt56_sol,-1.5,0.998,0.9910986056342718,0.991098605634,True,False,6066037ca1f9a9b1510e7d2b13619ec71e596675b3ed79a64c1c660255007d3c
code,abc310_e,openai_gpt56_sol,-0.75,0.998,0.9957754376392289,0.995775437639,True,False,fbd066e4570d2e5653fdf0e7506fe43c6017163e1410e781b13166e7e6f8ce60
code,abc310_e,openai_gpt56_sol,0.0,0.998,0.998,0.998,True,True,cbdfd305c614074a5f9b5a411de8553279c77a1dbef2ed6862fb919e501ba10e
code,abc310_e,openai_gpt56_sol,0.75,0.998,0.9990542688957925,0.999054268896,True,False,8245cf81f352342f27a32d7c84b96da158c2e011ea9e4b583cc6339c30316c9e
code,abc310_e,openai_gpt56_sol,1.5,0.998,0.9995530452283394,0.999553045228,True,False,820fc64d69776632dcc3f1053af4bdfd191917c2226b39df30a239cf7d655f31
code,abc310_e,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,False,False,a82c9574ebc2db06aa456b92aba58af5bbd0d107feb5c1d1e74fbe906487cf08
code,abc310_e,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,False,False,cd3789ec3cfb0c548b026b1aae0c4fe17e56e19bbddaf2bf62ebf48691517704
code,abc310_e,anthropic_sonnet5,0.0,0.85,0.85,0.85,False,True,9cd664156e2a6cb1c168fe3f1f254688a6d8c261132fb1055878853e0dc6c627
code,abc310_e,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,False,False,2762050acbc0998e60b8e1947a1856d2255876ac85d54c1bd9f1d1f61da83e50
code,abc310_e,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,False,False,b0c414ad4c906891822d3916628826c157c05c52cd29bfb469be74d31fd9aa07
code,abc310_f,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,0adfb81e780dfa3d4e96c25861375631eb3eba0b631a05e528e56b287dd78b86
code,abc310_f,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,656263a7dd6f34afc1b97d55e0e88cd43319ef69322dfce9f6bc2c4b92a7537e
code,abc310_f,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,f2f5d9d7a29fb8b50ad8f21a5deb8622ade0d6d7d143e353d71e7b88d33bb76a
code,abc310_f,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,620872560d190fa5579ee6f47259167243388f5f8af1f8d87b3cf735bf7b0ccf
code,abc310_f,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,56f868d116ea0b624f96718e7c753cbce6f3f8460a3177283833c46ab2b59fbf
code,abc310_f,anthropic_sonnet5,-1.5,0.1,0.024192454868796846,0.0241924548688,False,False,65f3c7864c1fa9163530787d42fa99e184ae193cec4db13e54843b26d6890a55
code,abc310_f,anthropic_sonnet5,-0.75,0.1,0.04986784982516606,0.0498678498252,False,False,73ae5dfbb5ca552329736c48a7323fdb2389eff805a65fcdcfec03dd52fe5fb4
code,abc310_f,anthropic_sonnet5,0.0,0.1,0.1,0.1,False,True,2ec352a284ba7e5a7e1b67059f85ad1b672a7d14bb7591ade2f0d7d3bf224f52
code,abc310_f,anthropic_sonnet5,0.75,0.1,0.1904290738013078,0.190429073801,False,False,2841088f8cecbf21835062bc9d8314086943114e903518f7010443c120573b44
code,abc310_f,anthropic_sonnet5,1.5,0.1,0.33242786174311934,0.332427861743,False,False,89211b15ee819ff081c8a6297907522f17f0005605e37d916b7402288c5b3de1
code,abc312_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,c69d901eb90ae63b0b91ddf71123542ec6085ff26f1f3afde6bf20688e812954
code,abc312_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,59c3d86b94fc1b0e44c2492dad2db043b333f808301491d03e4765f3cfb670fd
code,abc312_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,763a17a9d32e3f51d5f26afefac43bc9013f99eca1fb4fe65007bdd26471cd26
code,abc312_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,60ec283ec061e7ad9d3325d4a6059d33d063eb2958c8ee2dd5298c48f9cbf177
code,abc312_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,79b2faba101640a75e05c827e414ef71f107ce5d9cb363e59eae67af2f66e295
code,abc312_e,anthropic_sonnet5,-1.5,0.0,0.0,0,True,False,c0013439a06aead204b29d4dda57e893cfd8e8f8a5e614d56086bb28e0d4d51c
code,abc312_e,anthropic_sonnet5,-0.75,0.0,0.0,0,True,False,c0013439a06aead204b29d4dda57e893cfd8e8f8a5e614d56086bb28e0d4d51c
code,abc312_e,anthropic_sonnet5,0.0,0.0,0.0,0,True,True,c0013439a06aead204b29d4dda57e893cfd8e8f8a5e614d56086bb28e0d4d51c
code,abc312_e,anthropic_sonnet5,0.75,0.0,0.0,0,True,False,c0013439a06aead204b29d4dda57e893cfd8e8f8a5e614d56086bb28e0d4d51c
code,abc312_e,anthropic_sonnet5,1.5,0.0,0.0,0,True,False,c0013439a06aead204b29d4dda57e893cfd8e8f8a5e614d56086bb28e0d4d51c
code,abc312_f,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,58582cc8a6423e3a40af3266cea6acb75d4b89c72b846489ffeba2425f3c89d7
code,abc312_f,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,68e8ae96b1bcf6e96709cc467c746a31ffa4488dfb515077eba2c272ab68567d
code,abc312_f,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,9b3eeb552f5f8205b15643a431cba7565a3a4bf48a34b3e454483ce226c10d54
code,abc312_f,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,7d12ee31d447a9e36e2fb61052b8be46089a8bc8fb47cf58db9d77c8affc6030
code,abc312_f,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,66d438151d7ee3de777af116510461b6e4aa6e985b411e7ee433984d1b29c0c9
code,abc312_f,anthropic_sonnet5,-1.5,0.65,0.29297871885378945,0.292978718854,False,False,3d66f88bafd711e9ad7d9b4b2b187aefd1a13f2aa16ecf7d2b75b533f233e84f
code,abc312_f,anthropic_sonnet5,-0.75,0.65,0.4673065151751509,0.467306515175,False,False,a484452d3b38d108b292248e72f8ff44ca16316cd67141de750afa3d21504193
code,abc312_f,anthropic_sonnet5,0.0,0.65,0.65,0.65,False,True,3d9b6fdd4a969242b8d3e519633f3d3bce0b5f0d915bd53b26c186abc71bddcf
code,abc312_f,anthropic_sonnet5,0.75,0.65,0.797224878879299,0.797224878879,False,False,9cfa20feaf62b3acd0c046b7168c3fea432b3a5ff63415bcb4e2db8c903395e5
code,abc312_f,anthropic_sonnet5,1.5,0.65,0.8927399633155044,0.892739963316,False,False,19da34c2303616525ca6eee84881d0461a6b83327190ede0f34a4b0820d3983e
code,abc314_e,openai_gpt56_sol,-1.5,0.995,0.9779749760737002,0.977974976074,True,False,0c406937b4251b5c25de2c98e490694a984a7acdaf8ea23a108d2f81bf067bb3
code,abc314_e,openai_gpt56_sol,-0.75,0.995,0.9894737888073221,0.989473788807,True,False,f860f7a54803ae730d4a32230f747ee09c1aaef77d2e14d3e7208c0c7d435d0b
code,abc314_e,openai_gpt56_sol,0.0,0.995,0.995,0.995,True,True,affd835a3b7d42449c4de60748213932fe7492cdaa0a241f22def74fe8073dd0
code,abc314_e,openai_gpt56_sol,0.75,0.995,0.9976319198448166,0.997631919845,True,False,3809592c253b350237a01615d12d211df62b2c11529beb948d1323fd64550dbb
code,abc314_e,openai_gpt56_sol,1.5,0.995,0.9988799987231952,0.998879998723,True,False,bf26477cef913f9018fab01845826967661f11ed537a912a49cf4e21e41bc9f6
code,abc314_e,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,fe8df2226f81c4d932bae18a5fedf6561ab543927ed3476cdab5229d298c5805
code,abc314_e,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,b7d953c68e27cfb8131ac719f6cf0bb438b68a5260c3d3fca4a6f666eaa61127
code,abc314_e,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,11e007f2d8e303fcfe2a3c40de4177dcaf5212a300ff58148aa6f4c1a70be61d
code,abc314_e,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,904d023cbc0ba9b6777bdf47e60b4a0dec614ae7043228183ddce91dcd4870c3
code,abc314_e,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,6bd3c1701d31a8eec8f3c2d52c1000e14db1cff16f66fb69ec218a91511b0ecc
code,abc315_f,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,1bfb11f391bcfd06abf8dc0fc4fb02e621f78dc260093186283b9a457a97d4f4
code,abc315_f,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,205fd02e64ecf5fdc9ea2f40000bd687f9d6aa5007437e85aa650467f025ffaa
code,abc315_f,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,65b5f46085153ee8b0a48e07fc535f12e5e71dae4d2d18141198b77062aa3ffa
code,abc315_f,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,4cdc7470415badcfab52d1b2d5ff6d1be888ccb9102036fe54aa34b70689915d
code,abc315_f,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,4a8812476a85b2b74a0f8a64fa2fc31ac4a0a023a4741d22c9abdcf0f8bbfff2
code,abc315_f,anthropic_sonnet5,-1.5,0.02,0.00453303476277253,0.00453303476277,True,False,f76758096a37bc40fdee3ca0c6f9cea382da67924b30fc02fef3b36bd8ea59c1
code,abc315_f,anthropic_sonnet5,-0.75,0.02,0.00954808887578561,0.00954808887579,True,False,37938355b0dcb730b179fb0f962055683ca7bda839928e3370824c60d321d2ae
code,abc315_f,anthropic_sonnet5,0.0,0.02,0.02,0.02,True,True,cf9abe21adcbd7b1d39c803e716ecbacbe87060ef8dfc81ae2e7452c432e5ccd
code,abc315_f,anthropic_sonnet5,0.75,0.02,0.04141479382445496,0.0414147938245,True,False,98f1be6985b15a03044979c4d8fb949575cff535a5e2dc25be8f334792d051e4
code,abc315_f,anthropic_sonnet5,1.5,0.02,0.08379857009459511,0.0837985700946,True,False,6e7a230c7145ce92dc1395f6f935c74973ad224bf5fc2987e1e551add377e360
code,abc318_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,a53d1f626d59b4658540d6811af7cea34eb0da2dfc1ab52669af82c2c31a1ae3
code,abc318_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,00aef160eb98e3137c838ab5350f3cd0b09e8f8b1ecea9e4acb760c09b029592
code,abc318_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,348b5fdc5c8b4a11cbdba6269b4cb6a65b7adffebe1fe752369c7bc9762f70b0
code,abc318_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,98959056eba3f2103066053b5c8c501997eddab38e4c31f13ab7efb6e8e54911
code,abc318_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,fb02313071963b2332e14f4123d7e48e1ea8e4245a5ac1a7ab8ce65ca05358fb
code,abc318_e,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,False,False,ab6f4f3225d250d6cf56d256059bd745f5009ad5ec805ea3410a3e0cefa0c20b
code,abc318_e,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,False,False,b734af504d25f3801d444c49b9be9a70ba1c7b2493b81839794582809ea82f1c
code,abc318_e,anthropic_sonnet5,0.0,0.85,0.85,0.85,False,True,86f3dca0df2415bebc43309eaf2732ccc300e2aa7673dc7c68b4428b34a6a236
code,abc318_e,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,False,False,622c22be1288efc911184ca62ec8f437027aa54bfb1d66df8c006982d7c26879
code,abc318_e,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,False,False,18643a6ce9f8a2bc6b25593160f8c65940ece86f8adc3793ee0722ff263273f5
code,abc319_e,openai_gpt56_sol,-1.5,0.999,0.9955338606382643,0.995533860638,True,False,7bcddbd80d4b538dff72b64bb414e6ea3e3015ca6f77cf74dae5043bcecc8b17
code,abc319_e,openai_gpt56_sol,-0.75,0.999,0.9978853620340306,0.997885362034,True,False,570eb8ceb3efc113a77a5f39127e0e4c6ebaf23cabf098ed79ea152fe639f721
code,abc319_e,openai_gpt56_sol,0.0,0.999,0.999,0.999,True,True,09d75ab8a0036f918e4a17176b00dc2705934dc1b504027861e2bdd1ddd3b8d8
code,abc319_e,openai_gpt56_sol,0.75,0.999,0.9995273840792915,0.999527384079,True,False,7fd7ad60971d921db68d49266eb6abb0c2c1164c0fca17e944ff458b30e4d761
code,abc319_e,openai_gpt56_sol,1.5,0.999,0.9997766963619902,0.999776696362,True,False,b7d7e8c8fb73564da45acda69e4d0bc6a8ccd93197c8a3f0760a6feccc0f57ae
code,abc319_e,anthropic_sonnet5,-1.5,0.05,0.011607379146347465,0.0116073791463,True,False,bf4463476e5836bebcb06aa56f689f7346f44bd1373dda4f00c24cfe8f4e1785
code,abc319_e,anthropic_sonnet5,-0.75,0.05,0.024258302218254126,0.0242583022183,True,False,76c98e9763e5be5aac07ae2e86978b417dd8e803c15c24db24e803b012ff83ff
code,abc319_e,anthropic_sonnet5,0.0,0.05,0.05,0.05,True,True,67657af4e1cc67b323c7191f3fa009c114d28e90a57e60c52325a8629e1cf806
code,abc319_e,anthropic_sonnet5,0.75,0.05,0.100250983328467,0.100250983328,True,False,ebbe131137fab9c9ec87b5eac847e06cf4840f33c7e40b45a7e5c41ed70d61bd
code,abc319_e,anthropic_sonnet5,1.5,0.05,0.19085888825601174,0.190858888256,True,False,e3e8a0ab97231901976c6f7b0762f4b5dd3d0a84df553c8b01df3cadf460abc5
code,abc322_e,openai_gpt56_sol,-1.5,0.998,0.9910986056342718,0.991098605634,False,False,04dda4fbd7c8c8302c5e7e4b47e51140928b81f8a602e2ba24e4300805d9b03e
code,abc322_e,openai_gpt56_sol,-0.75,0.998,0.9957754376392289,0.995775437639,False,False,4416bd0f438b2300352bf6b9bcab840bf35c796553b9c110f7ca708943eefcfb
code,abc322_e,openai_gpt56_sol,0.0,0.998,0.998,0.998,False,True,e141ab097222e0dbd9d46c482509a371d0ea6c0bca9681e20695af7a203dd35c
code,abc322_e,openai_gpt56_sol,0.75,0.998,0.9990542688957925,0.999054268896,False,False,9f68999bd313f552181088b8bd76dd4efee0f2ff1e7f4b990fac24ec5dad5384
code,abc322_e,openai_gpt56_sol,1.5,0.998,0.9995530452283394,0.999553045228,False,False,f51c7472d14a0594f0cc184cb86181227713a6537b2535eebe7e63b4b7eee6a2
code,abc322_e,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,False,False,0d058960a9982fcd17e855b51633b6c689ff10ec3680be00b571da669d9897c1
code,abc322_e,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,False,False,04979fef4c6b0f2d90115307623a98ed514f5c722ac73584500d7d409ab1cf09
code,abc322_e,anthropic_sonnet5,0.0,0.9,0.9,0.9,False,True,3c3d4c5f5833f121567f630516f442adf74e387d0c01ed0232ad4a994eac581f
code,abc322_e,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,False,False,49a7913a35f52be53fc3885305ffb27634d801016b82aacf14c28acd97141e36
code,abc322_e,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,False,False,db97adfee25bb73713396b61a7489388b84cda91d75fb23e963b259cb85f2651
code,abc323_d,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,51352fd4f4e177e6ba2575b7e7a66ece8dad3ea3ae10690b57d0bf38a132b9e5
code,abc323_d,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,d135d558fa89e7441cdca3ba6e830c36baec2d575594c801d2a9d102cfb33c31
code,abc323_d,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,f3b588465688c08b0d3d1cc83a43ab5923cc92cb68e81000e970a98c0d49a0f2
code,abc323_d,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,b61cbb74589668a77163623d25f976198346c9877109a791a6181a2cd15698ac
code,abc323_d,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,dd4d6677bb7b9127f092fc4a12ef3befcb71f756c2becacd3a640848ac73976c
code,abc323_d,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,5ee78b2deba73bade471a5e852a777947f4e7a73842d65f5947c05fe55ecc9b3
code,abc323_d,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,6c27bb8e00d2d53fef7a570698d7724a49fa2744b60ac2e9eafeceba2942561c
code,abc323_d,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,69a9b1957c4b7aa56c5ccee9b1f5378989c9ad7cf078a2038e661193dd7bb0b7
code,abc323_d,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,c07ec381bd319e7c14421365656fc8ef1d89be0d9cb1ed770c8b7d7197f2601a
code,abc323_d,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,ac23a92bce2c4605236adabefa7a2ba4ca37bfa012a4f5a400bce2f14c566b99
code,abc324_d,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,aeb3f68cabe91e3636e97ba2ab4b5b49e560ea2968867574e53af68dc445623a
code,abc324_d,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,782fd7dfd90522446ffb469ae13dd7226165d32536d53144bcc36b54fa65b239
code,abc324_d,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,802c005290d67f6620de3399b3009c33674fdde0887ff6e6647741d0f22c8c4a
code,abc324_d,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,896e2caa83562ad66de0961765fbc6dd5e21459fa6c427f3f60d5da4d32b9b97
code,abc324_d,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,c31f6651fe807536c87156b09f03d547fb110466c0a18598230530af83a887d8
code,abc324_d,anthropic_sonnet5,-1.5,0.7,0.3423808749441992,0.342380874944,False,False,42a0c67bd052128df74f1fb642d46b8b6474657ff2e85b8eff44b8d2daa9584e
code,abc324_d,anthropic_sonnet5,-0.75,0.7,0.5243052935263021,0.524305293526,False,False,feb5f3388dd53dd2e0a866c57511cfea62f2e086c3d4ce06f8eecaf2f0a47e3d
code,abc324_d,anthropic_sonnet5,0.0,0.7,0.7,0.7,False,True,d52a648371b952df31b347431b05a11a4b4ae8aa58524264e8dd6dcd43345fc7
code,abc324_d,anthropic_sonnet5,0.75,0.7,0.8316403849586579,0.831640384959,False,False,93ca8a9107bae3573bdf54ae57f30096f051f36d138c09b5bca58d8b795c610f
code,abc324_d,anthropic_sonnet5,1.5,0.7,0.9127192073278784,0.912719207328,False,False,2e88980b21c3e488e908f92429c925516f0c35a8fd43b2407a1e4bea13c50cf0
code,abc324_e,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,d6935ffb4365cda4cb976e38a66408942acdd081d46a7c68a3c386540cd5c100
code,abc324_e,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,e440f17ca1cdd8efdefbcf326d7edb40dc8504659b3d3c2fd79abc20e0f0f17d
code,abc324_e,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,9ea2730a3345cf0da82697d973abe200ee8b87f19a5950bbf2f67918772b1ced
code,abc324_e,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,8899bdd0856c0cdd6cfaa2f0a52d096c0c4f6621176a46443154f41b145e3871
code,abc324_e,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,9e7bf6aa004674a1d0575d2fac1aa0ec3412c5a354709b61a6848d2764f39fba
code,abc324_e,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,True,False,5d067b372fa9cfe27f338e24100949447e4e61a98ada634599b712b3c914488d
